variant,tag,pass,warmup,query,elapsed_s,rows
base,firsttouch,12,False,25,0.0203,10
base,firsttouch,12,False,26,0.0618,10
base,firsttouch,12,False,27,0.0226,10
base,firsttouch,12,False,28,0.2457,25
base,firsttouch,12,False,29,3.7829,25
base,firsttouch,12,False,30,0.0499,1
base,firsttouch,12,False,31,0.1836,10
base,firsttouch,12,False,32,0.2467,10
base,firsttouch,12,False,33,1.1235,10
base,firsttouch,12,False,34,0.7705,10
base,firsttouch,12,False,35,0.8685,10
base,firsttouch,12,False,36,0.1851,10
base,firsttouch,12,False,37,0.0343,10
base,firsttouch,12,False,38,0.0159,10
base,firsttouch,12,False,39,0.0216,10
base,firsttouch,12,False,40,0.0922,10
base,firsttouch,12,False,41,0.0136,10
base,firsttouch,12,False,42,0.0225,10
base,firsttouch,12,False,43,0.0258,10
base,firsttouch,13,False,1,0.0014,1
base,firsttouch,13,False,2,0.0232,1
base,firsttouch,13,False,3,0.015,1
base,firsttouch,13,False,4,0.0191,1
base,firsttouch,13,False,5,0.1734,1
base,firsttouch,13,False,6,0.1392,1
base,firsttouch,13,False,7,0.032,1
base,firsttouch,13,False,8,0.0124,18
base,firsttouch,13,False,9,0.2222,10
base,firsttouch,13,False,10,0.3605,10
base,firsttouch,13,False,11,0.0831,10
base,firsttouch,13,False,12,0.0774,10
base,firsttouch,13,False,13,0.1941,10
base,firsttouch,13,False,14,0.3049,10
base,firsttouch,13,False,15,0.184,10
base,firsttouch,13,False,16,0.1952,10
base,firsttouch,13,False,17,0.4148,10
base,firsttouch,13,False,18,0.3883,10
base,firsttouch,13,False,19,0.7545,10
base,firsttouch,13,False,20,0.0089,4
base,firsttouch,13,False,21,0.3041,1
base,firsttouch,13,False,22,0.2985,10
base,firsttouch,13,False,23,0.3244,10
base,firsttouch,13,False,24,0.0658,10
base,firsttouch,13,False,25,0.016,10
base,firsttouch,13,False,26,0.0626,10
base,firsttouch,13,False,27,0.0168,10
base,firsttouch,13,False,28,0.2458,25
base,firsttouch,13,False,29,3.7938,25
base,firsttouch,13,False,30,0.0491,1
base,firsttouch,13,False,31,0.1842,10
base,firsttouch,13,False,32,0.2379,10
base,firsttouch,13,False,33,1.11,10
base,firsttouch,13,False,34,0.7789,10
base,firsttouch,13,False,35,0.8786,10
base,firsttouch,13,False,36,0.2021,10
base,firsttouch,13,False,37,0.0509,10
base,firsttouch,13,False,38,0.02,10
base,firsttouch,13,False,39,0.0177,10
base,firsttouch,13,False,40,0.072,10
base,firsttouch,13,False,41,0.0109,10
base,firsttouch,13,False,42,0.0129,10
base,firsttouch,13,False,43,0.0222,10
base,firsttouch,14,False,1,0.0014,1
base,firsttouch,14,False,2,0.0251,1
base,firsttouch,14,False,3,0.0149,1
base,firsttouch,14,False,4,0.0166,1
base,firsttouch,14,False,5,0.1827,1
base,firsttouch,14,False,6,0.1526,1
base,firsttouch,14,False,7,0.0313,1
base,firsttouch,14,False,8,0.0128,18
base,firsttouch,14,False,9,0.2208,10
base,firsttouch,14,False,10,0.3631,10
base,firsttouch,14,False,11,0.0751,10
base,firsttouch,14,False,12,0.0744,10
base,firsttouch,14,False,13,0.1776,10
base,firsttouch,14,False,14,0.3194,10
base,firsttouch,14,False,15,0.1773,10
base,firsttouch,14,False,16,0.192,10
base,firsttouch,14,False,17,0.4117,10
base,firsttouch,14,False,18,0.3843,10
base,firsttouch,14,False,19,0.7506,10
base,firsttouch,14,False,20,0.011,4
base,firsttouch,14,False,21,0.3106,1
base,firsttouch,14,False,22,0.3011,10
base,firsttouch,14,False,23,0.3132,10
base,firsttouch,14,False,24,0.0694,10
base,firsttouch,14,False,25,0.0188,10
base,firsttouch,14,False,26,0.0622,10
base,firsttouch,14,False,27,0.0167,10
base,firsttouch,14,False,28,0.2515,25
base,firsttouch,14,False,29,3.7403,25
base,firsttouch,14,False,30,0.0489,1
base,firsttouch,14,False,31,0.1834,10
base,firsttouch,14,False,32,0.2378,10
base,firsttouch,14,False,33,1.1238,10
base,firsttouch,14,False,34,0.7866,10
base,firsttouch,14,False,35,0.8777,10
base,firsttouch,14,False,36,0.1888,10
base,firsttouch,14,False,37,0.0473,10
base,firsttouch,14,False,38,0.0149,10
base,firsttouch,14,False,39,0.0299,10
base,firsttouch,14,False,40,0.0798,10
base,firsttouch,14,False,41,0.0119,10
