variant,tag,pass,warmup,query,elapsed_s,rows
-raw,numa-balancing,9,False,6,0.1987,1
-raw,numa-balancing,9,False,7,0.0441,1
-raw,numa-balancing,9,False,8,0.0126,18
-raw,numa-balancing,9,False,9,0.2186,10
-raw,numa-balancing,9,False,10,0.3274,10
-raw,numa-balancing,9,False,11,0.1021,10
-raw,numa-balancing,9,False,12,0.0903,10
-raw,numa-balancing,9,False,13,0.1641,10
-raw,numa-balancing,9,False,14,0.3006,10
-raw,numa-balancing,9,False,15,0.1677,10
-raw,numa-balancing,9,False,16,0.197,10
-raw,numa-balancing,9,False,17,0.3988,10
-raw,numa-balancing,9,False,18,0.3756,10
-raw,numa-balancing,9,False,19,0.7301,10
-raw,numa-balancing,9,False,20,0.0075,4
-raw,numa-balancing,9,False,21,0.2052,1
-raw,numa-balancing,9,False,22,0.1091,10
-raw,numa-balancing,9,False,23,0.1587,10
-raw,numa-balancing,9,False,24,0.0563,10
-raw,numa-balancing,9,False,25,0.0093,10
-raw,numa-balancing,9,False,26,0.052,10
-raw,numa-balancing,9,False,27,0.011,10
-raw,numa-balancing,9,False,28,0.0899,25
-raw,numa-balancing,9,False,29,5.0607,25
-raw,numa-balancing,9,False,30,0.047,1
-raw,numa-balancing,9,False,31,0.1692,10
-raw,numa-balancing,9,False,32,0.2179,10
-raw,numa-balancing,9,False,33,1.0575,10
-raw,numa-balancing,9,False,34,0.7354,10
-raw,numa-balancing,9,False,35,0.7678,10
-raw,numa-balancing,9,False,36,0.1803,10
-raw,numa-balancing,9,False,37,0.038,10
-raw,numa-balancing,9,False,38,0.0242,10
-raw,numa-balancing,9,False,39,0.0145,10
-raw,numa-balancing,9,False,40,0.077,10
-raw,numa-balancing,9,False,41,0.0137,10
-raw,numa-balancing,9,False,42,0.0136,10
-raw,numa-balancing,9,False,43,0.015,10
-raw,numa-balancing,10,False,1,0.0013,1
-raw,numa-balancing,10,False,2,0.04,1
-raw,numa-balancing,10,False,3,0.0094,1
-raw,numa-balancing,10,False,4,0.0124,1
-raw,numa-balancing,10,False,5,0.1846,1
-raw,numa-balancing,10,False,6,0.2069,1
-raw,numa-balancing,10,False,7,0.0437,1
-raw,numa-balancing,10,False,8,0.0131,18
-raw,numa-balancing,10,False,9,0.2346,10
-raw,numa-balancing,10,False,10,0.3687,10
-raw,numa-balancing,10,False,11,0.0864,10
-raw,numa-balancing,10,False,12,0.092,10
-raw,numa-balancing,10,False,13,0.1697,10
-raw,numa-balancing,10,False,14,0.2967,10
-raw,numa-balancing,10,False,15,0.1663,10
-raw,numa-balancing,10,False,16,0.1936,10
-raw,numa-balancing,10,False,17,0.3883,10
-raw,numa-balancing,10,False,18,0.3897,10
-raw,numa-balancing,10,False,19,0.702,10
-raw,numa-balancing,10,False,20,0.007,4
-raw,numa-balancing,10,False,21,0.2055,1
-raw,numa-balancing,10,False,22,0.1162,10
-raw,numa-balancing,10,False,23,0.1658,10
-raw,numa-balancing,10,False,24,0.05,10
-raw,numa-balancing,10,False,25,0.0126,10
-raw,numa-balancing,10,False,26,0.0483,10
-raw,numa-balancing,10,False,27,0.0104,10
-raw,numa-balancing,10,False,28,0.094,25
-raw,numa-balancing,10,False,29,4.9839,25
-raw,numa-balancing,10,False,30,0.0476,1
-raw,numa-balancing,10,False,31,0.1653,10
-raw,numa-balancing,10,False,32,0.2225,10
-raw,numa-balancing,10,False,33,0.9928,10
-raw,numa-balancing,10,False,34,0.7273,10
-raw,numa-balancing,10,False,35,0.7619,10
-raw,numa-balancing,10,False,36,0.1764,10
-raw,numa-balancing,10,False,37,0.0484,10
-raw,numa-balancing,10,False,38,0.0278,10
-raw,numa-balancing,10,False,39,0.0335,10
-raw,numa-balancing,10,False,40,0.0564,10
-raw,numa-balancing,10,False,41,0.0112,10
-raw,numa-balancing,10,False,42,0.0121,10
-raw,numa-balancing,10,False,43,0.0184,10
-raw,numa-balancing,11,False,1,0.0013,1
-raw,numa-balancing,11,False,2,0.0409,1
-raw,numa-balancing,11,False,3,0.0091,1
-raw,numa-balancing,11,False,4,0.0107,1
-raw,numa-balancing,11,False,5,0.1771,1
-raw,numa-balancing,11,False,6,0.1959,1
-raw,numa-balancing,11,False,7,0.0437,1
-raw,numa-balancing,11,False,8,0.0131,18
-raw,numa-balancing,11,False,9,0.2332,10
-raw,numa-balancing,11,False,10,0.3372,10
-raw,numa-balancing,11,False,11,0.0894,10
-raw,numa-balancing,11,False,12,0.0919,10
-raw,numa-balancing,11,False,13,0.1554,10
-raw,numa-balancing,11,False,14,0.303,10
-raw,numa-balancing,11,False,15,0.1746,10
-raw,numa-balancing,11,False,16,0.2037,10
-raw,numa-balancing,11,False,17,0.3905,10
-raw,numa-balancing,11,False,18,0.4123,10
-raw,numa-balancing,11,False,19,0.7007,10
-raw,numa-balancing,11,False,20,0.0065,4
-raw,numa-balancing,11,False,21,0.2056,1
-raw,numa-balancing,11,False,22,0.1078,10
-raw,numa-balancing,11,False,23,0.1574,10
-raw,numa-balancing,11,False,24,0.0588,10
-raw,numa-balancing,11,False,25,0.0118,10
-raw,numa-balancing,11,False,26,0.0475,10
-raw,numa-balancing,11,False,27,0.0105,10
-raw,numa-balancing,11,False,28,0.0918,25
-raw,numa-balancing,11,False,29,5.0332,25
-raw,numa-balancing,11,False,30,0.0431,1
-raw,numa-balancing,11,False,31,0.1612,10
-raw,numa-balancing,11,False,32,0.2151,10
-raw,numa-balancing,11,False,33,1.0453,10
-raw,numa-balancing,11,False,34,0.7187,10
-raw,numa-balancing,11,False,35,0.7636,10
-raw,numa-balancing,11,False,36,0.1869,10
-raw,numa-balancing,11,False,37,0.0288,10
-raw,numa-balancing,11,False,38,0.0365,10
-raw,numa-balancing,11,False,39,0.0173,10
-raw,numa-balancing,11,False,40,0.0833,10
-raw,numa-balancing,11,False,41,0.0143,10
-raw,numa-balancing,11,False,42,0.0225,10
-raw,numa-balancing,11,False,43,0.0154,10
-raw,numa-balancing,12,False,1,0.0013,1
-raw,numa-balancing,12,False,2,0.0401,1
-raw,numa-balancing,12,False,3,0.0088,1
-raw,numa-balancing,12,False,4,0.0127,1
