variant,tag,pass,warmup,query,elapsed_s,rows
base,repl,4,False,36,0.1612,10
base,repl,4,False,37,0.0413,10
base,repl,4,False,38,0.012,10
base,repl,4,False,39,0.0154,10
base,repl,4,False,40,0.0821,10
base,repl,4,False,41,0.0128,10
base,repl,4,False,42,0.0218,10
base,repl,4,False,43,0.0171,10
base,repl,5,False,1,0.0013,1
base,repl,5,False,2,0.0227,1
base,repl,5,False,3,0.0118,1
base,repl,5,False,4,0.0131,1
base,repl,5,False,5,0.1649,1
base,repl,5,False,6,0.1275,1
base,repl,5,False,7,0.0271,1
base,repl,5,False,8,0.0117,18
base,repl,5,False,9,0.1982,10
base,repl,5,False,10,0.2921,10
base,repl,5,False,11,0.0758,10
base,repl,5,False,12,0.0771,10
base,repl,5,False,13,0.152,10
base,repl,5,False,14,0.2883,10
base,repl,5,False,15,0.1592,10
base,repl,5,False,16,0.1659,10
base,repl,5,False,17,0.3637,10
base,repl,5,False,18,0.353,10
base,repl,5,False,19,0.6802,10
base,repl,5,False,20,0.0074,4
base,repl,5,False,21,0.2522,1
base,repl,5,False,22,0.244,10
base,repl,5,False,23,0.3121,10
base,repl,5,False,24,0.0499,10
base,repl,5,False,25,0.0134,10
base,repl,5,False,26,0.0529,10
base,repl,5,False,27,0.0157,10
base,repl,5,False,28,0.2029,25
base,repl,5,False,29,3.0392,25
base,repl,5,False,30,0.0403,1
base,repl,5,False,31,0.1578,10
base,repl,5,False,32,0.208,10
base,repl,5,False,33,0.8849,10
base,repl,5,False,34,0.7441,10
base,repl,5,False,35,0.8403,10
base,repl,5,False,36,0.1631,10
base,repl,5,False,37,0.0426,10
base,repl,5,False,38,0.0099,10
base,repl,5,False,39,0.0273,10
base,repl,5,False,40,0.058,10
base,repl,5,False,41,0.0111,10
base,repl,5,False,42,0.0123,10
base,repl,5,False,43,0.015,10
base,repl,6,False,1,0.0012,1
base,repl,6,False,2,0.0268,1
base,repl,6,False,3,0.0126,1
base,repl,6,False,4,0.0131,1
base,repl,6,False,5,0.1485,1
base,repl,6,False,6,0.125,1
base,repl,6,False,7,0.0272,1
base,repl,6,False,8,0.0104,18
base,repl,6,False,9,0.2121,10
base,repl,6,False,10,0.322,10
base,repl,6,False,11,0.0631,10
base,repl,6,False,12,0.0822,10
base,repl,6,False,13,0.1489,10
base,repl,6,False,14,0.2807,10
base,repl,6,False,15,0.1654,10
base,repl,6,False,16,0.1657,10
base,repl,6,False,17,0.357,10
base,repl,6,False,18,0.3567,10
base,repl,6,False,19,0.671,10
base,repl,6,False,20,0.0047,4
base,repl,6,False,21,0.2663,1
base,repl,6,False,22,0.2548,10
base,repl,6,False,23,0.3061,10
base,repl,6,False,24,0.0576,10
base,repl,6,False,25,0.0128,10
base,repl,6,False,26,0.0505,10
base,repl,6,False,27,0.0147,10
base,repl,6,False,28,0.1977,25
base,repl,6,False,29,3.069,25
base,repl,6,False,30,0.0385,1
base,repl,6,False,31,0.1506,10
base,repl,6,False,32,0.2079,10
base,repl,6,False,33,0.9124,10
base,repl,6,False,34,0.7038,10
base,repl,6,False,35,0.8134,10
base,repl,6,False,36,0.1576,10
base,repl,6,False,37,0.0416,10
base,repl,6,False,38,0.0118,10
base,repl,6,False,39,0.0187,10
base,repl,6,False,40,0.074,10
base,repl,6,False,41,0.0102,10
base,repl,6,False,42,0.0241,10
base,repl,6,False,43,0.0119,10
base,repl,7,False,1,0.0012,1
base,repl,7,False,2,0.0216,1
base,repl,7,False,3,0.0116,1
base,repl,7,False,4,0.0129,1
base,repl,7,False,5,0.1465,1
base,repl,7,False,6,0.1291,1
base,repl,7,False,7,0.0283,1
base,repl,7,False,8,0.012,18
base,repl,7,False,9,0.1849,10
base,repl,7,False,10,0.2992,10
base,repl,7,False,11,0.0672,10
base,repl,7,False,12,0.0689,10
base,repl,7,False,13,0.1453,10
base,repl,7,False,14,0.2669,10
base,repl,7,False,15,0.1644,10
base,repl,7,False,16,0.1656,10
base,repl,7,False,17,0.3506,10
base,repl,7,False,18,0.3465,10
base,repl,7,False,19,0.6903,10
base,repl,7,False,20,0.0075,4
base,repl,7,False,21,0.2481,1
base,repl,7,False,22,0.2625,10
base,repl,7,False,23,0.291,10
base,repl,7,False,24,0.0523,10
base,repl,7,False,25,0.0142,10
base,repl,7,False,26,0.0485,10
base,repl,7,False,27,0.0163,10
base,repl,7,False,28,0.1881,25
base,repl,7,False,29,3.0447,25
base,repl,7,False,30,0.0395,1
base,repl,7,False,31,0.1559,10
base,repl,7,False,32,0.2062,10
base,repl,7,False,33,0.8849,10
base,repl,7,False,34,0.7255,10
base,repl,7,False,35,0.8091,10
base,repl,7,False,36,0.1561,10
base,repl,7,False,37,0.0342,10
base,repl,7,False,38,0.0128,10
base,repl,7,False,39,0.0152,10
base,repl,7,False,40,0.0841,10
base,repl,7,False,41,0.0131,10
base,repl,7,False,42,0.0117,10
base,repl,7,False,43,0.0191,10
base,repl,8,False,1,0.0011,1
base,repl,8,False,2,0.0219,1
base,repl,8,False,3,0.0116,1
base,repl,8,False,4,0.013,1
base,repl,8,False,5,0.1483,1
base,repl,8,False,6,0.1266,1
base,repl,8,False,7,0.0284,1
base,repl,8,False,8,0.0098,18
base,repl,8,False,9,0.1942,10
base,repl,8,False,10,0.3016,10
base,repl,8,False,11,0.057,10
base,repl,8,False,12,0.0667,10
base,repl,8,False,13,0.1565,10
base,repl,8,False,14,0.2692,10
base,repl,8,False,15,0.1642,10
base,repl,8,False,16,0.1662,10
base,repl,8,False,17,0.3509,10
base,repl,8,False,18,0.3542,10
base,repl,8,False,19,0.6682,10
base,repl,8,False,20,0.0054,4
base,repl,8,False,21,0.2542,1
base,repl,8,False,22,0.2524,10
base,repl,8,False,23,0.2824,10
base,repl,8,False,24,0.0501,10
base,repl,8,False,25,0.0128,10
base,repl,8,False,26,0.0519,10
base,repl,8,False,27,0.0159,10
base,repl,8,False,28,0.191,25
base,repl,8,False,29,3.0093,25
base,repl,8,False,30,0.0398,1
base,repl,8,False,31,0.1494,10
base,repl,8,False,32,0.2072,10
base,repl,8,False,33,0.9057,10
base,repl,8,False,34,0.7228,10
base,repl,8,False,35,0.8213,10
base,repl,8,False,36,0.1541,10
base,repl,8,False,37,0.0364,10
base,repl,8,False,38,0.0138,10
base,repl,8,False,39,0.0213,10
base,repl,8,False,40,0.0792,10
base,repl,8,False,41,0.0079,10
base,repl,8,False,42,0.0144,10
base,repl,8,False,43,0.0168,10
base,repl,9,False,1,0.0012,1
base,repl,9,False,2,0.0231,1
base,repl,9,False,3,0.0118,1
base,repl,9,False,4,0.0132,1
base,repl,9,False,5,0.1517,1
base,repl,9,False,6,0.1221,1
base,repl,9,False,7,0.027,1
base,repl,9,False,8,0.0101,18
base,repl,9,False,9,0.2007,10
base,repl,9,False,10,0.3032,10
base,repl,9,False,11,0.0771,10
base,repl,9,False,12,0.0725,10
base,repl,9,False,13,0.1436,10
base,repl,9,False,14,0.2752,10
base,repl,9,False,15,0.16,10
base,repl,9,False,16,0.1682,10
base,repl,9,False,17,0.3612,10
base,repl,9,False,18,0.3436,10
base,repl,9,False,19,0.669,10
base,repl,9,False,20,0.0063,4
base,repl,9,False,21,0.2621,1
base,repl,9,False,22,0.2567,10
base,repl,9,False,23,0.2853,10
base,repl,9,False,24,0.0567,10
base,repl,9,False,25,0.0157,10
base,repl,9,False,26,0.0509,10
base,repl,9,False,27,0.0189,10
base,repl,9,False,28,0.1996,25
base,repl,9,False,29,3.0045,25
base,repl,9,False,30,0.0388,1
base,repl,9,False,31,0.1507,10
base,repl,9,False,32,0.2685,10
base,repl,9,False,33,0.8911,10
base,repl,9,False,34,0.7333,10
base,repl,9,False,35,0.825,10
base,repl,9,False,36,0.1578,10
base,repl,9,False,37,0.0404,10
base,repl,9,False,38,0.0161,10
base,repl,9,False,39,0.0161,10
base,repl,9,False,40,0.0778,10
base,repl,9,False,41,0.0123,10
base,repl,9,False,42,0.0128,10
base,repl,9,False,43,0.0142,10
base,repl,10,False,1,0.0012,1
base,repl,10,False,2,0.0236,1
base,repl,10,False,3,0.0116,1
base,repl,10,False,4,0.013,1
base,repl,10,False,5,0.142,1
base,repl,10,False,6,0.1342,1
base,repl,10,False,7,0.0268,1
base,repl,10,False,8,0.0143,18
base,repl,10,False,9,0.1955,10
base,repl,10,False,10,0.2911,10
base,repl,10,False,11,0.071,10
base,repl,10,False,12,0.0884,10
base,repl,10,False,13,0.1441,10
base,repl,10,False,14,0.2896,10
base,repl,10,False,15,0.158,10
base,repl,10,False,16,0.1734,10
base,repl,10,False,17,0.3509,10
base,repl,10,False,18,0.358,10
base,repl,10,False,19,0.6663,10
base,repl,10,False,20,0.0086,4
base,repl,10,False,21,0.2497,1
base,repl,10,False,22,0.2634,10
base,repl,10,False,23,0.2727,10
base,repl,10,False,24,0.0573,10
base,repl,10,False,25,0.0137,10
base,repl,10,False,26,0.0511,10
base,repl,10,False,27,0.0178,10
base,repl,10,False,28,0.1897,25
base,repl,10,False,29,3.0164,25
base,repl,10,False,30,0.04,1
base,repl,10,False,31,0.1542,10
base,repl,10,False,32,0.2082,10
base,repl,10,False,33,0.9177,10
base,repl,10,False,34,0.7087,10
base,repl,10,False,35,0.8027,10
base,repl,10,False,36,0.1529,10
base,repl,10,False,37,0.0376,10
base,repl,10,False,38,0.012,10
base,repl,10,False,39,0.0232,10
base,repl,10,False,40,0.0774,10
base,repl,10,False,41,0.0134,10
base,repl,10,False,42,0.0156,10
base,repl,10,False,43,0.0152,10
base,repl,11,False,1,0.0011,1
base,repl,11,False,2,0.023,1
base,repl,11,False,3,0.0119,1
base,repl,11,False,4,0.0132,1
base,repl,11,False,5,0.1489,1
base,repl,11,False,6,0.1268,1
base,repl,11,False,7,0.0269,1
base,repl,11,False,8,0.0101,18
base,repl,11,False,9,0.1906,10
base,repl,11,False,10,0.2862,10
base,repl,11,False,11,0.0685,10
base,repl,11,False,12,0.0729,10
base,repl,11,False,13,0.1501,10
base,repl,11,False,14,0.2679,10
base,repl,11,False,15,0.164,10
base,repl,11,False,16,0.1664,10
base,repl,11,False,17,0.3554,10
base,repl,11,False,18,0.3413,10
base,repl,11,False,19,0.6839,10
base,repl,11,False,20,0.0054,4
base,repl,11,False,21,0.2615,1
base,repl,11,False,22,0.2514,10
base,repl,11,False,23,0.2715,10
base,repl,11,False,24,0.0531,10
base,repl,11,False,25,0.0135,10
base,repl,11,False,26,0.0487,10
base,repl,11,False,27,0.014,10
base,repl,11,False,28,0.1942,25
base,repl,11,False,29,3.0323,25
base,repl,11,False,30,0.0397,1
base,repl,11,False,31,0.154,10
base,repl,11,False,32,0.2056,10
base,repl,11,False,33,0.914,10
base,repl,11,False,34,0.7347,10
base,repl,11,False,35,0.8084,10
base,repl,11,False,36,0.1566,10
base,repl,11,False,37,0.0514,10
base,repl,11,False,38,0.0119,10
base,repl,11,False,39,0.0205,10
base,repl,11,False,40,0.0732,10
base,repl,11,False,41,0.0105,10
base,repl,11,False,42,0.0167,10
base,repl,11,False,43,0.0182,10
base,repl,12,False,1,0.001,1
base,repl,12,False,2,0.0219,1
base,repl,12,False,3,0.0117,1
base,repl,12,False,4,0.013,1
base,repl,12,False,5,0.1605,1
base,repl,12,False,6,0.1279,1
base,repl,12,False,7,0.0285,1
base,repl,12,False,8,0.0131,18
base,repl,12,False,9,0.2007,10
base,repl,12,False,10,0.2951,10
base,repl,12,False,11,0.0718,10
base,repl,12,False,12,0.071,10
base,repl,12,False,13,0.143,10
base,repl,12,False,14,0.2726,10
base,repl,12,False,15,0.1657,10
base,repl,12,False,16,0.1658,10
base,repl,12,False,17,0.3529,10
base,repl,12,False,18,0.3437,10
base,repl,12,False,19,0.6752,10
base,repl,12,False,20,0.0062,4
base,repl,12,False,21,0.2545,1
base,repl,12,False,22,0.2737,10
base,repl,12,False,23,0.2672,10
base,repl,12,False,24,0.0506,10
base,repl,12,False,25,0.0161,10
base,repl,12,False,26,0.0564,10
base,repl,12,False,27,0.0142,10
base,repl,12,False,28,0.1989,25
base,repl,12,False,29,3.0183,25
base,repl,12,False,30,0.0385,1
base,repl,12,False,31,0.1543,10
base,repl,12,False,32,0.205,10
base,repl,12,False,33,0.8895,10
base,repl,12,False,34,0.7424,10
base,repl,12,False,35,0.8324,10
base,repl,12,False,36,0.1646,10
base,repl,12,False,37,0.0295,10
base,repl,12,False,38,0.0117,10
base,repl,12,False,39,0.0238,10
base,repl,12,False,40,0.0668,10
base,repl,12,False,41,0.0089,10
base,repl,12,False,42,0.0138,10
base,repl,12,False,43,0.0187,10
base,repl,13,False,1,0.0011,1
base,repl,13,False,2,0.0247,1
base,repl,13,False,3,0.0119,1
base,repl,13,False,4,0.0132,1
base,repl,13,False,5,0.1558,1
base,repl,13,False,6,0.1265,1
base,repl,13,False,7,0.0283,1
base,repl,13,False,8,0.0105,18
base,repl,13,False,9,0.1958,10
base,repl,13,False,10,0.2865,10
base,repl,13,False,11,0.0796,10
base,repl,13,False,12,0.0909,10
base,repl,13,False,13,0.147,10
base,repl,13,False,14,0.2846,10
base,repl,13,False,15,0.1664,10
base,repl,13,False,16,0.1727,10
base,repl,13,False,17,0.3688,10
base,repl,13,False,18,0.3384,10
base,repl,13,False,19,0.6701,10
base,repl,13,False,20,0.0063,4
base,repl,13,False,21,0.2485,1
base,repl,13,False,22,0.2479,10
base,repl,13,False,23,0.2781,10
base,repl,13,False,24,0.0489,10
base,repl,13,False,25,0.0138,10
base,repl,13,False,26,0.0538,10
base,repl,13,False,27,0.0138,10
base,repl,13,False,28,0.1943,25
base,repl,13,False,29,3.0171,25
base,repl,13,False,30,0.0379,1
base,repl,13,False,31,0.1552,10
base,repl,13,False,32,0.2046,10
base,repl,13,False,33,0.9155,10
base,repl,13,False,34,0.7418,10
base,repl,13,False,35,0.829,10
base,repl,13,False,36,0.158,10
base,repl,13,False,37,0.0353,10
base,repl,13,False,38,0.0135,10
base,repl,13,False,39,0.0189,10
base,repl,13,False,40,0.056,10
base,repl,13,False,41,0.0137,10
base,repl,13,False,42,0.0113,10
base,repl,13,False,43,0.0135,10
base,repl,14,False,1,0.001,1
base,repl,14,False,2,0.0303,1
base,repl,14,False,3,0.0118,1
base,repl,14,False,4,0.0129,1
base,repl,14,False,5,0.1438,1
base,repl,14,False,6,0.1271,1
base,repl,14,False,7,0.0285,1
base,repl,14,False,8,0.0153,18
base,repl,14,False,9,0.1941,10
base,repl,14,False,10,0.2822,10
base,repl,14,False,11,0.0729,10
base,repl,14,False,12,0.0694,10
base,repl,14,False,13,0.1588,10
base,repl,14,False,14,0.2826,10
base,repl,14,False,15,0.1754,10
base,repl,14,False,16,0.1729,10
base,repl,14,False,17,0.364,10
base,repl,14,False,18,0.3412,10
base,repl,14,False,19,0.6692,10
base,repl,14,False,20,0.0063,4
base,repl,14,False,21,0.2535,1
base,repl,14,False,22,0.2527,10
base,repl,14,False,23,0.2745,10
base,repl,14,False,24,0.0478,10
base,repl,14,False,25,0.0131,10
base,repl,14,False,26,0.0501,10
base,repl,14,False,27,0.0149,10
base,repl,14,False,28,0.199,25
base,repl,14,False,29,3.0342,25
base,repl,14,False,30,0.0379,1
base,repl,14,False,31,0.1555,10
base,repl,14,False,32,0.2061,10
base,repl,14,False,33,0.8854,10
base,repl,14,False,34,0.7253,10
base,repl,14,False,35,0.8373,10
base,repl,14,False,36,0.1506,10
base,repl,14,False,37,0.0395,10
base,repl,14,False,38,0.0145,10
base,repl,14,False,39,0.0181,10
base,repl,14,False,40,0.0833,10
base,repl,14,False,41,0.0237,10
base,repl,14,False,42,0.0107,10
base,repl,14,False,43,0.0137,10
base,repl,15,False,1,0.0011,1
base,repl,15,False,2,0.0249,1
base,repl,15,False,3,0.0117,1
base,repl,15,False,4,0.0141,1
base,repl,15,False,5,0.1472,1
base,repl,15,False,6,0.1244,1
base,repl,15,False,7,0.0284,1
base,repl,15,False,8,0.0128,18
base,repl,15,False,9,0.1824,10
base,repl,15,False,10,0.2852,10
base,repl,15,False,11,0.0617,10
base,repl,15,False,12,0.0842,10
base,repl,15,False,13,0.1487,10
base,repl,15,False,14,0.2707,10
base,repl,15,False,15,0.1618,10
base,repl,15,False,16,0.173,10
base,repl,15,False,17,0.3564,10
base,repl,15,False,18,0.35,10
base,repl,15,False,19,0.6835,10
base,repl,15,False,20,0.0064,4
base,repl,15,False,21,0.2589,1
base,repl,15,False,22,0.2671,10
base,repl,15,False,23,0.2859,10
base,repl,15,False,24,0.0618,10
base,repl,15,False,25,0.0132,10
base,repl,15,False,26,0.0503,10
base,repl,15,False,27,0.0149,10
base,repl,15,False,28,0.1917,25
base,repl,15,False,29,3.0408,25
base,repl,15,False,30,0.0394,1
base,repl,15,False,31,0.1537,10
base,repl,15,False,32,0.208,10
base,repl,15,False,33,0.9044,10
base,repl,15,False,34,0.7405,10
base,repl,15,False,35,0.8221,10
base,repl,15,False,36,0.1534,10
base,repl,15,False,37,0.0349,10
base,repl,15,False,38,0.0113,10
base,repl,15,False,39,0.019,10
base,repl,15,False,40,0.0879,10
base,repl,15,False,41,0.013,10
base,repl,15,False,42,0.0153,10
base,repl,15,False,43,0.0155,10
base,repl,16,False,1,0.001,1
base,repl,16,False,2,0.0211,1
base,repl,16,False,3,0.0116,1
base,repl,16,False,4,0.013,1
base,repl,16,False,5,0.1445,1
base,repl,16,False,6,0.1246,1
base,repl,16,False,7,0.0287,1
base,repl,16,False,8,0.0122,18
base,repl,16,False,9,0.2124,10
base,repl,16,False,10,0.293,10
base,repl,16,False,11,0.061,10
base,repl,16,False,12,0.0757,10
base,repl,16,False,13,0.1449,10
base,repl,16,False,14,0.269,10
base,repl,16,False,15,0.1695,10
base,repl,16,False,16,0.1669,10
base,repl,16,False,17,0.3538,10
base,repl,16,False,18,0.3413,10
base,repl,16,False,19,0.668,10
base,repl,16,False,20,0.006,4
base,repl,16,False,21,0.2674,1
base,repl,16,False,22,0.2478,10
base,repl,16,False,23,0.2897,10
base,repl,16,False,24,0.0501,10
base,repl,16,False,25,0.0146,10
base,repl,16,False,26,0.0514,10
base,repl,16,False,27,0.016,10
base,repl,16,False,28,0.2063,25
base,repl,16,False,29,3.0452,25
base,repl,16,False,30,0.0383,1
base,repl,16,False,31,0.1534,10
base,repl,16,False,32,0.2049,10
base,repl,16,False,33,0.91,10
base,repl,16,False,34,0.7292,10
base,repl,16,False,35,0.8071,10
base,repl,16,False,36,0.156,10
base,repl,16,False,37,0.0411,10
base,repl,16,False,38,0.018,10
base,repl,16,False,39,0.0188,10
base,repl,16,False,40,0.0789,10
base,repl,16,False,41,0.0123,10
base,repl,16,False,42,0.0103,10
base,repl,16,False,43,0.0102,10
base,repl,17,False,1,0.0012,1
base,repl,17,False,2,0.0211,1
base,repl,17,False,3,0.0122,1
base,repl,17,False,4,0.0134,1
base,repl,17,False,5,0.1492,1
base,repl,17,False,6,0.1422,1
base,repl,17,False,7,0.0269,1
base,repl,17,False,8,0.01,18
base,repl,17,False,9,0.1821,10
base,repl,17,False,10,0.294,10
base,repl,17,False,11,0.0668,10
base,repl,17,False,12,0.0748,10
base,repl,17,False,13,0.1453,10
base,repl,17,False,14,0.2732,10
base,repl,17,False,15,0.1678,10
base,repl,17,False,16,0.1702,10
base,repl,17,False,17,0.3616,10
base,repl,17,False,18,0.3369,10
base,repl,17,False,19,0.6931,10
base,repl,17,False,20,0.006,4
base,repl,17,False,21,0.2429,1
base,repl,17,False,22,0.2499,10
base,repl,17,False,23,0.2882,10
base,repl,17,False,24,0.0511,10
base,repl,17,False,25,0.0133,10
base,repl,17,False,26,0.0492,10
base,repl,17,False,27,0.0139,10
base,repl,17,False,28,0.1972,25
base,repl,17,False,29,2.9763,25
base,repl,17,False,30,0.0376,1
base,repl,17,False,31,0.154,10
base,repl,17,False,32,0.2043,10
base,repl,17,False,33,0.912,10
base,repl,17,False,34,0.7346,10
base,repl,17,False,35,0.8402,10
base,repl,17,False,36,0.1576,10
base,repl,17,False,37,0.0356,10
base,repl,17,False,38,0.0097,10
base,repl,17,False,39,0.0282,10
base,repl,17,False,40,0.0853,10
base,repl,17,False,41,0.0139,10
base,repl,17,False,42,0.0179,10
base,repl,17,False,43,0.0127,10
base,repl,18,False,1,0.0011,1
base,repl,18,False,2,0.0187,1
base,repl,18,False,3,0.0117,1
base,repl,18,False,4,0.0131,1
base,repl,18,False,5,0.156,1
base,repl,18,False,6,0.1221,1
base,repl,18,False,7,0.0271,1
base,repl,18,False,8,0.0101,18
base,repl,18,False,9,0.196,10
base,repl,18,False,10,0.3068,10
base,repl,18,False,11,0.076,10
base,repl,18,False,12,0.0717,10
base,repl,18,False,13,0.1487,10
base,repl,18,False,14,0.2716,10
base,repl,18,False,15,0.1644,10
base,repl,18,False,16,0.1672,10
base,repl,18,False,17,0.3883,10
base,repl,18,False,18,0.3633,10
base,repl,18,False,19,0.6861,10
base,repl,18,False,20,0.0067,4
base,repl,18,False,21,0.2487,1
base,repl,18,False,22,0.2494,10
base,repl,18,False,23,0.2799,10
base,repl,18,False,24,0.0591,10
base,repl,18,False,25,0.0136,10
base,repl,18,False,26,0.0502,10
base,repl,18,False,27,0.0149,10
base,repl,18,False,28,0.2008,25
base,repl,18,False,29,3.0061,25
base,repl,18,False,30,0.0388,1
base,repl,18,False,31,0.1519,10
base,repl,18,False,32,0.2018,10
base,repl,18,False,33,0.8962,10
base,repl,18,False,34,0.7402,10
base,repl,18,False,35,0.805,10
base,repl,18,False,36,0.1551,10
base,repl,18,False,37,0.034,10
base,repl,18,False,38,0.0169,10
base,repl,18,False,39,0.0202,10
base,repl,18,False,40,0.0634,10
base,repl,18,False,41,0.0128,10
base,repl,18,False,42,0.0106,10
base,repl,18,False,43,0.0142,10
base,repl,19,False,1,0.0011,1
base,repl,19,False,2,0.0218,1
base,repl,19,False,3,0.0117,1
base,repl,19,False,4,0.013,1
base,repl,19,False,5,0.1484,1
