sf,tag,pass,warmup,query,elapsed_s,rows
10,firsttouch,9,False,15,0.0464,1
10,firsttouch,9,False,16,0.1342,27840
10,firsttouch,9,False,17,0.0731,1
10,firsttouch,9,False,18,0.2321,100
10,firsttouch,9,False,19,0.0785,1
10,firsttouch,9,False,20,0.0953,1804
10,firsttouch,9,False,21,0.185,100
10,firsttouch,9,False,22,0.091,7
10,firsttouch,10,False,1,0.073,4
10,firsttouch,10,False,2,0.0456,100
10,firsttouch,10,False,3,0.1016,10
10,firsttouch,10,False,4,0.1163,5
10,firsttouch,10,False,5,0.1143,5
10,firsttouch,10,False,6,0.0229,1
10,firsttouch,10,False,7,0.1142,4
10,firsttouch,10,False,8,0.1263,2
10,firsttouch,10,False,9,0.3204,175
10,firsttouch,10,False,10,0.2324,20
10,firsttouch,10,False,11,0.032,0
10,firsttouch,10,False,12,0.0786,2
10,firsttouch,10,False,13,0.2214,45
10,firsttouch,10,False,14,0.0724,1
10,firsttouch,10,False,15,0.0463,1
10,firsttouch,10,False,16,0.1266,27840
10,firsttouch,10,False,17,0.0727,1
10,firsttouch,10,False,18,0.2274,100
10,firsttouch,10,False,19,0.0772,1
10,firsttouch,10,False,20,0.0949,1804
10,firsttouch,10,False,21,0.184,100
10,firsttouch,10,False,22,0.0855,7
10,firsttouch,11,False,1,0.0715,4
10,firsttouch,11,False,2,0.0442,100
10,firsttouch,11,False,3,0.1042,10
10,firsttouch,11,False,4,0.1084,5
10,firsttouch,11,False,5,0.1185,5
10,firsttouch,11,False,6,0.0257,1
10,firsttouch,11,False,7,0.1094,4
10,firsttouch,11,False,8,0.1168,2
10,firsttouch,11,False,9,0.3272,175
10,firsttouch,11,False,10,0.2321,20
10,firsttouch,11,False,11,0.033,0
10,firsttouch,11,False,12,0.0886,2
10,firsttouch,11,False,13,0.2347,45
10,firsttouch,11,False,14,0.0691,1
10,firsttouch,11,False,15,0.05,1
10,firsttouch,11,False,16,0.1345,27840
10,firsttouch,11,False,17,0.075,1
10,firsttouch,11,False,18,0.224,100
10,firsttouch,11,False,19,0.0773,1
10,firsttouch,11,False,20,0.0933,1804
10,firsttouch,11,False,21,0.1879,100
10,firsttouch,11,False,22,0.0915,7
10,firsttouch,12,False,1,0.0734,4
10,firsttouch,12,False,2,0.0439,100
10,firsttouch,12,False,3,0.1064,10
10,firsttouch,12,False,4,0.1064,5
10,firsttouch,12,False,5,0.1144,5
10,firsttouch,12,False,6,0.0246,1
10,firsttouch,12,False,7,0.1036,4
10,firsttouch,12,False,8,0.1223,2
10,firsttouch,12,False,9,0.3362,175
10,firsttouch,12,False,10,0.2447,20
10,firsttouch,12,False,11,0.0304,0
10,firsttouch,12,False,12,0.0889,2
10,firsttouch,12,False,13,0.231,45
10,firsttouch,12,False,14,0.0687,1
10,firsttouch,12,False,15,0.0496,1
10,firsttouch,12,False,16,0.1389,27840
10,firsttouch,12,False,17,0.0767,1
10,firsttouch,12,False,18,0.2315,100
10,firsttouch,12,False,19,0.0783,1
10,firsttouch,12,False,20,0.0936,1804
10,firsttouch,12,False,21,0.1851,100
10,firsttouch,12,False,22,0.0999,7
10,firsttouch,13,False,1,0.0715,4
10,firsttouch,13,False,2,0.047,100
10,firsttouch,13,False,3,0.1012,10
10,firsttouch,13,False,4,0.1211,5
10,firsttouch,13,False,5,0.1206,5
10,firsttouch,13,False,6,0.0229,1
10,firsttouch,13,False,7,0.0998,4
10,firsttouch,13,False,8,0.1136,2
10,firsttouch,13,False,9,0.3328,175
10,firsttouch,13,False,10,0.2416,20
10,firsttouch,13,False,11,0.03,0
10,firsttouch,13,False,12,0.0837,2
10,firsttouch,13,False,13,0.2337,45
10,firsttouch,13,False,14,0.0686,1
10,firsttouch,13,False,15,0.0456,1
10,firsttouch,13,False,16,0.1351,27840
10,firsttouch,13,False,17,0.072,1
10,firsttouch,13,False,18,0.2334,100
10,firsttouch,13,False,19,0.0788,1
10,firsttouch,13,False,20,0.0952,1804
10,firsttouch,13,False,21,0.1907,100
10,firsttouch,13,False,22,0.1008,7
10,firsttouch,14,False,1,0.0733,4
10,firsttouch,14,False,2,0.0444,100
10,firsttouch,14,False,3,0.1042,10
10,firsttouch,14,False,4,0.1127,5
10,firsttouch,14,False,5,0.1175,5
10,firsttouch,14,False,6,0.0232,1
10,firsttouch,14,False,7,0.1103,4
10,firsttouch,14,False,8,0.1278,2
10,firsttouch,14,False,9,0.3352,175
10,firsttouch,14,False,10,0.2412,20
10,firsttouch,14,False,11,0.0307,0
10,firsttouch,14,False,12,0.0893,2
10,firsttouch,14,False,13,0.2247,45
10,firsttouch,14,False,14,0.0702,1
10,firsttouch,14,False,15,0.0466,1
10,firsttouch,14,False,16,0.1338,27840
10,firsttouch,14,False,17,0.0733,1
10,firsttouch,14,False,18,0.2271,100
10,firsttouch,14,False,19,0.0767,1
10,firsttouch,14,False,20,0.0933,1804
10,firsttouch,14,False,21,0.186,100
10,firsttouch,14,False,22,0.103,7
10,firsttouch,15,False,1,0.0715,4
10,firsttouch,15,False,2,0.0421,100
10,firsttouch,15,False,3,0.1076,10
10,firsttouch,15,False,4,0.1081,5
10,firsttouch,15,False,5,0.1206,5
10,firsttouch,15,False,6,0.0228,1
10,firsttouch,15,False,7,0.1059,4
10,firsttouch,15,False,8,0.1265,2
10,firsttouch,15,False,9,0.3269,175
10,firsttouch,15,False,10,0.2319,20
10,firsttouch,15,False,11,0.0283,0
10,firsttouch,15,False,12,0.0776,2
10,firsttouch,15,False,13,0.2252,45
10,firsttouch,15,False,14,0.0688,1
10,firsttouch,15,False,15,0.0479,1
10,firsttouch,15,False,16,0.137,27840
10,firsttouch,15,False,17,0.076,1
10,firsttouch,15,False,18,0.2298,100
10,firsttouch,15,False,19,0.0776,1
10,firsttouch,15,False,20,0.0943,1804
10,firsttouch,15,False,21,0.1811,100
10,firsttouch,15,False,22,0.0906,7
10,firsttouch,16,False,1,0.0725,4
10,firsttouch,16,False,2,0.0447,100
10,firsttouch,16,False,3,0.1047,10
10,firsttouch,16,False,4,0.1077,5
10,firsttouch,16,False,5,0.117,5
10,firsttouch,16,False,6,0.0232,1
10,firsttouch,16,False,7,0.1023,4
10,firsttouch,16,False,8,0.1243,2
10,firsttouch,16,False,9,0.3313,175
10,firsttouch,16,False,10,0.2414,20
10,firsttouch,16,False,11,0.0281,0
10,firsttouch,16,False,12,0.0857,2
10,firsttouch,16,False,13,0.2281,45
10,firsttouch,16,False,14,0.0696,1
10,firsttouch,16,False,15,0.0461,1
10,firsttouch,16,False,16,0.1349,27840
10,firsttouch,16,False,17,0.074,1
10,firsttouch,16,False,18,0.2321,100
10,firsttouch,16,False,19,0.0759,1
10,firsttouch,16,False,20,0.0969,1804
10,firsttouch,16,False,21,0.1889,100
10,firsttouch,16,False,22,0.0899,7
10,firsttouch,17,False,1,0.0729,4
10,firsttouch,17,False,2,0.0443,100
10,firsttouch,17,False,3,0.1056,10
10,firsttouch,17,False,4,0.1097,5
10,firsttouch,17,False,5,0.1178,5
10,firsttouch,17,False,6,0.023,1
10,firsttouch,17,False,7,0.1008,4
10,firsttouch,17,False,8,0.1182,2
10,firsttouch,17,False,9,0.3387,175
10,firsttouch,17,False,10,0.2371,20
10,firsttouch,17,False,11,0.0277,0
10,firsttouch,17,False,12,0.0804,2
10,firsttouch,17,False,13,0.2242,45
10,firsttouch,17,False,14,0.0671,1
10,firsttouch,17,False,15,0.0452,1
10,firsttouch,17,False,16,0.139,27840
10,firsttouch,17,False,17,0.0727,1
10,firsttouch,17,False,18,0.2304,100
10,firsttouch,17,False,19,0.0814,1
10,firsttouch,17,False,20,0.0933,1804
10,firsttouch,17,False,21,0.1946,100
10,firsttouch,17,False,22,0.0891,7
10,firsttouch,18,False,1,0.0735,4
10,firsttouch,18,False,2,0.0459,100
10,firsttouch,18,False,3,0.0994,10
10,firsttouch,18,False,4,0.1173,5
10,firsttouch,18,False,5,0.1228,5
10,firsttouch,18,False,6,0.0228,1
10,firsttouch,18,False,7,0.1013,4
10,firsttouch,18,False,8,0.1243,2
10,firsttouch,18,False,9,0.322,175
10,firsttouch,18,False,10,0.2421,20
10,firsttouch,18,False,11,0.0292,0
