sf,tag,pass,warmup,query,elapsed_s,rows
10,repl,8,False,1,0.0575,4
10,repl,8,False,2,0.0378,100
10,repl,8,False,3,0.0855,10
10,repl,8,False,4,0.0933,5
10,repl,8,False,5,0.0989,5
10,repl,8,False,6,0.0182,1
10,repl,8,False,7,0.0812,4
10,repl,8,False,8,0.1009,2
10,repl,8,False,9,0.2891,175
10,repl,8,False,10,0.1987,20
10,repl,8,False,11,0.0263,0
10,repl,8,False,12,0.0672,2
10,repl,8,False,13,0.196,45
10,repl,8,False,14,0.0594,1
10,repl,8,False,15,0.0369,1
10,repl,8,False,16,0.1172,27840
10,repl,8,False,17,0.0585,1
10,repl,8,False,18,0.1931,100
10,repl,8,False,19,0.0614,1
10,repl,8,False,20,0.0725,1804
10,repl,8,False,21,0.1566,100
10,repl,8,False,22,0.0676,7
10,repl,9,False,1,0.0575,4
10,repl,9,False,2,0.0423,100
10,repl,9,False,3,0.0912,10
10,repl,9,False,4,0.1014,5
10,repl,9,False,5,0.0991,5
10,repl,9,False,6,0.0184,1
10,repl,9,False,7,0.08,4
10,repl,9,False,8,0.1037,2
10,repl,9,False,9,0.2881,175
10,repl,9,False,10,0.2057,20
10,repl,9,False,11,0.0218,0
10,repl,9,False,12,0.0651,2
10,repl,9,False,13,0.1889,45
10,repl,9,False,14,0.0609,1
10,repl,9,False,15,0.0387,1
10,repl,9,False,16,0.108,27840
10,repl,9,False,17,0.0594,1
10,repl,9,False,18,0.1927,100
10,repl,9,False,19,0.061,1
10,repl,9,False,20,0.0752,1804
10,repl,9,False,21,0.1593,100
10,repl,9,False,22,0.0718,7
10,repl,10,False,1,0.0582,4
10,repl,10,False,2,0.0425,100
10,repl,10,False,3,0.0903,10
10,repl,10,False,4,0.092,5
10,repl,10,False,5,0.0955,5
10,repl,10,False,6,0.0179,1
10,repl,10,False,7,0.0836,4
10,repl,10,False,8,0.0984,2
10,repl,10,False,9,0.2914,175
10,repl,10,False,10,0.1967,20
10,repl,10,False,11,0.026,0
10,repl,10,False,12,0.071,2
10,repl,10,False,13,0.1935,45
10,repl,10,False,14,0.061,1
10,repl,10,False,15,0.0389,1
10,repl,10,False,16,0.1099,27840
10,repl,10,False,17,0.0605,1
10,repl,10,False,18,0.1928,100
10,repl,10,False,19,0.0609,1
10,repl,10,False,20,0.0759,1804
10,repl,10,False,21,0.15,100
10,repl,10,False,22,0.0797,7
10,repl,11,False,1,0.0579,4
10,repl,11,False,2,0.0357,100
10,repl,11,False,3,0.0862,10
10,repl,11,False,4,0.0928,5
10,repl,11,False,5,0.1001,5
10,repl,11,False,6,0.0181,1
10,repl,11,False,7,0.0825,4
10,repl,11,False,8,0.1073,2
10,repl,11,False,9,0.2886,175
10,repl,11,False,10,0.2014,20
10,repl,11,False,11,0.0266,0
10,repl,11,False,12,0.0698,2
10,repl,11,False,13,0.1936,45
10,repl,11,False,14,0.0597,1
10,repl,11,False,15,0.0345,1
10,repl,11,False,16,0.114,27840
10,repl,11,False,17,0.0613,1
10,repl,11,False,18,0.1912,100
10,repl,11,False,19,0.0598,1
10,repl,11,False,20,0.0777,1804
10,repl,11,False,21,0.1495,100
10,repl,11,False,22,0.074,7
10,repl,12,False,1,0.0563,4
10,repl,12,False,2,0.0377,100
10,repl,12,False,3,0.0861,10
10,repl,12,False,4,0.0897,5
10,repl,12,False,5,0.0958,5
10,repl,12,False,6,0.018,1
10,repl,12,False,7,0.0803,4
10,repl,12,False,8,0.0977,2
10,repl,12,False,9,0.2888,175
10,repl,12,False,10,0.2052,20
10,repl,12,False,11,0.0232,0
10,repl,12,False,12,0.0648,2
10,repl,12,False,13,0.1876,45
10,repl,12,False,14,0.0604,1
10,repl,12,False,15,0.0371,1
10,repl,12,False,16,0.1066,27840
10,repl,12,False,17,0.0624,1
10,repl,12,False,18,0.1909,100
10,repl,12,False,19,0.0629,1
10,repl,12,False,20,0.0778,1804
10,repl,12,False,21,0.1604,100
10,repl,12,False,22,0.0807,7
10,repl,13,False,1,0.0579,4
10,repl,13,False,2,0.0345,100
10,repl,13,False,3,0.085,10
10,repl,13,False,4,0.0915,5
10,repl,13,False,5,0.0973,5
10,repl,13,False,6,0.0179,1
10,repl,13,False,7,0.0797,4
10,repl,13,False,8,0.1033,2
10,repl,13,False,9,0.2819,175
10,repl,13,False,10,0.2104,20
10,repl,13,False,11,0.0232,0
10,repl,13,False,12,0.0652,2
10,repl,13,False,13,0.1854,45
10,repl,13,False,14,0.0595,1
10,repl,13,False,15,0.0374,1
10,repl,13,False,16,0.1142,27840
10,repl,13,False,17,0.0658,1
10,repl,13,False,18,0.1928,100
10,repl,13,False,19,0.0603,1
10,repl,13,False,20,0.0768,1804
10,repl,13,False,21,0.1611,100
10,repl,13,False,22,0.0887,7
10,repl,14,False,1,0.0619,4
10,repl,14,False,2,0.0396,100
10,repl,14,False,3,0.0932,10
10,repl,14,False,4,0.0933,5
10,repl,14,False,5,0.103,5
10,repl,14,False,6,0.018,1
10,repl,14,False,7,0.0829,4
10,repl,14,False,8,0.1094,2
10,repl,14,False,9,0.2866,175
10,repl,14,False,10,0.2091,20
10,repl,14,False,11,0.0222,0
10,repl,14,False,12,0.0649,2
10,repl,14,False,13,0.1881,45
10,repl,14,False,14,0.0559,1
10,repl,14,False,15,0.0381,1
10,repl,14,False,16,0.1167,27840
10,repl,14,False,17,0.0595,1
10,repl,14,False,18,0.1956,100
10,repl,14,False,19,0.0625,1
10,repl,14,False,20,0.0737,1804
10,repl,14,False,21,0.1576,100
10,repl,14,False,22,0.0799,7
10,repl,15,False,1,0.0581,4
10,repl,15,False,2,0.0354,100
10,repl,15,False,3,0.0888,10
10,repl,15,False,4,0.1022,5
10,repl,15,False,5,0.1088,5
10,repl,15,False,6,0.0177,1
10,repl,15,False,7,0.0829,4
10,repl,15,False,8,0.0991,2
10,repl,15,False,9,0.2858,175
10,repl,15,False,10,0.2056,20
10,repl,15,False,11,0.024,0
10,repl,15,False,12,0.0698,2
10,repl,15,False,13,0.1918,45
10,repl,15,False,14,0.0574,1
10,repl,15,False,15,0.0379,1
10,repl,15,False,16,0.1127,27840
10,repl,15,False,17,0.0607,1
10,repl,15,False,18,0.1973,100
10,repl,15,False,19,0.0617,1
10,repl,15,False,20,0.0771,1804
10,repl,15,False,21,0.1519,100
10,repl,15,False,22,0.0821,7
10,repl,16,False,1,0.058,4
10,repl,16,False,2,0.0391,100
10,repl,16,False,3,0.0859,10
10,repl,16,False,4,0.093,5
10,repl,16,False,5,0.1022,5
10,repl,16,False,6,0.0179,1
10,repl,16,False,7,0.0858,4
10,repl,16,False,8,0.1029,2
10,repl,16,False,9,0.276,175
10,repl,16,False,10,0.2007,20
10,repl,16,False,11,0.0231,0
10,repl,16,False,12,0.0658,2
10,repl,16,False,13,0.1951,45
10,repl,16,False,14,0.0586,1
10,repl,16,False,15,0.0371,1
10,repl,16,False,16,0.1122,27840
10,repl,16,False,17,0.0597,1
10,repl,16,False,18,0.1961,100
10,repl,16,False,19,0.0627,1
10,repl,16,False,20,0.0785,1804
10,repl,16,False,21,0.1561,100
10,repl,16,False,22,0.0722,7
10,repl,17,False,1,0.0581,4
10,repl,17,False,2,0.0351,100
10,repl,17,False,3,0.0887,10
10,repl,17,False,4,0.0966,5
10,repl,17,False,5,0.1001,5
10,repl,17,False,6,0.0178,1
10,repl,17,False,7,0.0924,4
10,repl,17,False,8,0.0971,2
10,repl,17,False,9,0.2842,175
10,repl,17,False,10,0.2047,20
10,repl,17,False,11,0.0226,0
10,repl,17,False,12,0.0637,2
10,repl,17,False,13,0.1875,45
10,repl,17,False,14,0.0554,1
10,repl,17,False,15,0.0373,1
10,repl,17,False,16,0.1148,27840
10,repl,17,False,17,0.061,1
10,repl,17,False,18,0.1912,100
10,repl,17,False,19,0.0614,1
10,repl,17,False,20,0.0713,1804
10,repl,17,False,21,0.1542,100
10,repl,17,False,22,0.0788,7
10,repl,18,False,1,0.0577,4
10,repl,18,False,2,0.0361,100
10,repl,18,False,3,0.0888,10
10,repl,18,False,4,0.1036,5
10,repl,18,False,5,0.0951,5
10,repl,18,False,6,0.0175,1
10,repl,18,False,7,0.0829,4
10,repl,18,False,8,0.1001,2
10,repl,18,False,9,0.2827,175
10,repl,18,False,10,0.2053,20
10,repl,18,False,11,0.0248,0
10,repl,18,False,12,0.067,2
10,repl,18,False,13,0.1905,45
10,repl,18,False,14,0.0574,1
10,repl,18,False,15,0.0387,1
10,repl,18,False,16,0.1118,27840
10,repl,18,False,17,0.0578,1
10,repl,18,False,18,0.1912,100
10,repl,18,False,19,0.055,1
10,repl,18,False,20,0.0767,1804
10,repl,18,False,21,0.1582,100
10,repl,18,False,22,0.079,7
10,repl,19,False,1,0.0573,4
10,repl,19,False,2,0.0358,100
10,repl,19,False,3,0.0868,10
10,repl,19,False,4,0.0993,5
10,repl,19,False,5,0.0959,5
10,repl,19,False,6,0.0183,1
10,repl,19,False,7,0.083,4
10,repl,19,False,8,0.1033,2
10,repl,19,False,9,0.2824,175
10,repl,19,False,10,0.2028,20
10,repl,19,False,11,0.0233,0
10,repl,19,False,12,0.0691,2
10,repl,19,False,13,0.1901,45
10,repl,19,False,14,0.0594,1
10,repl,19,False,15,0.0367,1
10,repl,19,False,16,0.107,27840
10,repl,19,False,17,0.0594,1
10,repl,19,False,18,0.1928,100
10,repl,19,False,19,0.0597,1
10,repl,19,False,20,0.0756,1804
10,repl,19,False,21,0.153,100
10,repl,19,False,22,0.0806,7
10,repl,20,False,1,0.0571,4
10,repl,20,False,2,0.0379,100
10,repl,20,False,3,0.0836,10
10,repl,20,False,4,0.1005,5
10,repl,20,False,5,0.0952,5
10,repl,20,False,6,0.0176,1
10,repl,20,False,7,0.085,4
10,repl,20,False,8,0.1068,2
10,repl,20,False,9,0.2904,175
10,repl,20,False,10,0.2056,20
10,repl,20,False,11,0.0226,0
10,repl,20,False,12,0.0658,2
10,repl,20,False,13,0.1887,45
10,repl,20,False,14,0.0601,1
10,repl,20,False,15,0.0363,1
10,repl,20,False,16,0.1114,27840
10,repl,20,False,17,0.0599,1
10,repl,20,False,18,0.1967,100
10,repl,20,False,19,0.0616,1
10,repl,20,False,20,0.077,1804
10,repl,20,False,21,0.1526,100
10,repl,20,False,22,0.0864,7
