sf,tag,pass,warmup,query,elapsed_s,rows
10-raw,interleaved,1,True,1,10.6035,4
10-raw,interleaved,1,True,2,1.4273,100
10-raw,interleaved,1,True,3,2.9854,10
10-raw,interleaved,1,True,4,2.1442,5
10-raw,interleaved,1,True,5,1.6965,5
10-raw,interleaved,1,True,6,0.0255,1
10-raw,interleaved,1,True,7,0.1205,4
10-raw,interleaved,1,True,8,0.9368,2
10-raw,interleaved,1,True,9,0.5772,175
10-raw,interleaved,1,True,10,1.132,20
10-raw,interleaved,1,True,11,0.1357,0
10-raw,interleaved,1,True,12,1.2342,2
10-raw,interleaved,1,True,13,2.2641,45
10-raw,interleaved,1,True,14,0.0656,1
10-raw,interleaved,1,True,15,0.0443,1
10-raw,interleaved,1,True,16,0.1957,27840
10-raw,interleaved,1,True,17,0.1571,1
10-raw,interleaved,1,True,18,0.404,100
10-raw,interleaved,1,True,19,1.772,1
10-raw,interleaved,1,True,20,0.0988,1804
10-raw,interleaved,1,True,21,0.2683,100
10-raw,interleaved,1,True,22,0.0876,7
10-raw,interleaved,2,False,1,0.0914,4
10-raw,interleaved,2,False,2,0.0487,100
10-raw,interleaved,2,False,3,0.1052,10
10-raw,interleaved,2,False,4,0.1078,5
10-raw,interleaved,2,False,5,0.1149,5
10-raw,interleaved,2,False,6,0.0215,1
10-raw,interleaved,2,False,7,0.0998,4
10-raw,interleaved,2,False,8,0.1178,2
10-raw,interleaved,2,False,9,0.3158,175
10-raw,interleaved,2,False,10,0.243,20
10-raw,interleaved,2,False,11,0.0285,0
10-raw,interleaved,2,False,12,0.0907,2
10-raw,interleaved,2,False,13,0.2416,45
10-raw,interleaved,2,False,14,0.0652,1
10-raw,interleaved,2,False,15,0.0475,1
10-raw,interleaved,2,False,16,0.1413,27840
10-raw,interleaved,2,False,17,0.0667,1
10-raw,interleaved,2,False,18,0.2687,100
10-raw,interleaved,2,False,19,0.096,1
10-raw,interleaved,2,False,20,0.0819,1804
10-raw,interleaved,2,False,21,0.1685,100
10-raw,interleaved,2,False,22,0.0837,7
10-raw,interleaved,3,False,1,0.0925,4
10-raw,interleaved,3,False,2,0.0413,100
10-raw,interleaved,3,False,3,0.1031,10
10-raw,interleaved,3,False,4,0.1241,5
10-raw,interleaved,3,False,5,0.1153,5
10-raw,interleaved,3,False,6,0.0205,1
10-raw,interleaved,3,False,7,0.0939,4
10-raw,interleaved,3,False,8,0.117,2
10-raw,interleaved,3,False,9,0.3209,175
10-raw,interleaved,3,False,10,0.2379,20
10-raw,interleaved,3,False,11,0.0267,0
10-raw,interleaved,3,False,12,0.0837,2
10-raw,interleaved,3,False,13,0.2396,45
10-raw,interleaved,3,False,14,0.0635,1
10-raw,interleaved,3,False,15,0.0432,1
10-raw,interleaved,3,False,16,0.1421,27840
10-raw,interleaved,3,False,17,0.0706,1
10-raw,interleaved,3,False,18,0.2574,100
10-raw,interleaved,3,False,19,0.1092,1
10-raw,interleaved,3,False,20,0.0878,1804
10-raw,interleaved,3,False,21,0.1795,100
10-raw,interleaved,3,False,22,0.0887,7
10-raw,interleaved,4,False,1,0.0915,4
10-raw,interleaved,4,False,2,0.05,100
10-raw,interleaved,4,False,3,0.1073,10
10-raw,interleaved,4,False,4,0.1055,5
10-raw,interleaved,4,False,5,0.1162,5
10-raw,interleaved,4,False,6,0.0196,1
10-raw,interleaved,4,False,7,0.1017,4
10-raw,interleaved,4,False,8,0.1214,2
10-raw,interleaved,4,False,9,0.3239,175
10-raw,interleaved,4,False,10,0.2357,20
10-raw,interleaved,4,False,11,0.0276,0
10-raw,interleaved,4,False,12,0.0765,2
10-raw,interleaved,4,False,13,0.2374,45
10-raw,interleaved,4,False,14,0.0673,1
10-raw,interleaved,4,False,15,0.042,1
10-raw,interleaved,4,False,16,0.1424,27840
10-raw,interleaved,4,False,17,0.0682,1
10-raw,interleaved,4,False,18,0.2772,100
10-raw,interleaved,4,False,19,0.0927,1
10-raw,interleaved,4,False,20,0.0852,1804
10-raw,interleaved,4,False,21,0.1814,100
10-raw,interleaved,4,False,22,0.0918,7
10-raw,interleaved,5,False,1,0.0921,4
10-raw,interleaved,5,False,2,0.0458,100
10-raw,interleaved,5,False,3,0.1004,10
10-raw,interleaved,5,False,4,0.106,5
10-raw,interleaved,5,False,5,0.1146,5
10-raw,interleaved,5,False,6,0.0226,1
10-raw,interleaved,5,False,7,0.0983,4
10-raw,interleaved,5,False,8,0.1214,2
10-raw,interleaved,5,False,9,0.3285,175
10-raw,interleaved,5,False,10,0.2444,20
10-raw,interleaved,5,False,11,0.029,0
10-raw,interleaved,5,False,12,0.0752,2
10-raw,interleaved,5,False,13,0.2291,45
10-raw,interleaved,5,False,14,0.0627,1
10-raw,interleaved,5,False,15,0.0411,1
10-raw,interleaved,5,False,16,0.148,27840
10-raw,interleaved,5,False,17,0.0658,1
10-raw,interleaved,5,False,18,0.2844,100
10-raw,interleaved,5,False,19,0.0906,1
10-raw,interleaved,5,False,20,0.0828,1804
10-raw,interleaved,5,False,21,0.1846,100
10-raw,interleaved,5,False,22,0.0896,7
10-raw,interleaved,6,False,1,0.0941,4
10-raw,interleaved,6,False,2,0.0577,100
10-raw,interleaved,6,False,3,0.1075,10
10-raw,interleaved,6,False,4,0.1228,5
10-raw,interleaved,6,False,5,0.1148,5
10-raw,interleaved,6,False,6,0.0205,1
10-raw,interleaved,6,False,7,0.1002,4
10-raw,interleaved,6,False,8,0.1238,2
10-raw,interleaved,6,False,9,0.3357,175
10-raw,interleaved,6,False,10,0.2517,20
10-raw,interleaved,6,False,11,0.0271,0
10-raw,interleaved,6,False,12,0.0804,2
10-raw,interleaved,6,False,13,0.23,45
10-raw,interleaved,6,False,14,0.0586,1
10-raw,interleaved,6,False,15,0.0402,1
10-raw,interleaved,6,False,16,0.136,27840
10-raw,interleaved,6,False,17,0.0653,1
10-raw,interleaved,6,False,18,0.2573,100
10-raw,interleaved,6,False,19,0.0964,1
10-raw,interleaved,6,False,20,0.0909,1804
10-raw,interleaved,6,False,21,0.2001,100
10-raw,interleaved,6,False,22,0.0856,7
10-raw,interleaved,7,False,1,0.0923,4
10-raw,interleaved,7,False,2,0.048,100
10-raw,interleaved,7,False,3,0.0977,10
10-raw,interleaved,7,False,4,0.118,5
10-raw,interleaved,7,False,5,0.1176,5
10-raw,interleaved,7,False,6,0.0203,1
10-raw,interleaved,7,False,7,0.0977,4
10-raw,interleaved,7,False,8,0.1214,2
10-raw,interleaved,7,False,9,0.3224,175
10-raw,interleaved,7,False,10,0.2435,20
10-raw,interleaved,7,False,11,0.027,0
10-raw,interleaved,7,False,12,0.0764,2
10-raw,interleaved,7,False,13,0.2316,45
10-raw,interleaved,7,False,14,0.069,1
10-raw,interleaved,7,False,15,0.0457,1
10-raw,interleaved,7,False,16,0.138,27840
10-raw,interleaved,7,False,17,0.0714,1
10-raw,interleaved,7,False,18,0.2734,100
10-raw,interleaved,7,False,19,0.0918,1
10-raw,interleaved,7,False,20,0.0754,1804
10-raw,interleaved,7,False,21,0.1811,100
10-raw,interleaved,7,False,22,0.0847,7
10-raw,interleaved,8,False,1,0.0921,4
10-raw,interleaved,8,False,2,0.0434,100
10-raw,interleaved,8,False,3,0.0961,10
10-raw,interleaved,8,False,4,0.1069,5
10-raw,interleaved,8,False,5,0.117,5
10-raw,interleaved,8,False,6,0.0198,1
10-raw,interleaved,8,False,7,0.102,4
10-raw,interleaved,8,False,8,0.1266,2
10-raw,interleaved,8,False,9,0.3237,175
10-raw,interleaved,8,False,10,0.2462,20
10-raw,interleaved,8,False,11,0.0267,0
10-raw,interleaved,8,False,12,0.0756,2
10-raw,interleaved,8,False,13,0.232,45
10-raw,interleaved,8,False,14,0.0679,1
10-raw,interleaved,8,False,15,0.0423,1
10-raw,interleaved,8,False,16,0.1459,27840
10-raw,interleaved,8,False,17,0.0662,1
10-raw,interleaved,8,False,18,0.2857,100
10-raw,interleaved,8,False,19,0.0924,1
10-raw,interleaved,8,False,20,0.0842,1804
10-raw,interleaved,8,False,21,0.1808,100
10-raw,interleaved,8,False,22,0.0911,7
10-raw,interleaved,9,False,1,0.0945,4
10-raw,interleaved,9,False,2,0.0524,100
10-raw,interleaved,9,False,3,0.109,10
10-raw,interleaved,9,False,4,0.1039,5
10-raw,interleaved,9,False,5,0.1162,5
10-raw,interleaved,9,False,6,0.0216,1
10-raw,interleaved,9,False,7,0.0908,4
10-raw,interleaved,9,False,8,0.1073,2
10-raw,interleaved,9,False,9,0.33,175
10-raw,interleaved,9,False,10,0.241,20
10-raw,interleaved,9,False,11,0.0284,0
10-raw,interleaved,9,False,12,0.0757,2
10-raw,interleaved,9,False,13,0.2345,45
10-raw,interleaved,9,False,14,0.0653,1
10-raw,interleaved,9,False,15,0.0429,1
10-raw,interleaved,9,False,16,0.1483,27840
10-raw,interleaved,9,False,17,0.0759,1
10-raw,interleaved,9,False,18,0.2645,100
10-raw,interleaved,9,False,19,0.0947,1
10-raw,interleaved,9,False,20,0.0837,1804
10-raw,interleaved,9,False,21,0.1738,100
10-raw,interleaved,9,False,22,0.0894,7
10-raw,interleaved,10,False,1,0.0917,4
10-raw,interleaved,10,False,2,0.0496,100
10-raw,interleaved,10,False,3,0.1314,10
10-raw,interleaved,10,False,4,0.1493,5
10-raw,interleaved,10,False,5,0.115,5
10-raw,interleaved,10,False,6,0.0214,1
10-raw,interleaved,10,False,7,0.0939,4
10-raw,interleaved,10,False,8,0.1202,2
10-raw,interleaved,10,False,9,0.3343,175
10-raw,interleaved,10,False,10,0.2555,20
10-raw,interleaved,10,False,11,0.0311,0
10-raw,interleaved,10,False,12,0.0759,2
10-raw,interleaved,10,False,13,0.228,45
10-raw,interleaved,10,False,14,0.0652,1
10-raw,interleaved,10,False,15,0.0436,1
10-raw,interleaved,10,False,16,0.1434,27840
10-raw,interleaved,10,False,17,0.0721,1
10-raw,interleaved,10,False,18,0.2804,100
10-raw,interleaved,10,False,19,0.1018,1
10-raw,interleaved,10,False,20,0.0866,1804
10-raw,interleaved,10,False,21,0.18,100
10-raw,interleaved,10,False,22,0.09,7
10-raw,interleaved,11,False,1,0.0927,4
10-raw,interleaved,11,False,2,0.0513,100
