sf,tag,pass,warmup,query,elapsed_s,rows
10-raw,repl,7,False,1,0.0855,4
10-raw,repl,7,False,2,0.0378,100
10-raw,repl,7,False,3,0.0863,10
10-raw,repl,7,False,4,0.0977,5
10-raw,repl,7,False,5,0.0924,5
10-raw,repl,7,False,6,0.0163,1
10-raw,repl,7,False,7,0.076,4
10-raw,repl,7,False,8,0.0893,2
10-raw,repl,7,False,9,0.2698,175
10-raw,repl,7,False,10,0.2023,20
10-raw,repl,7,False,11,0.0223,0
10-raw,repl,7,False,12,0.0657,2
10-raw,repl,7,False,13,0.1779,45
10-raw,repl,7,False,14,0.0556,1
10-raw,repl,7,False,15,0.0332,1
10-raw,repl,7,False,16,0.1134,27840
10-raw,repl,7,False,17,0.0563,1
10-raw,repl,7,False,18,0.2046,100
10-raw,repl,7,False,19,0.0787,1
10-raw,repl,7,False,20,0.0637,1804
10-raw,repl,7,False,21,0.1393,100
10-raw,repl,7,False,22,0.0709,7
10-raw,repl,8,False,1,0.0799,4
10-raw,repl,8,False,2,0.0342,100
10-raw,repl,8,False,3,0.079,10
10-raw,repl,8,False,4,0.0944,5
10-raw,repl,8,False,5,0.0943,5
10-raw,repl,8,False,6,0.0175,1
10-raw,repl,8,False,7,0.08,4
10-raw,repl,8,False,8,0.0904,2
10-raw,repl,8,False,9,0.2745,175
10-raw,repl,8,False,10,0.2051,20
10-raw,repl,8,False,11,0.0272,0
10-raw,repl,8,False,12,0.0678,2
10-raw,repl,8,False,13,0.1775,45
10-raw,repl,8,False,14,0.0557,1
10-raw,repl,8,False,15,0.0328,1
10-raw,repl,8,False,16,0.1188,27840
10-raw,repl,8,False,17,0.0526,1
10-raw,repl,8,False,18,0.199,100
10-raw,repl,8,False,19,0.0763,1
10-raw,repl,8,False,20,0.0672,1804
10-raw,repl,8,False,21,0.1489,100
10-raw,repl,8,False,22,0.068,7
10-raw,repl,9,False,1,0.0757,4
10-raw,repl,9,False,2,0.0349,100
10-raw,repl,9,False,3,0.0806,10
10-raw,repl,9,False,4,0.098,5
10-raw,repl,9,False,5,0.0918,5
10-raw,repl,9,False,6,0.0148,1
10-raw,repl,9,False,7,0.084,4
10-raw,repl,9,False,8,0.0941,2
10-raw,repl,9,False,9,0.278,175
10-raw,repl,9,False,10,0.2016,20
10-raw,repl,9,False,11,0.0223,0
10-raw,repl,9,False,12,0.0654,2
10-raw,repl,9,False,13,0.1934,45
10-raw,repl,9,False,14,0.0541,1
10-raw,repl,9,False,15,0.0379,1
10-raw,repl,9,False,16,0.1155,27840
10-raw,repl,9,False,17,0.0556,1
10-raw,repl,9,False,18,0.201,100
10-raw,repl,9,False,19,0.0723,1
10-raw,repl,9,False,20,0.0632,1804
10-raw,repl,9,False,21,0.1812,100
10-raw,repl,9,False,22,0.0764,7
10-raw,repl,10,False,1,0.0832,4
10-raw,repl,10,False,2,0.0336,100
10-raw,repl,10,False,3,0.0945,10
10-raw,repl,10,False,4,0.0891,5
10-raw,repl,10,False,5,0.0877,5
10-raw,repl,10,False,6,0.0168,1
10-raw,repl,10,False,7,0.0782,4
10-raw,repl,10,False,8,0.091,2
10-raw,repl,10,False,9,0.2737,175
10-raw,repl,10,False,10,0.1985,20
10-raw,repl,10,False,11,0.0252,0
10-raw,repl,10,False,12,0.0661,2
10-raw,repl,10,False,13,0.1772,45
10-raw,repl,10,False,14,0.0552,1
10-raw,repl,10,False,15,0.0346,1
10-raw,repl,10,False,16,0.1143,27840
10-raw,repl,10,False,17,0.0538,1
10-raw,repl,10,False,18,0.1962,100
10-raw,repl,10,False,19,0.0747,1
10-raw,repl,10,False,20,0.0641,1804
10-raw,repl,10,False,21,0.1413,100
10-raw,repl,10,False,22,0.0638,7
10-raw,repl,11,False,1,0.0756,4
10-raw,repl,11,False,2,0.0371,100
10-raw,repl,11,False,3,0.0863,10
10-raw,repl,11,False,4,0.0863,5
10-raw,repl,11,False,5,0.094,5
10-raw,repl,11,False,6,0.0157,1
10-raw,repl,11,False,7,0.0799,4
10-raw,repl,11,False,8,0.092,2
10-raw,repl,11,False,9,0.2748,175
10-raw,repl,11,False,10,0.2021,20
10-raw,repl,11,False,11,0.0228,0
10-raw,repl,11,False,12,0.0702,2
10-raw,repl,11,False,13,0.1951,45
10-raw,repl,11,False,14,0.0547,1
10-raw,repl,11,False,15,0.0421,1
10-raw,repl,11,False,16,0.1165,27840
10-raw,repl,11,False,17,0.0546,1
10-raw,repl,11,False,18,0.1984,100
10-raw,repl,11,False,19,0.0686,1
10-raw,repl,11,False,20,0.0665,1804
10-raw,repl,11,False,21,0.1387,100
10-raw,repl,11,False,22,0.071,7
10-raw,repl,12,False,1,0.0736,4
10-raw,repl,12,False,2,0.0335,100
10-raw,repl,12,False,3,0.0797,10
10-raw,repl,12,False,4,0.0892,5
10-raw,repl,12,False,5,0.0976,5
10-raw,repl,12,False,6,0.0154,1
10-raw,repl,12,False,7,0.0763,4
10-raw,repl,12,False,8,0.0898,2
10-raw,repl,12,False,9,0.2765,175
10-raw,repl,12,False,10,0.1983,20
10-raw,repl,12,False,11,0.0217,0
10-raw,repl,12,False,12,0.0682,2
10-raw,repl,12,False,13,0.1818,45
10-raw,repl,12,False,14,0.0559,1
10-raw,repl,12,False,15,0.0353,1
10-raw,repl,12,False,16,0.1132,27840
10-raw,repl,12,False,17,0.0546,1
10-raw,repl,12,False,18,0.2032,100
10-raw,repl,12,False,19,0.0683,1
10-raw,repl,12,False,20,0.0662,1804
10-raw,repl,12,False,21,0.1784,100
10-raw,repl,12,False,22,0.0636,7
10-raw,repl,13,False,1,0.074,4
10-raw,repl,13,False,2,0.0356,100
10-raw,repl,13,False,3,0.0811,10
10-raw,repl,13,False,4,0.0897,5
10-raw,repl,13,False,5,0.0932,5
10-raw,repl,13,False,6,0.0156,1
10-raw,repl,13,False,7,0.0824,4
10-raw,repl,13,False,8,0.0894,2
10-raw,repl,13,False,9,0.2774,175
10-raw,repl,13,False,10,0.2035,20
10-raw,repl,13,False,11,0.0219,0
10-raw,repl,13,False,12,0.0726,2
10-raw,repl,13,False,13,0.1805,45
10-raw,repl,13,False,14,0.0536,1
10-raw,repl,13,False,15,0.0331,1
10-raw,repl,13,False,16,0.117,27840
10-raw,repl,13,False,17,0.0549,1
10-raw,repl,13,False,18,0.1976,100
10-raw,repl,13,False,19,0.0724,1
10-raw,repl,13,False,20,0.0675,1804
10-raw,repl,13,False,21,0.1451,100
10-raw,repl,13,False,22,0.072,7
10-raw,repl,14,False,1,0.073,4
10-raw,repl,14,False,2,0.0333,100
10-raw,repl,14,False,3,0.0878,10
10-raw,repl,14,False,4,0.0969,5
10-raw,repl,14,False,5,0.094,5
10-raw,repl,14,False,6,0.0145,1
10-raw,repl,14,False,7,0.0824,4
10-raw,repl,14,False,8,0.0909,2
10-raw,repl,14,False,9,0.2727,175
10-raw,repl,14,False,10,0.1932,20
10-raw,repl,14,False,11,0.0229,0
10-raw,repl,14,False,12,0.0666,2
10-raw,repl,14,False,13,0.1785,45
10-raw,repl,14,False,14,0.0553,1
10-raw,repl,14,False,15,0.0407,1
10-raw,repl,14,False,16,0.1148,27840
10-raw,repl,14,False,17,0.0587,1
10-raw,repl,14,False,18,0.2027,100
10-raw,repl,14,False,19,0.0735,1
10-raw,repl,14,False,20,0.0654,1804
10-raw,repl,14,False,21,0.1447,100
10-raw,repl,14,False,22,0.0673,7
10-raw,repl,15,False,1,0.0765,4
10-raw,repl,15,False,2,0.0355,100
10-raw,repl,15,False,3,0.0836,10
10-raw,repl,15,False,4,0.0895,5
10-raw,repl,15,False,5,0.0903,5
10-raw,repl,15,False,6,0.0152,1
10-raw,repl,15,False,7,0.0835,4
10-raw,repl,15,False,8,0.0915,2
10-raw,repl,15,False,9,0.289,175
10-raw,repl,15,False,10,0.1842,20
10-raw,repl,15,False,11,0.0211,0
10-raw,repl,15,False,12,0.0629,2
10-raw,repl,15,False,13,0.1792,45
10-raw,repl,15,False,14,0.0536,1
10-raw,repl,15,False,15,0.0346,1
10-raw,repl,15,False,16,0.1164,27840
10-raw,repl,15,False,17,0.054,1
10-raw,repl,15,False,18,0.2014,100
10-raw,repl,15,False,19,0.0697,1
10-raw,repl,15,False,20,0.0686,1804
10-raw,repl,15,False,21,0.1892,100
10-raw,repl,15,False,22,0.0638,7
10-raw,repl,16,False,1,0.0729,4
10-raw,repl,16,False,2,0.0343,100
10-raw,repl,16,False,3,0.0922,10
10-raw,repl,16,False,4,0.0916,5
10-raw,repl,16,False,5,0.0995,5
10-raw,repl,16,False,6,0.0163,1
10-raw,repl,16,False,7,0.0796,4
10-raw,repl,16,False,8,0.0964,2
10-raw,repl,16,False,9,0.2709,175
10-raw,repl,16,False,10,0.2041,20
10-raw,repl,16,False,11,0.0227,0
10-raw,repl,16,False,12,0.0656,2
10-raw,repl,16,False,13,0.1767,45
10-raw,repl,16,False,14,0.0552,1
10-raw,repl,16,False,15,0.0334,1
10-raw,repl,16,False,16,0.1103,27840
10-raw,repl,16,False,17,0.0546,1
10-raw,repl,16,False,18,0.1991,100
10-raw,repl,16,False,19,0.0725,1
10-raw,repl,16,False,20,0.0644,1804
10-raw,repl,16,False,21,0.1472,100
10-raw,repl,16,False,22,0.0719,7
10-raw,repl,17,False,1,0.0748,4
10-raw,repl,17,False,2,0.0378,100
10-raw,repl,17,False,3,0.0885,10
10-raw,repl,17,False,4,0.0844,5
10-raw,repl,17,False,5,0.0895,5
10-raw,repl,17,False,6,0.0193,1
10-raw,repl,17,False,7,0.0809,4
10-raw,repl,17,False,8,0.0943,2
10-raw,repl,17,False,9,0.2769,175
10-raw,repl,17,False,10,0.192,20
10-raw,repl,17,False,11,0.0233,0
10-raw,repl,17,False,12,0.0641,2
10-raw,repl,17,False,13,0.1811,45
10-raw,repl,17,False,14,0.0527,1
10-raw,repl,17,False,15,0.0335,1
10-raw,repl,17,False,16,0.1123,27840
10-raw,repl,17,False,17,0.0544,1
10-raw,repl,17,False,18,0.2015,100
10-raw,repl,17,False,19,0.0657,1
10-raw,repl,17,False,20,0.0626,1804
10-raw,repl,17,False,21,0.1399,100
10-raw,repl,17,False,22,0.0723,7
10-raw,repl,18,False,1,0.0767,4
10-raw,repl,18,False,2,0.0383,100
10-raw,repl,18,False,3,0.0852,10
10-raw,repl,18,False,4,0.0879,5
10-raw,repl,18,False,5,0.0902,5
10-raw,repl,18,False,6,0.0159,1
10-raw,repl,18,False,7,0.0784,4
10-raw,repl,18,False,8,0.088,2
10-raw,repl,18,False,9,0.2736,175
10-raw,repl,18,False,10,0.197,20
10-raw,repl,18,False,11,0.0235,0
10-raw,repl,18,False,12,0.0713,2
10-raw,repl,18,False,13,0.1852,45
10-raw,repl,18,False,14,0.0571,1
10-raw,repl,18,False,15,0.0338,1
10-raw,repl,18,False,16,0.1146,27840
10-raw,repl,18,False,17,0.055,1
10-raw,repl,18,False,18,0.2006,100
10-raw,repl,18,False,19,0.0728,1
10-raw,repl,18,False,20,0.0657,1804
10-raw,repl,18,False,21,0.1748,100
10-raw,repl,18,False,22,0.0656,7
10-raw,repl,19,False,1,0.0728,4
10-raw,repl,19,False,2,0.0361,100
10-raw,repl,19,False,3,0.0824,10
10-raw,repl,19,False,4,0.0882,5
