sf,tag,pass,warmup,query,elapsed_s,rows
30,imbalanced,1,True,1,4.8198,4
30,imbalanced,1,True,2,0.6865,100
30,imbalanced,1,True,3,2.6196,10
30,imbalanced,1,True,4,1.5916,5
30,imbalanced,1,True,5,0.7921,5
30,imbalanced,1,True,6,0.0599,1
30,imbalanced,1,True,7,0.2378,4
30,imbalanced,1,True,8,0.3089,2
30,imbalanced,1,True,9,1.06,175
30,imbalanced,1,True,10,0.9167,20
30,imbalanced,1,True,11,0.0546,0
30,imbalanced,1,True,12,0.2313,2
30,imbalanced,1,True,13,1.7459,45
30,imbalanced,1,True,14,0.1621,1
30,imbalanced,1,True,15,0.1194,1
30,imbalanced,1,True,16,0.242,27840
30,imbalanced,1,True,17,0.2034,1
30,imbalanced,1,True,18,0.7221,100
30,imbalanced,1,True,19,0.1949,1
30,imbalanced,1,True,20,0.2356,5404
30,imbalanced,1,True,21,0.5108,100
30,imbalanced,1,True,22,0.1933,7
30,imbalanced,2,False,1,0.1971,4
30,imbalanced,2,False,2,0.0998,100
30,imbalanced,2,False,3,0.3116,10
30,imbalanced,2,False,4,0.2218,5
30,imbalanced,2,False,5,0.3104,5
30,imbalanced,2,False,6,0.059,1
30,imbalanced,2,False,7,0.2273,4
30,imbalanced,2,False,8,0.2604,2
30,imbalanced,2,False,9,0.9738,175
30,imbalanced,2,False,10,0.4147,20
30,imbalanced,2,False,11,0.0514,0
30,imbalanced,2,False,12,0.2304,2
30,imbalanced,2,False,13,0.581,45
30,imbalanced,2,False,14,0.1599,1
30,imbalanced,2,False,15,0.1161,1
30,imbalanced,2,False,16,0.2666,27840
30,imbalanced,2,False,17,0.201,1
30,imbalanced,2,False,18,0.7239,100
30,imbalanced,2,False,19,0.1946,1
30,imbalanced,2,False,20,0.2422,5404
30,imbalanced,2,False,21,0.5072,100
30,imbalanced,2,False,22,0.1937,7
30,imbalanced,3,False,1,0.2012,4
30,imbalanced,3,False,2,0.1148,100
30,imbalanced,3,False,3,0.3293,10
30,imbalanced,3,False,4,0.2218,5
30,imbalanced,3,False,5,0.3106,5
30,imbalanced,3,False,6,0.0596,1
30,imbalanced,3,False,7,0.2309,4
30,imbalanced,3,False,8,0.25,2
30,imbalanced,3,False,9,1.0059,175
30,imbalanced,3,False,10,0.4146,20
30,imbalanced,3,False,11,0.0539,0
30,imbalanced,3,False,12,0.2419,2
30,imbalanced,3,False,13,0.5773,45
30,imbalanced,3,False,14,0.1734,1
30,imbalanced,3,False,15,0.1198,1
30,imbalanced,3,False,16,0.2521,27840
30,imbalanced,3,False,17,0.2012,1
30,imbalanced,3,False,18,0.7324,100
30,imbalanced,3,False,19,0.203,1
30,imbalanced,3,False,20,0.2331,5404
30,imbalanced,3,False,21,0.5158,100
30,imbalanced,3,False,22,0.205,7
30,imbalanced,4,False,1,0.1984,4
30,imbalanced,4,False,2,0.0838,100
30,imbalanced,4,False,3,0.3063,10
30,imbalanced,4,False,4,0.2226,5
30,imbalanced,4,False,5,0.304,5
30,imbalanced,4,False,6,0.0594,1
30,imbalanced,4,False,7,0.2282,4
30,imbalanced,4,False,8,0.2782,2
30,imbalanced,4,False,9,0.9857,175
30,imbalanced,4,False,10,0.4239,20
30,imbalanced,4,False,11,0.0564,0
30,imbalanced,4,False,12,0.2385,2
30,imbalanced,4,False,13,0.5754,45
30,imbalanced,4,False,14,0.1631,1
30,imbalanced,4,False,15,0.1202,1
30,imbalanced,4,False,16,0.2663,27840
30,imbalanced,4,False,17,0.2015,1
30,imbalanced,4,False,18,0.7164,100
30,imbalanced,4,False,19,0.1869,1
30,imbalanced,4,False,20,0.2262,5404
30,imbalanced,4,False,21,0.5069,100
30,imbalanced,4,False,22,0.1818,7
30,imbalanced,5,False,1,0.2279,4
30,imbalanced,5,False,2,0.0778,100
30,imbalanced,5,False,3,0.3409,10
30,imbalanced,5,False,4,0.2236,5
30,imbalanced,5,False,5,0.3039,5
30,imbalanced,5,False,6,0.0594,1
30,imbalanced,5,False,7,0.2352,4
30,imbalanced,5,False,8,0.2599,2
30,imbalanced,5,False,9,0.9923,175
30,imbalanced,5,False,10,0.4217,20
30,imbalanced,5,False,11,0.0522,0
30,imbalanced,5,False,12,0.2388,2
30,imbalanced,5,False,13,0.5761,45
30,imbalanced,5,False,14,0.1736,1
30,imbalanced,5,False,15,0.119,1
30,imbalanced,5,False,16,0.2581,27840
30,imbalanced,5,False,17,0.1966,1
30,imbalanced,5,False,18,0.7099,100
30,imbalanced,5,False,19,0.1794,1
30,imbalanced,5,False,20,0.2368,5404
