sf,tag,pass,warmup,query,elapsed_s,rows
10,interleaved,7,False,8,0.1174,2
10,interleaved,7,False,9,0.3358,175
10,interleaved,7,False,10,0.255,20
10,interleaved,7,False,11,0.0299,0
10,interleaved,7,False,12,0.0845,2
10,interleaved,7,False,13,0.2719,45
10,interleaved,7,False,14,0.0714,1
10,interleaved,7,False,15,0.0489,1
10,interleaved,7,False,16,0.1439,27840
10,interleaved,7,False,17,0.0756,1
10,interleaved,7,False,18,0.2644,100
10,interleaved,7,False,19,0.0785,1
10,interleaved,7,False,20,0.1223,1804
10,interleaved,7,False,21,0.1829,100
10,interleaved,7,False,22,0.0954,7
10,interleaved,8,False,1,0.0701,4
10,interleaved,8,False,2,0.0519,100
10,interleaved,8,False,3,0.1066,10
10,interleaved,8,False,4,0.1271,5
10,interleaved,8,False,5,0.1091,5
10,interleaved,8,False,6,0.0228,1
10,interleaved,8,False,7,0.1065,4
10,interleaved,8,False,8,0.1331,2
10,interleaved,8,False,9,0.3431,175
10,interleaved,8,False,10,0.2419,20
10,interleaved,8,False,11,0.028,0
10,interleaved,8,False,12,0.0815,2
10,interleaved,8,False,13,0.2651,45
10,interleaved,8,False,14,0.0742,1
10,interleaved,8,False,15,0.0497,1
10,interleaved,8,False,16,0.1357,27840
10,interleaved,8,False,17,0.0764,1
10,interleaved,8,False,18,0.2809,100
10,interleaved,8,False,19,0.0766,1
10,interleaved,8,False,20,0.104,1804
10,interleaved,8,False,21,0.1995,100
10,interleaved,8,False,22,0.1069,7
10,interleaved,9,False,1,0.0726,4
10,interleaved,9,False,2,0.0501,100
10,interleaved,9,False,3,0.1122,10
10,interleaved,9,False,4,0.1103,5
10,interleaved,9,False,5,0.1213,5
10,interleaved,9,False,6,0.0236,1
10,interleaved,9,False,7,0.1056,4
10,interleaved,9,False,8,0.1228,2
10,interleaved,9,False,9,0.3402,175
10,interleaved,9,False,10,0.2566,20
10,interleaved,9,False,11,0.0266,0
10,interleaved,9,False,12,0.0893,2
10,interleaved,9,False,13,0.264,45
10,interleaved,9,False,14,0.0692,1
10,interleaved,9,False,15,0.049,1
10,interleaved,9,False,16,0.1416,27840
10,interleaved,9,False,17,0.0805,1
10,interleaved,9,False,18,0.2683,100
10,interleaved,9,False,19,0.0782,1
10,interleaved,9,False,20,0.096,1804
10,interleaved,9,False,21,0.1783,100
10,interleaved,9,False,22,0.1024,7
10,interleaved,10,False,1,0.0724,4
10,interleaved,10,False,2,0.0637,100
10,interleaved,10,False,3,0.1106,10
10,interleaved,10,False,4,0.1094,5
10,interleaved,10,False,5,0.1213,5
10,interleaved,10,False,6,0.0226,1
10,interleaved,10,False,7,0.1066,4
10,interleaved,10,False,8,0.1232,2
10,interleaved,10,False,9,0.3521,175
10,interleaved,10,False,10,0.2517,20
10,interleaved,10,False,11,0.0292,0
10,interleaved,10,False,12,0.0813,2
10,interleaved,10,False,13,0.258,45
10,interleaved,10,False,14,0.0734,1
10,interleaved,10,False,15,0.0476,1
10,interleaved,10,False,16,0.1371,27840
10,interleaved,10,False,17,0.0767,1
10,interleaved,10,False,18,0.2764,100
10,interleaved,10,False,19,0.0817,1
10,interleaved,10,False,20,0.0939,1804
10,interleaved,10,False,21,0.2059,100
10,interleaved,10,False,22,0.1169,7
10,interleaved,11,False,1,0.0707,4
10,interleaved,11,False,2,0.0505,100
10,interleaved,11,False,3,0.1085,10
10,interleaved,11,False,4,0.138,5
10,interleaved,11,False,5,0.1248,5
10,interleaved,11,False,6,0.0226,1
10,interleaved,11,False,7,0.1073,4
10,interleaved,11,False,8,0.1282,2
10,interleaved,11,False,9,0.341,175
