variant,tag,pass,warmup,query,elapsed_s,rows
-raw,repl,8,False,27,0.0088,10
-raw,repl,8,False,28,0.0665,25
-raw,repl,8,False,29,4.0166,25
-raw,repl,8,False,30,0.0373,1
-raw,repl,8,False,31,0.1383,10
-raw,repl,8,False,32,0.1887,10
-raw,repl,8,False,33,0.9568,10
-raw,repl,8,False,34,0.6665,10
-raw,repl,8,False,35,0.7203,10
-raw,repl,8,False,36,0.1578,10
-raw,repl,8,False,37,0.0363,10
-raw,repl,8,False,38,0.0212,10
-raw,repl,8,False,39,0.0121,10
-raw,repl,8,False,40,0.0507,10
-raw,repl,8,False,41,0.0211,10
-raw,repl,8,False,42,0.0118,10
-raw,repl,8,False,43,0.0166,10
-raw,repl,9,False,1,0.0012,1
-raw,repl,9,False,2,0.0386,1
-raw,repl,9,False,3,0.0069,1
-raw,repl,9,False,4,0.0083,1
-raw,repl,9,False,5,0.1501,1
-raw,repl,9,False,6,0.1781,1
-raw,repl,9,False,7,0.048,1
-raw,repl,9,False,8,0.0109,18
-raw,repl,9,False,9,0.197,10
-raw,repl,9,False,10,0.2944,10
-raw,repl,9,False,11,0.0648,10
-raw,repl,9,False,12,0.0778,10
-raw,repl,9,False,13,0.1433,10
-raw,repl,9,False,14,0.2613,10
-raw,repl,9,False,15,0.1477,10
-raw,repl,9,False,16,0.1706,10
-raw,repl,9,False,17,0.3455,10
-raw,repl,9,False,18,0.3202,10
-raw,repl,9,False,19,0.6644,10
-raw,repl,9,False,20,0.0072,4
-raw,repl,9,False,21,0.1628,1
-raw,repl,9,False,22,0.0766,10
-raw,repl,9,False,23,0.2216,10
-raw,repl,9,False,24,0.045,10
-raw,repl,9,False,25,0.0081,10
-raw,repl,9,False,26,0.0436,10
-raw,repl,9,False,27,0.0091,10
-raw,repl,9,False,28,0.0654,25
-raw,repl,9,False,29,4.0358,25
-raw,repl,9,False,30,0.0335,1
-raw,repl,9,False,31,0.1347,10
-raw,repl,9,False,32,0.1896,10
-raw,repl,9,False,33,0.9097,10
-raw,repl,9,False,34,0.6653,10
-raw,repl,9,False,35,0.7107,10
-raw,repl,9,False,36,0.1574,10
-raw,repl,9,False,37,0.0235,10
-raw,repl,9,False,38,0.0284,10
-raw,repl,9,False,39,0.0278,10
-raw,repl,9,False,40,0.0473,10
-raw,repl,9,False,41,0.013,10
-raw,repl,9,False,42,0.0112,10
-raw,repl,9,False,43,0.0126,10
-raw,repl,10,False,1,0.0011,1
-raw,repl,10,False,2,0.0368,1
-raw,repl,10,False,3,0.0068,1
-raw,repl,10,False,4,0.0085,1
-raw,repl,10,False,5,0.149,1
-raw,repl,10,False,6,0.1653,1
-raw,repl,10,False,7,0.0408,1
-raw,repl,10,False,8,0.0143,18
-raw,repl,10,False,9,0.1883,10
-raw,repl,10,False,10,0.2812,10
-raw,repl,10,False,11,0.0798,10
-raw,repl,10,False,12,0.0897,10
-raw,repl,10,False,13,0.1449,10
-raw,repl,10,False,14,0.2623,10
-raw,repl,10,False,15,0.1436,10
-raw,repl,10,False,16,0.1606,10
-raw,repl,10,False,17,0.3537,10
-raw,repl,10,False,18,0.3386,10
-raw,repl,10,False,19,0.6463,10
-raw,repl,10,False,20,0.0054,4
-raw,repl,10,False,21,0.1585,1
-raw,repl,10,False,22,0.0808,10
-raw,repl,10,False,23,0.1986,10
-raw,repl,10,False,24,0.0513,10
-raw,repl,10,False,25,0.0093,10
-raw,repl,10,False,26,0.04,10
-raw,repl,10,False,27,0.0086,10
-raw,repl,10,False,28,0.0687,25
-raw,repl,10,False,29,4.0598,25
-raw,repl,10,False,30,0.0328,1
-raw,repl,10,False,31,0.1339,10
-raw,repl,10,False,32,0.1891,10
-raw,repl,10,False,33,0.9457,10
-raw,repl,10,False,34,0.6605,10
-raw,repl,10,False,35,0.7111,10
-raw,repl,10,False,36,0.1495,10
-raw,repl,10,False,37,0.0403,10
-raw,repl,10,False,38,0.0169,10
-raw,repl,10,False,39,0.0165,10
-raw,repl,10,False,40,0.0679,10
-raw,repl,10,False,41,0.0091,10
-raw,repl,10,False,42,0.0171,10
-raw,repl,10,False,43,0.0229,10
-raw,repl,11,False,1,0.0011,1
-raw,repl,11,False,2,0.0304,1
-raw,repl,11,False,3,0.0096,1
-raw,repl,11,False,4,0.0083,1
-raw,repl,11,False,5,0.1473,1
-raw,repl,11,False,6,0.1746,1
-raw,repl,11,False,7,0.0406,1
-raw,repl,11,False,8,0.0142,18
-raw,repl,11,False,9,0.1875,10
-raw,repl,11,False,10,0.2877,10
-raw,repl,11,False,11,0.072,10
-raw,repl,11,False,12,0.0775,10
-raw,repl,11,False,13,0.1431,10
-raw,repl,11,False,14,0.2572,10
-raw,repl,11,False,15,0.1533,10
-raw,repl,11,False,16,0.1581,10
-raw,repl,11,False,17,0.3336,10
-raw,repl,11,False,18,0.3294,10
-raw,repl,11,False,19,0.688,10
-raw,repl,11,False,20,0.0051,4
-raw,repl,11,False,21,0.1583,1
-raw,repl,11,False,22,0.0809,10
-raw,repl,11,False,23,0.1672,10
-raw,repl,11,False,24,0.0432,10
-raw,repl,11,False,25,0.0085,10
-raw,repl,11,False,26,0.0412,10
-raw,repl,11,False,27,0.0087,10
