sf,tag,pass,warmup,query,elapsed_s,rows
10-raw,numa-balancing,1,True,1,9.4435,4
10-raw,numa-balancing,1,True,2,0.9891,100
10-raw,numa-balancing,1,True,3,2.4591,10
10-raw,numa-balancing,1,True,4,1.8569,5
10-raw,numa-balancing,1,True,5,1.5351,5
10-raw,numa-balancing,1,True,6,0.0217,1
10-raw,numa-balancing,1,True,7,0.0949,4
10-raw,numa-balancing,1,True,8,0.7967,2
10-raw,numa-balancing,1,True,9,0.4316,175
10-raw,numa-balancing,1,True,10,0.6831,20
10-raw,numa-balancing,1,True,11,0.1038,0
10-raw,numa-balancing,1,True,12,1.0894,2
10-raw,numa-balancing,1,True,13,1.9324,45
10-raw,numa-balancing,1,True,14,0.067,1
10-raw,numa-balancing,1,True,15,0.0439,1
10-raw,numa-balancing,1,True,16,0.157,27840
10-raw,numa-balancing,1,True,17,0.1116,1
10-raw,numa-balancing,1,True,18,0.3412,100
10-raw,numa-balancing,1,True,19,1.4421,1
10-raw,numa-balancing,1,True,20,0.0807,1804
10-raw,numa-balancing,1,True,21,0.2364,100
10-raw,numa-balancing,1,True,22,0.0805,7
10-raw,numa-balancing,2,False,1,0.093,4
10-raw,numa-balancing,2,False,2,0.038,100
10-raw,numa-balancing,2,False,3,0.1118,10
10-raw,numa-balancing,2,False,4,0.1011,5
10-raw,numa-balancing,2,False,5,0.1092,5
10-raw,numa-balancing,2,False,6,0.023,1
10-raw,numa-balancing,2,False,7,0.0933,4
10-raw,numa-balancing,2,False,8,0.1122,2
10-raw,numa-balancing,2,False,9,0.31,175
10-raw,numa-balancing,2,False,10,0.242,20
10-raw,numa-balancing,2,False,11,0.0256,0
10-raw,numa-balancing,2,False,12,0.0808,2
10-raw,numa-balancing,2,False,13,0.2075,45
10-raw,numa-balancing,2,False,14,0.061,1
10-raw,numa-balancing,2,False,15,0.0394,1
10-raw,numa-balancing,2,False,16,0.1311,27840
10-raw,numa-balancing,2,False,17,0.0669,1
10-raw,numa-balancing,2,False,18,0.2372,100
10-raw,numa-balancing,2,False,19,0.0905,1
10-raw,numa-balancing,2,False,20,0.0751,1804
10-raw,numa-balancing,2,False,21,0.1614,100
10-raw,numa-balancing,2,False,22,0.0788,7
10-raw,numa-balancing,3,False,1,0.0913,4
10-raw,numa-balancing,3,False,2,0.0378,100
10-raw,numa-balancing,3,False,3,0.0936,10
10-raw,numa-balancing,3,False,4,0.1148,5
10-raw,numa-balancing,3,False,5,0.1136,5
10-raw,numa-balancing,3,False,6,0.0206,1
10-raw,numa-balancing,3,False,7,0.0946,4
10-raw,numa-balancing,3,False,8,0.11,2
10-raw,numa-balancing,3,False,9,0.3066,175
10-raw,numa-balancing,3,False,10,0.2213,20
10-raw,numa-balancing,3,False,11,0.0259,0
10-raw,numa-balancing,3,False,12,0.0741,2
10-raw,numa-balancing,3,False,13,0.1982,45
10-raw,numa-balancing,3,False,14,0.0641,1
10-raw,numa-balancing,3,False,15,0.0419,1
10-raw,numa-balancing,3,False,16,0.141,27840
10-raw,numa-balancing,3,False,17,0.0667,1
10-raw,numa-balancing,3,False,18,0.2343,100
