variant,tag,pass,warmup,query,elapsed_s,rows
-raw,interleaved,1,True,1,0.0776,1
-raw,interleaved,1,True,2,0.8129,1
-raw,interleaved,1,True,3,0.977,1
-raw,interleaved,1,True,4,3.537,1
-raw,interleaved,1,True,5,0.2372,1
-raw,interleaved,1,True,6,5.0719,1
-raw,interleaved,1,True,7,0.0221,1
-raw,interleaved,1,True,8,0.0193,18
-raw,interleaved,1,True,9,1.9611,10
-raw,interleaved,1,True,10,0.3714,10
-raw,interleaved,1,True,11,1.9736,10
-raw,interleaved,1,True,12,0.9241,10
-raw,interleaved,1,True,13,0.1842,10
-raw,interleaved,1,True,14,0.3152,10
-raw,interleaved,1,True,15,0.9477,10
-raw,interleaved,1,True,16,0.2137,10
-raw,interleaved,1,True,17,0.4676,10
-raw,interleaved,1,True,18,0.4113,10
-raw,interleaved,1,True,19,3.4968,10
-raw,interleaved,1,True,20,0.0095,4
-raw,interleaved,1,True,21,33.2711,1
-raw,interleaved,1,True,22,0.2197,10
-raw,interleaved,1,True,23,28.2231,10
-raw,interleaved,1,True,24,0.4337,10
-raw,interleaved,1,True,25,0.0101,10
-raw,interleaved,1,True,26,0.0512,10
-raw,interleaved,1,True,27,0.0105,10
-raw,interleaved,1,True,28,0.3788,25
-raw,interleaved,1,True,29,17.7308,25
-raw,interleaved,1,True,30,0.0436,1
-raw,interleaved,1,True,31,1.3858,10
-raw,interleaved,1,True,32,1.8207,10
-raw,interleaved,1,True,33,1.2912,10
-raw,interleaved,1,True,34,1.0695,10
-raw,interleaved,1,True,35,1.0164,10
-raw,interleaved,1,True,36,0.2118,10
-raw,interleaved,1,True,37,0.0445,10
-raw,interleaved,1,True,38,0.0286,10
-raw,interleaved,1,True,39,0.017,10
-raw,interleaved,1,True,40,0.0823,10
-raw,interleaved,1,True,41,0.0441,10
-raw,interleaved,1,True,42,0.0177,10
-raw,interleaved,1,True,43,0.0161,10
-raw,interleaved,2,False,1,0.0014,1
-raw,interleaved,2,False,2,0.0468,1
-raw,interleaved,2,False,3,0.0085,1
-raw,interleaved,2,False,4,0.012,1
-raw,interleaved,2,False,5,0.1809,1
-raw,interleaved,2,False,6,0.218,1
-raw,interleaved,2,False,7,0.0461,1
-raw,interleaved,2,False,8,0.013,18
-raw,interleaved,2,False,9,0.2646,10
-raw,interleaved,2,False,10,0.4003,10
-raw,interleaved,2,False,11,0.0796,10
-raw,interleaved,2,False,12,0.0953,10
-raw,interleaved,2,False,13,0.1677,10
-raw,interleaved,2,False,14,0.3272,10
-raw,interleaved,2,False,15,0.181,10
-raw,interleaved,2,False,16,0.2079,10
-raw,interleaved,2,False,17,0.449,10
-raw,interleaved,2,False,18,0.4595,10
-raw,interleaved,2,False,19,0.8537,10
-raw,interleaved,2,False,20,0.0136,4
-raw,interleaved,2,False,21,0.2069,1
-raw,interleaved,2,False,22,0.117,10
-raw,interleaved,2,False,23,0.1697,10
-raw,interleaved,2,False,24,0.1539,10
-raw,interleaved,2,False,25,0.0156,10
-raw,interleaved,2,False,26,0.05,10
-raw,interleaved,2,False,27,0.0157,10
-raw,interleaved,2,False,28,0.1066,25
-raw,interleaved,2,False,29,5.1071,25
-raw,interleaved,2,False,30,0.0426,1
-raw,interleaved,2,False,31,0.1701,10
-raw,interleaved,2,False,32,0.2423,10
-raw,interleaved,2,False,33,1.2923,10
-raw,interleaved,2,False,34,1.014,10
-raw,interleaved,2,False,35,0.9644,10
-raw,interleaved,2,False,36,0.1924,10
-raw,interleaved,2,False,37,0.0341,10
-raw,interleaved,2,False,38,0.0203,10
-raw,interleaved,2,False,39,0.0104,10
-raw,interleaved,2,False,40,0.0779,10
-raw,interleaved,2,False,41,0.0422,10
-raw,interleaved,2,False,42,0.0196,10
-raw,interleaved,2,False,43,0.0194,10
-raw,interleaved,3,False,1,0.0014,1
-raw,interleaved,3,False,2,0.0537,1
-raw,interleaved,3,False,3,0.0089,1
-raw,interleaved,3,False,4,0.0114,1
-raw,interleaved,3,False,5,0.2092,1
-raw,interleaved,3,False,6,0.2285,1
-raw,interleaved,3,False,7,0.0455,1
-raw,interleaved,3,False,8,0.0125,18
-raw,interleaved,3,False,9,0.2463,10
-raw,interleaved,3,False,10,0.3411,10
-raw,interleaved,3,False,11,0.0863,10
-raw,interleaved,3,False,12,0.1045,10
-raw,interleaved,3,False,13,0.2011,10
-raw,interleaved,3,False,14,0.3376,10
-raw,interleaved,3,False,15,0.1715,10
-raw,interleaved,3,False,16,0.2174,10
-raw,interleaved,3,False,17,0.4555,10
-raw,interleaved,3,False,18,0.4153,10
-raw,interleaved,3,False,19,0.8438,10
-raw,interleaved,3,False,20,0.0064,4
-raw,interleaved,3,False,21,0.2126,1
-raw,interleaved,3,False,22,0.1083,10
-raw,interleaved,3,False,23,0.1798,10
-raw,interleaved,3,False,24,0.1098,10
-raw,interleaved,3,False,25,0.0146,10
-raw,interleaved,3,False,26,0.049,10
-raw,interleaved,3,False,27,0.0129,10
-raw,interleaved,3,False,28,0.0941,25
-raw,interleaved,3,False,29,5.0333,25
-raw,interleaved,3,False,30,0.0426,1
-raw,interleaved,3,False,31,0.1663,10
-raw,interleaved,3,False,32,0.2371,10
-raw,interleaved,3,False,33,1.2741,10
-raw,interleaved,3,False,34,0.9978,10
-raw,interleaved,3,False,35,1.0252,10
-raw,interleaved,3,False,36,0.2239,10
-raw,interleaved,3,False,37,0.0362,10
-raw,interleaved,3,False,38,0.0245,10
-raw,interleaved,3,False,39,0.0152,10
-raw,interleaved,3,False,40,0.0827,10
-raw,interleaved,3,False,41,0.0142,10
-raw,interleaved,3,False,42,0.0152,10
-raw,interleaved,3,False,43,0.0233,10
-raw,interleaved,4,False,1,0.0014,1
-raw,interleaved,4,False,2,0.0439,1
-raw,interleaved,4,False,3,0.0085,1
-raw,interleaved,4,False,4,0.0113,1
-raw,interleaved,4,False,5,0.2157,1
-raw,interleaved,4,False,6,0.2711,1
-raw,interleaved,4,False,7,0.0457,1
-raw,interleaved,4,False,8,0.0134,18
-raw,interleaved,4,False,9,0.2389,10
-raw,interleaved,4,False,10,0.3562,10
-raw,interleaved,4,False,11,0.0979,10
-raw,interleaved,4,False,12,0.1011,10
-raw,interleaved,4,False,13,0.1855,10
-raw,interleaved,4,False,14,0.3316,10
-raw,interleaved,4,False,15,0.1782,10
-raw,interleaved,4,False,16,0.2091,10
-raw,interleaved,4,False,17,0.4383,10
-raw,interleaved,4,False,18,0.4167,10
-raw,interleaved,4,False,19,0.8392,10
-raw,interleaved,4,False,20,0.0067,4
-raw,interleaved,4,False,21,0.206,1
-raw,interleaved,4,False,22,0.1067,10
-raw,interleaved,4,False,23,0.2095,10
-raw,interleaved,4,False,24,0.1212,10
-raw,interleaved,4,False,25,0.0169,10
-raw,interleaved,4,False,26,0.0489,10
-raw,interleaved,4,False,27,0.0204,10
-raw,interleaved,4,False,28,0.1049,25
-raw,interleaved,4,False,29,5.0503,25
-raw,interleaved,4,False,30,0.046,1
-raw,interleaved,4,False,31,0.1638,10
-raw,interleaved,4,False,32,0.2505,10
-raw,interleaved,4,False,33,1.2835,10
-raw,interleaved,4,False,34,1.013,10
-raw,interleaved,4,False,35,0.9978,10
-raw,interleaved,4,False,36,0.2606,10
-raw,interleaved,4,False,37,0.0395,10
-raw,interleaved,4,False,38,0.0289,10
-raw,interleaved,4,False,39,0.0158,10
-raw,interleaved,4,False,40,0.0683,10
-raw,interleaved,4,False,41,0.0296,10
-raw,interleaved,4,False,42,0.0282,10
-raw,interleaved,4,False,43,0.0153,10
-raw,interleaved,5,False,1,0.0013,1
-raw,interleaved,5,False,2,0.0336,1
-raw,interleaved,5,False,3,0.0085,1
-raw,interleaved,5,False,4,0.0109,1
-raw,interleaved,5,False,5,0.1932,1
-raw,interleaved,5,False,6,0.2512,1
-raw,interleaved,5,False,7,0.046,1
-raw,interleaved,5,False,8,0.0176,18
-raw,interleaved,5,False,9,0.2424,10
-raw,interleaved,5,False,10,0.3818,10
-raw,interleaved,5,False,11,0.1016,10
-raw,interleaved,5,False,12,0.0965,10
-raw,interleaved,5,False,13,0.176,10
-raw,interleaved,5,False,14,0.3204,10
-raw,interleaved,5,False,15,0.174,10
-raw,interleaved,5,False,16,0.2197,10
-raw,interleaved,5,False,17,0.486,10
-raw,interleaved,5,False,18,0.4128,10
-raw,interleaved,5,False,19,0.8693,10
-raw,interleaved,5,False,20,0.0113,4
-raw,interleaved,5,False,21,0.2059,1
-raw,interleaved,5,False,22,0.1269,10
-raw,interleaved,5,False,23,0.1854,10
-raw,interleaved,5,False,24,0.1566,10
-raw,interleaved,5,False,25,0.0166,10
-raw,interleaved,5,False,26,0.0564,10
-raw,interleaved,5,False,27,0.0125,10
-raw,interleaved,5,False,28,0.0955,25
-raw,interleaved,5,False,29,5.19,25
-raw,interleaved,5,False,30,0.0424,1
-raw,interleaved,5,False,31,0.1773,10
-raw,interleaved,5,False,32,0.2528,10
-raw,interleaved,5,False,33,1.2928,10
-raw,interleaved,5,False,34,1.0763,10
-raw,interleaved,5,False,35,0.9847,10
-raw,interleaved,5,False,36,0.1927,10
-raw,interleaved,5,False,37,0.0602,10
-raw,interleaved,5,False,38,0.0247,10
-raw,interleaved,5,False,39,0.024,10
-raw,interleaved,5,False,40,0.0904,10
-raw,interleaved,5,False,41,0.029,10
-raw,interleaved,5,False,42,0.0126,10
-raw,interleaved,5,False,43,0.0155,10
-raw,interleaved,6,False,1,0.0013,1
-raw,interleaved,6,False,2,0.0316,1
-raw,interleaved,6,False,3,0.0088,1
-raw,interleaved,6,False,4,0.0112,1
-raw,interleaved,6,False,5,0.2026,1
-raw,interleaved,6,False,6,0.2325,1
-raw,interleaved,6,False,7,0.0456,1
-raw,interleaved,6,False,8,0.0127,18
-raw,interleaved,6,False,9,0.2236,10
-raw,interleaved,6,False,10,0.3688,10
-raw,interleaved,6,False,11,0.0973,10
-raw,interleaved,6,False,12,0.0934,10
-raw,interleaved,6,False,13,0.1931,10
-raw,interleaved,6,False,14,0.3125,10
-raw,interleaved,6,False,15,0.1729,10
-raw,interleaved,6,False,16,0.2255,10
-raw,interleaved,6,False,17,0.4445,10
-raw,interleaved,6,False,18,0.4352,10
-raw,interleaved,6,False,19,0.8468,10
-raw,interleaved,6,False,20,0.0079,4
