sf,tag,pass,warmup,query,elapsed_s,rows
30,repl,1,True,1,4.8838,4
30,repl,1,True,2,0.6722,100
30,repl,1,True,3,2.5906,10
30,repl,1,True,4,1.5851,5
30,repl,1,True,5,0.7815,5
30,repl,1,True,6,0.1077,1
30,repl,1,True,7,0.2669,4
30,repl,1,True,8,0.3432,2
30,repl,1,True,9,1.0613,175
30,repl,1,True,10,0.8806,20
30,repl,1,True,11,0.0581,0
30,repl,1,True,12,0.2488,2
30,repl,1,True,13,1.5973,45
30,repl,1,True,14,0.1716,1
30,repl,1,True,15,0.1196,1
30,repl,1,True,16,0.2182,27840
30,repl,1,True,17,0.2359,1
30,repl,1,True,18,0.5272,100
30,repl,1,True,19,0.1747,1
30,repl,1,True,20,0.2274,5404
30,repl,1,True,21,0.4562,100
30,repl,1,True,22,0.1609,7
30,repl,2,False,1,0.1979,4
30,repl,2,False,2,0.0706,100
30,repl,2,False,3,0.2635,10
30,repl,2,False,4,0.1913,5
30,repl,2,False,5,0.25,5
30,repl,2,False,6,0.0487,1
30,repl,2,False,7,0.1887,4
30,repl,2,False,8,0.198,2
30,repl,2,False,9,0.8313,175
30,repl,2,False,10,0.3745,20
30,repl,2,False,11,0.0455,0
30,repl,2,False,12,0.1942,2
30,repl,2,False,13,0.4894,45
30,repl,2,False,14,0.1358,1
30,repl,2,False,15,0.091,1
30,repl,2,False,16,0.2071,27840
30,repl,2,False,17,0.1631,1
30,repl,2,False,18,0.473,100
30,repl,2,False,19,0.1694,1
30,repl,2,False,20,0.1985,5404
30,repl,2,False,21,0.4277,100
30,repl,2,False,22,0.1834,7
30,repl,3,False,1,0.1815,4
30,repl,3,False,2,0.0807,100
30,repl,3,False,3,0.2466,10
30,repl,3,False,4,0.1822,5
30,repl,3,False,5,0.2509,5
30,repl,3,False,6,0.046,1
30,repl,3,False,7,0.1926,4
30,repl,3,False,8,0.2002,2
30,repl,3,False,9,0.8365,175
30,repl,3,False,10,0.3623,20
30,repl,3,False,11,0.0425,0
30,repl,3,False,12,0.1886,2
30,repl,3,False,13,0.4498,45
30,repl,3,False,14,0.1393,1
30,repl,3,False,15,0.1155,1
30,repl,3,False,16,0.1965,27840
30,repl,3,False,17,0.1698,1
30,repl,3,False,18,0.4679,100
30,repl,3,False,19,0.142,1
30,repl,3,False,20,0.181,5404
30,repl,3,False,21,0.4236,100
30,repl,3,False,22,0.142,7
30,repl,4,False,1,0.1682,4
30,repl,4,False,2,0.0807,100
30,repl,4,False,3,0.2603,10
30,repl,4,False,4,0.1895,5
30,repl,4,False,5,0.2432,5
30,repl,4,False,6,0.0467,1
30,repl,4,False,7,0.181,4
30,repl,4,False,8,0.2021,2
30,repl,4,False,9,0.8271,175
30,repl,4,False,10,0.3339,20
30,repl,4,False,11,0.0427,0
30,repl,4,False,12,0.1825,2
30,repl,4,False,13,0.4489,45
30,repl,4,False,14,0.1308,1
30,repl,4,False,15,0.0919,1
30,repl,4,False,16,0.1978,27840
30,repl,4,False,17,0.1629,1
30,repl,4,False,18,0.4866,100
30,repl,4,False,19,0.1442,1
30,repl,4,False,20,0.188,5404
30,repl,4,False,21,0.3826,100
30,repl,4,False,22,0.1749,7
30,repl,5,False,1,0.1653,4
30,repl,5,False,2,0.0865,100
30,repl,5,False,3,0.2571,10
30,repl,5,False,4,0.1806,5
30,repl,5,False,5,0.2468,5
30,repl,5,False,6,0.0463,1
30,repl,5,False,7,0.191,4
30,repl,5,False,8,0.1958,2
30,repl,5,False,9,0.8521,175
30,repl,5,False,10,0.3351,20
30,repl,5,False,11,0.0426,0
30,repl,5,False,12,0.1855,2
30,repl,5,False,13,0.4376,45
30,repl,5,False,14,0.1337,1
30,repl,5,False,15,0.0913,1
30,repl,5,False,16,0.1923,27840
30,repl,5,False,17,0.1611,1
30,repl,5,False,18,0.4719,100
30,repl,5,False,19,0.1375,1
30,repl,5,False,20,0.1892,5404
30,repl,5,False,21,0.4197,100
30,repl,5,False,22,0.1559,7
30,repl,6,False,1,0.1664,4
30,repl,6,False,2,0.0658,100
30,repl,6,False,3,0.2503,10
30,repl,6,False,4,0.1806,5
30,repl,6,False,5,0.2481,5
30,repl,6,False,6,0.0469,1
30,repl,6,False,7,0.1873,4
30,repl,6,False,8,0.2186,2
30,repl,6,False,9,0.8479,175
30,repl,6,False,10,0.3438,20
30,repl,6,False,11,0.0462,0
30,repl,6,False,12,0.1881,2
30,repl,6,False,13,0.4398,45
30,repl,6,False,14,0.1312,1
30,repl,6,False,15,0.0975,1
30,repl,6,False,16,0.1879,27840
30,repl,6,False,17,0.1577,1
30,repl,6,False,18,0.516,100
30,repl,6,False,19,0.149,1
30,repl,6,False,20,0.1821,5404
30,repl,6,False,21,0.4227,100
30,repl,6,False,22,0.153,7
30,repl,7,False,1,0.1599,4
30,repl,7,False,2,0.0887,100
30,repl,7,False,3,0.2639,10
30,repl,7,False,4,0.1836,5
30,repl,7,False,5,0.2604,5
30,repl,7,False,6,0.0465,1
30,repl,7,False,7,0.1957,4
30,repl,7,False,8,0.2071,2
30,repl,7,False,9,0.8538,175
30,repl,7,False,10,0.3366,20
30,repl,7,False,11,0.0398,0
30,repl,7,False,12,0.1854,2
30,repl,7,False,13,0.4328,45
30,repl,7,False,14,0.1315,1
30,repl,7,False,15,0.093,1
30,repl,7,False,16,0.1933,27840
30,repl,7,False,17,0.1645,1
30,repl,7,False,18,0.4684,100
30,repl,7,False,19,0.1322,1
30,repl,7,False,20,0.1896,5404
30,repl,7,False,21,0.4145,100
30,repl,7,False,22,0.155,7
30,repl,8,False,1,0.1595,4
30,repl,8,False,2,0.0935,100
30,repl,8,False,3,0.2579,10
30,repl,8,False,4,0.1844,5
30,repl,8,False,5,0.2603,5
30,repl,8,False,6,0.0469,1
30,repl,8,False,7,0.1868,4
30,repl,8,False,8,0.2083,2
30,repl,8,False,9,0.8767,175
30,repl,8,False,10,0.3311,20
30,repl,8,False,11,0.0412,0
30,repl,8,False,12,0.1839,2
30,repl,8,False,13,0.4192,45
30,repl,8,False,14,0.131,1
30,repl,8,False,15,0.0965,1
30,repl,8,False,16,0.1888,27840
30,repl,8,False,17,0.1591,1
30,repl,8,False,18,0.4759,100
30,repl,8,False,19,0.1323,1
30,repl,8,False,20,0.1782,5404
30,repl,8,False,21,0.4059,100
30,repl,8,False,22,0.1511,7
30,repl,9,False,1,0.1586,4
30,repl,9,False,2,0.0867,100
30,repl,9,False,3,0.2639,10
30,repl,9,False,4,0.1806,5
30,repl,9,False,5,0.2729,5
30,repl,9,False,6,0.0476,1
30,repl,9,False,7,0.1893,4
30,repl,9,False,8,0.204,2
30,repl,9,False,9,0.8556,175
30,repl,9,False,10,0.3342,20
30,repl,9,False,11,0.0412,0
30,repl,9,False,12,0.1873,2
30,repl,9,False,13,0.4289,45
30,repl,9,False,14,0.1443,1
30,repl,9,False,15,0.0929,1
30,repl,9,False,16,0.1943,27840
30,repl,9,False,17,0.1627,1
30,repl,9,False,18,0.4825,100
30,repl,9,False,19,0.1332,1
30,repl,9,False,20,0.1888,5404
30,repl,9,False,21,0.4248,100
30,repl,9,False,22,0.1628,7
30,repl,10,False,1,0.1576,4
30,repl,10,False,2,0.0662,100
30,repl,10,False,3,0.2657,10
30,repl,10,False,4,0.1889,5
30,repl,10,False,5,0.2545,5
30,repl,10,False,6,0.0479,1
