sf,tag,pass,warmup,query,elapsed_s,rows
10-raw,imbalanced,10,False,11,0.0282,0
10-raw,imbalanced,10,False,12,0.0815,2
10-raw,imbalanced,10,False,13,0.226,45
10-raw,imbalanced,10,False,14,0.0643,1
10-raw,imbalanced,10,False,15,0.0468,1
10-raw,imbalanced,10,False,16,0.1421,27840
10-raw,imbalanced,10,False,17,0.0676,1
10-raw,imbalanced,10,False,18,0.2718,100
10-raw,imbalanced,10,False,19,0.0905,1
10-raw,imbalanced,10,False,20,0.0794,1804
10-raw,imbalanced,10,False,21,0.1875,100
10-raw,imbalanced,10,False,22,0.088,7
10-raw,imbalanced,11,False,1,0.0933,4
10-raw,imbalanced,11,False,2,0.0454,100
10-raw,imbalanced,11,False,3,0.1205,10
10-raw,imbalanced,11,False,4,0.1169,5
10-raw,imbalanced,11,False,5,0.1142,5
10-raw,imbalanced,11,False,6,0.0245,1
10-raw,imbalanced,11,False,7,0.0977,4
10-raw,imbalanced,11,False,8,0.1244,2
10-raw,imbalanced,11,False,9,0.3342,175
10-raw,imbalanced,11,False,10,0.2487,20
10-raw,imbalanced,11,False,11,0.0272,0
10-raw,imbalanced,11,False,12,0.0842,2
10-raw,imbalanced,11,False,13,0.2301,45
10-raw,imbalanced,11,False,14,0.0657,1
10-raw,imbalanced,11,False,15,0.0464,1
10-raw,imbalanced,11,False,16,0.1425,27840
10-raw,imbalanced,11,False,17,0.0672,1
10-raw,imbalanced,11,False,18,0.274,100
10-raw,imbalanced,11,False,19,0.0926,1
10-raw,imbalanced,11,False,20,0.0879,1804
10-raw,imbalanced,11,False,21,0.1848,100
10-raw,imbalanced,11,False,22,0.0832,7
10-raw,imbalanced,12,False,1,0.093,4
10-raw,imbalanced,12,False,2,0.0461,100
10-raw,imbalanced,12,False,3,0.1107,10
10-raw,imbalanced,12,False,4,0.136,5
10-raw,imbalanced,12,False,5,0.1195,5
10-raw,imbalanced,12,False,6,0.0253,1
10-raw,imbalanced,12,False,7,0.1039,4
10-raw,imbalanced,12,False,8,0.1216,2
10-raw,imbalanced,12,False,9,0.3313,175
10-raw,imbalanced,12,False,10,0.2523,20
10-raw,imbalanced,12,False,11,0.0287,0
10-raw,imbalanced,12,False,12,0.08,2
10-raw,imbalanced,12,False,13,0.2368,45
10-raw,imbalanced,12,False,14,0.0665,1
10-raw,imbalanced,12,False,15,0.0492,1
10-raw,imbalanced,12,False,16,0.1389,27840
10-raw,imbalanced,12,False,17,0.0681,1
10-raw,imbalanced,12,False,18,0.2739,100
10-raw,imbalanced,12,False,19,0.09,1
10-raw,imbalanced,12,False,20,0.0813,1804
10-raw,imbalanced,12,False,21,0.2431,100
10-raw,imbalanced,12,False,22,0.0907,7
10-raw,imbalanced,13,False,1,0.0943,4
10-raw,imbalanced,13,False,2,0.0452,100
10-raw,imbalanced,13,False,3,0.0922,10
10-raw,imbalanced,13,False,4,0.1306,5
10-raw,imbalanced,13,False,5,0.128,5
10-raw,imbalanced,13,False,6,0.0253,1
10-raw,imbalanced,13,False,7,0.1039,4
10-raw,imbalanced,13,False,8,0.1133,2
10-raw,imbalanced,13,False,9,0.336,175
10-raw,imbalanced,13,False,10,0.2521,20
10-raw,imbalanced,13,False,11,0.0287,0
10-raw,imbalanced,13,False,12,0.0803,2
10-raw,imbalanced,13,False,13,0.2362,45
10-raw,imbalanced,13,False,14,0.0672,1
10-raw,imbalanced,13,False,15,0.0446,1
10-raw,imbalanced,13,False,16,0.141,27840
10-raw,imbalanced,13,False,17,0.0692,1
10-raw,imbalanced,13,False,18,0.2616,100
10-raw,imbalanced,13,False,19,0.091,1
10-raw,imbalanced,13,False,20,0.0835,1804
10-raw,imbalanced,13,False,21,0.1859,100
10-raw,imbalanced,13,False,22,0.0856,7
10-raw,imbalanced,14,False,1,0.0935,4
10-raw,imbalanced,14,False,2,0.051,100
10-raw,imbalanced,14,False,3,0.1092,10
10-raw,imbalanced,14,False,4,0.1134,5
10-raw,imbalanced,14,False,5,0.1201,5
10-raw,imbalanced,14,False,6,0.0248,1
10-raw,imbalanced,14,False,7,0.0996,4
10-raw,imbalanced,14,False,8,0.1227,2
10-raw,imbalanced,14,False,9,0.3387,175
10-raw,imbalanced,14,False,10,0.2665,20
10-raw,imbalanced,14,False,11,0.0292,0
10-raw,imbalanced,14,False,12,0.0869,2
10-raw,imbalanced,14,False,13,0.2278,45
10-raw,imbalanced,14,False,14,0.0654,1
10-raw,imbalanced,14,False,15,0.0465,1
10-raw,imbalanced,14,False,16,0.1404,27840
10-raw,imbalanced,14,False,17,0.0674,1
10-raw,imbalanced,14,False,18,0.2588,100
10-raw,imbalanced,14,False,19,0.0911,1
10-raw,imbalanced,14,False,20,0.0794,1804
10-raw,imbalanced,14,False,21,0.183,100
10-raw,imbalanced,14,False,22,0.0836,7
10-raw,imbalanced,15,False,1,0.0936,4
10-raw,imbalanced,15,False,2,0.0428,100
10-raw,imbalanced,15,False,3,0.1063,10
10-raw,imbalanced,15,False,4,0.1345,5
10-raw,imbalanced,15,False,5,0.1245,5
10-raw,imbalanced,15,False,6,0.0251,1
10-raw,imbalanced,15,False,7,0.1044,4
10-raw,imbalanced,15,False,8,0.1203,2
10-raw,imbalanced,15,False,9,0.3381,175
10-raw,imbalanced,15,False,10,0.267,20
10-raw,imbalanced,15,False,11,0.0269,0
10-raw,imbalanced,15,False,12,0.0854,2
10-raw,imbalanced,15,False,13,0.229,45
10-raw,imbalanced,15,False,14,0.0655,1
10-raw,imbalanced,15,False,15,0.0435,1
10-raw,imbalanced,15,False,16,0.1372,27840
10-raw,imbalanced,15,False,17,0.0688,1
10-raw,imbalanced,15,False,18,0.278,100
10-raw,imbalanced,15,False,19,0.0925,1
10-raw,imbalanced,15,False,20,0.0847,1804
10-raw,imbalanced,15,False,21,0.2249,100
10-raw,imbalanced,15,False,22,0.0784,7
10-raw,imbalanced,16,False,1,0.0937,4
10-raw,imbalanced,16,False,2,0.0503,100
10-raw,imbalanced,16,False,3,0.1129,10
10-raw,imbalanced,16,False,4,0.136,5
10-raw,imbalanced,16,False,5,0.1186,5
10-raw,imbalanced,16,False,6,0.026,1
10-raw,imbalanced,16,False,7,0.1041,4
10-raw,imbalanced,16,False,8,0.1237,2
10-raw,imbalanced,16,False,9,0.329,175
10-raw,imbalanced,16,False,10,0.2639,20
10-raw,imbalanced,16,False,11,0.028,0
10-raw,imbalanced,16,False,12,0.084,2
10-raw,imbalanced,16,False,13,0.2291,45
10-raw,imbalanced,16,False,14,0.0685,1
10-raw,imbalanced,16,False,15,0.0443,1
10-raw,imbalanced,16,False,16,0.1359,27840
10-raw,imbalanced,16,False,17,0.0668,1
10-raw,imbalanced,16,False,18,0.2544,100
10-raw,imbalanced,16,False,19,0.0923,1
10-raw,imbalanced,16,False,20,0.0827,1804
10-raw,imbalanced,16,False,21,0.1933,100
10-raw,imbalanced,16,False,22,0.0782,7
10-raw,imbalanced,17,False,1,0.095,4
10-raw,imbalanced,17,False,2,0.0401,100
10-raw,imbalanced,17,False,3,0.102,10
10-raw,imbalanced,17,False,4,0.1025,5
10-raw,imbalanced,17,False,5,0.1183,5
10-raw,imbalanced,17,False,6,0.0251,1
10-raw,imbalanced,17,False,7,0.1023,4
10-raw,imbalanced,17,False,8,0.1053,2
10-raw,imbalanced,17,False,9,0.3252,175
10-raw,imbalanced,17,False,10,0.227,20
10-raw,imbalanced,17,False,11,0.0267,0
10-raw,imbalanced,17,False,12,0.0746,2
10-raw,imbalanced,17,False,13,0.228,45
10-raw,imbalanced,17,False,14,0.0708,1
10-raw,imbalanced,17,False,15,0.0417,1
10-raw,imbalanced,17,False,16,0.1404,27840
10-raw,imbalanced,17,False,17,0.0659,1
10-raw,imbalanced,17,False,18,0.2597,100
10-raw,imbalanced,17,False,19,0.0907,1
10-raw,imbalanced,17,False,20,0.0816,1804
10-raw,imbalanced,17,False,21,0.1662,100
10-raw,imbalanced,17,False,22,0.091,7
10-raw,imbalanced,18,False,1,0.0928,4
10-raw,imbalanced,18,False,2,0.0393,100
10-raw,imbalanced,18,False,3,0.097,10
10-raw,imbalanced,18,False,4,0.1021,5
10-raw,imbalanced,18,False,5,0.1073,5
10-raw,imbalanced,18,False,6,0.0282,1
10-raw,imbalanced,18,False,7,0.0995,4
10-raw,imbalanced,18,False,8,0.1097,2
10-raw,imbalanced,18,False,9,0.3157,175
10-raw,imbalanced,18,False,10,0.2429,20
10-raw,imbalanced,18,False,11,0.0253,0
10-raw,imbalanced,18,False,12,0.0851,2
10-raw,imbalanced,18,False,13,0.2215,45
10-raw,imbalanced,18,False,14,0.0645,1
10-raw,imbalanced,18,False,15,0.0421,1
10-raw,imbalanced,18,False,16,0.1401,27840
10-raw,imbalanced,18,False,17,0.0674,1
10-raw,imbalanced,18,False,18,0.27,100
10-raw,imbalanced,18,False,19,0.0943,1
10-raw,imbalanced,18,False,20,0.0821,1804
10-raw,imbalanced,18,False,21,0.1954,100
10-raw,imbalanced,18,False,22,0.0816,7
10-raw,imbalanced,19,False,1,0.106,4
10-raw,imbalanced,19,False,2,0.0399,100
10-raw,imbalanced,19,False,3,0.0978,10
10-raw,imbalanced,19,False,4,0.1141,5
10-raw,imbalanced,19,False,5,0.11,5
10-raw,imbalanced,19,False,6,0.0251,1
10-raw,imbalanced,19,False,7,0.0864,4
10-raw,imbalanced,19,False,8,0.1099,2
10-raw,imbalanced,19,False,9,0.3301,175
10-raw,imbalanced,19,False,10,0.2387,20
10-raw,imbalanced,19,False,11,0.0261,0
10-raw,imbalanced,19,False,12,0.0813,2
10-raw,imbalanced,19,False,13,0.2167,45
10-raw,imbalanced,19,False,14,0.0657,1
10-raw,imbalanced,19,False,15,0.042,1
10-raw,imbalanced,19,False,16,0.1416,27840
10-raw,imbalanced,19,False,17,0.0686,1
10-raw,imbalanced,19,False,18,0.2722,100
10-raw,imbalanced,19,False,19,0.0923,1
10-raw,imbalanced,19,False,20,0.0797,1804
10-raw,imbalanced,19,False,21,0.1766,100
10-raw,imbalanced,19,False,22,0.0873,7
10-raw,imbalanced,20,False,1,0.0959,4
10-raw,imbalanced,20,False,2,0.0432,100
10-raw,imbalanced,20,False,3,0.0947,10
10-raw,imbalanced,20,False,4,0.1025,5
10-raw,imbalanced,20,False,5,0.1089,5
10-raw,imbalanced,20,False,6,0.025,1
10-raw,imbalanced,20,False,7,0.1109,4
10-raw,imbalanced,20,False,8,0.1048,2
10-raw,imbalanced,20,False,9,0.3398,175
10-raw,imbalanced,20,False,10,0.2453,20
10-raw,imbalanced,20,False,11,0.0261,0
10-raw,imbalanced,20,False,12,0.0756,2
10-raw,imbalanced,20,False,13,0.2282,45
10-raw,imbalanced,20,False,14,0.0657,1
10-raw,imbalanced,20,False,15,0.0439,1
10-raw,imbalanced,20,False,16,0.1345,27840
10-raw,imbalanced,20,False,17,0.0651,1
10-raw,imbalanced,20,False,18,0.2603,100
10-raw,imbalanced,20,False,19,0.0899,1
10-raw,imbalanced,20,False,20,0.081,1804
10-raw,imbalanced,20,False,21,0.1818,100
10-raw,imbalanced,20,False,22,0.0885,7
