label,dataset,ops_sec,mb_sec,lsm_sz,blob_sz,c_wgb,c_mbps,c_wsecs,c_csecs,b_rgb,b_wgb,usec_op,p50,p99,p99.9,p99.99,pmax,uptime,stall%,u_cpu,s_cpu,rss,test,date,version,githash,tag,nb_runs,start_time,end_time,samples,local_pct,local_pct_skt0,local_pct_skt1,lmb_gb_skt0,lmb_gb_skt1,rmb_gb_skt0,rmb_gb_skt1,ipc,inst,inst_skt0,inst_skt1,afreq,freq,cpu_balance,llc_rd_miss_lat_ns,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_write_gb_skt0,mem_write_gb_skt1,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,tma_l3_bound,tma_dram_bound,tma_l1_bound,tma_store_bound,warmup_s
rocksdb,results,250362,20056.2,8GB,0GB,"0,0","0,0",0,0,0,0,"363,0","282,0",520,28768,32977,72062,120,0.0,"5,4","0,1","8,2",revrangewhilewriting,2026-08-30T05:44:58,10.5.0,11a259a5f0,interleaved-revrangewhilewriting,4,2026-08-30T05:44:58.106903,2026-08-30T05:47:00.263697,37,50.0,50.0,50.0,6.716137035472973,5.9450485641891895,5.813502956081081,6.617134712837838,1.0300000000000002,8122.702972972973,4069.06027027027,4053.644324324325,1.0,0.060000000000000005,0.9962114235420453,155.98594594594596,0.6240540540540541,1.983783783783784,0.6462162162162164,9.999999999999998e-05,13.59280616554054,29.351155510979726,34.527027027027025,15.95945945945946,39.46482633023649,27.907025179476353,11.557801942567567,14.054204761402026,13.852820945945947,5.832711412584459,5.72509132179054,8.462201298894108,4.277121363459407,4.185079935434702,25.872149493243242,12.821896114864865,13.050253378378379,1.0,5.0,18.972972972972972,0.0,75.0
rocksdb,results,7954648,2014.0,8GB,0GB,"0,0","0,0",0,0,0,0,"10,0","8,0",14,978,2814,12057,120,0.0,"6,0","0,0","8,1",readrandom,2026-08-30T05:48:32,10.5.0,11a259a5f0,balancing-readrandom,0,2026-08-30T05:48:32.193090,2026-08-30T05:50:34.078890,37,50.0,50.0,50.027027027027025,11.74340160472973,13.257442989864865,12.508393158783784,11.257918074324325,0.6497297297297296,5079.227027027027,2524.629189189189,2554.5983783783786,1.0,0.060000000000000005,0.9882685319763597,165.55783783783784,0.7778378378378378,9.688108108108107,2.058108108108108,0.0003999999999999999,26.318588471283785,48.22867557010136,57.0,30.993243243243242,74.13704523859798,54.811629011824316,19.32541675464527,25.837112542229733,28.97451620565879,9.627048933699324,9.698368612753379,8.39259977598448,4.299858299461571,4.092741476522909,25.711254222972972,5.427364864864865,20.28388935810811,4.0,16.0,18.0,1.0,75.0
rocksdb,results,7951230,2013.2,8GB,0GB,"0,0","0,0",0,0,0,0,"10,0","8,0",14,981,2817,15974,120,0.0,"6,0","0,0","8,1",readrandom,2026-08-30T05:50:35,10.5.0,11a259a5f0,balancing-readrandom,1,2026-08-30T05:50:35.588978,2026-08-30T05:52:37.488736,37,50.0,50.945945945945944,50.0,13.215424408783784,12.234823690878379,12.073163006756756,12.47458298141892,0.6499999999999999,5076.306216216216,2560.7032432432434,2515.601351351351,1.0,0.060000000000000005,0.9823869118723929,165.52540540540542,0.7810810810810811,9.748918918918921,2.0413513513513517,0.0003999999999999999,26.335140941722976,48.19859031883446,57.0,30.75,74.12947212837838,54.8505616554054,19.278910736908784,27.726320998733105,27.12423960092905,10.00136402027027,9.277546980574323,8.392400586927259,4.529738761283256,3.862661825644003,25.67842060810811,8.17873733108108,17.499683277027028,3.972972972972973,15.783783783783784,18.0,1.0,75.0
rocksdb,results,7943101,2011.1,8GB,0GB,"0,0","0,0",0,0,0,0,"10,0","8,0",14,981,2814,10461,120,0.0,"6,0","0,0","8,1",readrandom,2026-08-30T05:52:39,10.5.0,11a259a5f0,balancing-readrandom,2,2026-08-30T05:52:38.981016,2026-08-30T05:54:40.861281,37,50.0,50.0,50.0,11.111248944256756,13.63455447635135,13.227644636824325,10.466348184121621,0.6481081081081083,5072.753243243244,2542.0554054054055,2530.6975675675676,1.0,0.060000000000000005,0.9955320258505433,166.03594594594597,0.7794594594594595,9.784054054054053,2.0616216216216214,0.0003999999999999999,26.368526974239863,48.375822687922295,57.222972972972975,31.054054054054053,74.17189453124999,54.80805294552365,19.363841057854728,24.54665725295608,30.26139727618243,8.96363967483108,10.40020243876689,8.392175622888512,4.051859159727354,4.340316463161159,25.635346283783782,6.745882601351352,18.88946368243243,4.0,16.0,18.0,1.0,75.0
rocksdb,results,7976906,2019.7,8GB,0GB,"0,0","0,0",0,0,0,0,"10,0","8,0",14,978,2816,126426,120,0.0,"6,0","0,0","8,1",readrandom,2026-08-30T05:54:42,10.5.0,11a259a5f0,balancing-readrandom,3,2026-08-30T05:54:42.377343,2026-08-30T05:56:44.261082,37,50.0,50.0,50.0,11.737990920608109,14.439505912162161,13.958324535472974,11.18771114864865,0.6499999999999998,5093.07027027027,2538.7713513513518,2554.3008108108115,1.0,0.060000000000000005,0.9939202699252442,165.73486486486485,0.7808108108108107,9.733243243243242,2.0456756756756755,0.0003999999999999999,26.388617240287157,48.321898226351344,57.25675675675676,30.972972972972975,74.26983398437501,54.943136349239865,19.326696315456083,25.598576066300673,29.344560546874998,9.281888988597974,10.044806798986487,8.392432857204128,4.127164067448796,4.265268789755331,25.69119510135135,7.016258445945946,18.674936655405407,3.4864864864864864,15.324324324324325,18.0,1.0,75.0
rocksdb,results,8034584,2034.2,8GB,0GB,"0,0","0,0",0,0,0,0,"10,0","8,0",14,959,2812,20039,120,0.0,"6,0","0,0","8,1",readrandom,2026-08-30T05:56:46,10.5.0,11a259a5f0,balancing-readrandom,4,2026-08-30T05:56:45.773638,2026-08-30T05:58:47.662252,37,50.0,50.0,50.0,11.80051731418919,12.941696579391891,12.380437077702704,11.381994298986486,0.6502702702702702,5130.606216216217,2552.068648648649,2578.537837837838,1.0,0.060000000000000005,0.989734806757234,165.82351351351352,0.7810810810810811,9.805135135135135,2.061891891891892,0.0003999999999999999,26.520252850506758,48.48751319679053,57.33108108108108,31.16216216216216,74.70221283783783,55.299945893158785,19.40226773648649,26.461317039695945,28.838628325591216,9.77136375633446,9.630903188344595,8.392642127143013,4.265772395663792,4.12686973147922,25.68695746527778,6.371961805555555,19.31499565972222,3.918918918918919,15.621621621621621,18.0,1.0,75.0
rocksdb,results,7766082,1966.4,8GB,0GB,"0,0","0,0",0,0,0,0,"10,0","84,0",162,7787,18622,33374,120,0.0,"6,0","0,1","8,1",multireadrandom,2026-08-30T06:00:20,10.5.0,11a259a5f0,balancing-multireadrandom,0,2026-08-30T06:00:19.684960,2026-08-30T06:02:21.572238,37,50.0,50.0,50.0,12.027027027027026,14.05027977195946,13.40770164695946,11.244958826013514,0.6900000000000002,5407.513513513513,2700.9289189189194,2706.584594594595,1.0,0.060000000000000005,0.9979104012906264,166.53135135135136,0.7951351351351351,10.49243243243243,2.0232432432432432,0.0003999999999999999,26.833303420608107,49.00748178842906,58.0,31.56756756756757,75.31271589949324,55.23636850717905,20.07634871199324,25.086947846283785,30.14941960515202,9.429814980996623,10.646532675253377,8.395857939849028,4.035197283770587,4.3606606560784416,25.674725506756758,5.84522804054054,19.829497466216218,4.0,15.0,15.0,3.0,75.0
rocksdb,results,7814153,1978.7,8GB,0GB,"0,0","0,0",0,0,0,0,"10,0","83,0",161,7768,18639,145191,120,0.0,"6,0","0,0","8,1",multireadrandom,2026-08-30T06:02:23,10.5.0,11a259a5f0,balancing-multireadrandom,1,2026-08-30T06:02:23.085442,2026-08-30T06:04:24.968692,37,50.0,51.0,50.0,14.447318412162161,11.200816761363637,11.255991342905405,11.99757179054054,0.6900000000000002,5439.27945945946,2745.1459459459456,2694.1335135135137,1.0,0.060000000000000005,0.9814172239156291,166.67972972972973,0.7943243243243242,10.463513513513515,2.033513513513513,0.0003999999999999999,26.874125580658784,48.91359559755067,58.0,31.5,75.65450644003378,55.497549092060815,20.156957347972973,30.867562288851357,24.629987595016892,10.953822582347971,9.203133709881758,8.395740302833351,4.487258704932961,3.9084815979003906,25.711782094594593,19.86834881756757,5.843433277027027,4.0,15.0,15.0,3.0,75.0
rocksdb,results,7832562,1983.4,8GB,0GB,"0,0","0,0",0,0,0,0,"10,0","83,0",161,7730,18573,29142,120,0.0,"6,0","0,0","8,1",multireadrandom,2026-08-30T06:04:26,10.5.0,11a259a5f0,balancing-multireadrandom,2,2026-08-30T06:04:26.453711,2026-08-30T06:06:28.333344,37,50.0,50.0,50.0,10.98635451858108,14.484718116554054,13.73463893581081,10.451171875,0.6927027027027028,5452.714864864865,2722.651891891892,2730.062432432432,1.0,0.060000000000000005,0.9972855783616869,167.03783783783783,0.7948648648648647,10.484594594594595,2.024594594594595,0.0003999999999999999,27.145922983530404,49.43574139569257,58.527027027027025,31.83783783783784,75.7973318728885,55.52499788851352,20.272334776182433,24.52237885346284,31.002618771114864,9.213277027027027,11.059057485219595,8.395843082004124,4.045575247870551,4.350267834133572,25.691297743055557,4.533637152777778,21.15766059027778,4.0,15.0,15.0,3.0,75.0
rocksdb,results,7827612,1982.1,8GB,0GB,"0,0","0,0",0,0,0,0,"10,0","83,0",161,7747,18598,29521,120,0.0,"6,0","0,0","8,1",multireadrandom,2026-08-30T06:06:30,10.5.0,11a259a5f0,balancing-multireadrandom,3,2026-08-30T06:06:29.849782,2026-08-30T06:08:31.738468,37,50.0,51.0,50.0,14.575274493243244,10.53003589527027,10.350163640202704,13.920080236486486,0.6921621621621622,5447.491351351351,2759.09054054054,2688.4,1.0,0.060000000000000005,0.9743790428397138,166.9327027027027,0.7940540540540539,10.467837837837838,2.034324324324324,0.0003999999999999999,27.011129117398646,49.077494721283784,58.03378378378378,31.87162162162162,75.66976720861486,55.46426493876689,20.20550147804054,31.29758076435811,24.166682854729732,10.965621040962837,9.239880173141891,8.39561060312632,4.454074137919658,3.941536465206662,25.67461993243243,20.902027027027028,4.772592905405405,4.0,15.0,15.0,3.0,75.0
rocksdb,results,7854626,1988.9,8GB,0GB,"0,0","0,0",0,0,0,0,"10,0","82,0",161,7702,18590,30910,120,0.0,"6,0","0,0","8,1",multireadrandom,2026-08-30T06:08:33,10.5.0,11a259a5f0,balancing-multireadrandom,4,2026-08-30T06:08:33.230661,2026-08-30T06:10:35.137617,36,50.0,50.0,50.0,13.058837890625,14.023573133680555,13.557074652777779,12.333116319444445,0.6983333333333335,5470.971944444445,2737.8258333333333,2733.146944444444,1.0,0.060000000000000005,0.998291020257051,166.63416666666663,0.7944444444444444,10.524444444444445,2.036666666666666,0.00039999999999999996,27.147806260850693,49.38113091362848,58.5,31.75,76.1200979201858,55.85696605785473,20.263132390202703,26.153467852618245,29.703497149493238,9.766899809966214,10.496232316300675,8.395740405933278,4.1785622674065666,4.217178138526711,25.689822635135137,5.969700168918919,19.720122466216218,4.0,15.0,15.0,3.0,75.0
rocksdb,results,376244,30140.3,8GB,0GB,"0,0","0,0",0,0,0,0,"215,0","158,0",248,17402,26669,59021,120,0.0,"6,0","0,0","8,1",fwdrange,2026-08-30T06:12:10,10.5.0,11a259a5f0,balancing-fwdrange,0,2026-08-30T06:12:10.623664,2026-08-30T06:14:12.616539,37,50.0,50.0,50.0,10.370249155405405,8.3408203125,8.231102195945946,9.756994298986486,1.0310810810810813,8120.9572972972965,4077.6121621621614,4043.344054054053,1.0,0.060000000000000005,0.9915960354380693,161.33189189189187,0.47297297297297286,2.2654054054054056,0.9991891891891892,9.999999999999998e-05,20.26177338471284,39.78305294552365,47.0,23.817567567567565,56.32915698902026,40.72970228040541,15.599454444679054,21.59686153927365,19.13284126900338,8.263113122888512,7.336340529983107,8.391504133069839,4.393608918061127,3.9978952150087097,25.702280405405407,14.923036317567568,10.779244087837839,1.0,7.0,17.0,0.0,75.0
rocksdb,results,376877,30191.0,8GB,0GB,"0,0","0,0",0,0,0,0,"214,0","157,0",248,17388,26596,52966,120,0.0,"6,0","0,0","8,1",fwdrange,2026-08-30T06:14:14,10.5.0,11a259a5f0,balancing-fwdrange,1,2026-08-30T06:14:13.901722,2026-08-30T06:16:15.901885,37,50.027027027027025,50.027027027027025,50.0,10.859770903716216,8.327702702702704,8.1630859375,10.289432010135135,1.0381081081081083,8147.636756756759,4092.2551351351353,4055.381891891892,1.0,0.060000000000000005,0.9909895052909438,161.23405405405404,0.48594594594594603,2.3583783783783785,1.0167567567567566,0.00010270270270270269,20.24311602618243,39.75715134079392,46.804054054054056,23.5,56.37174831081081,40.81860061233109,15.553147170608108,21.802224187077705,19.016376161317563,8.08617477829392,7.466973711993243,8.39118802869642,4.421162888810442,3.97002513988598,25.68897804054054,14.387880067567568,11.301097972972974,1.0,7.027027027027027,17.0,0.0,75.0
rocksdb,results,377128,30211.1,8GB,0GB,"0,0","0,0",0,0,0,0,"214,0","157,0",248,17386,26445,54738,120,0.0,"6,0","0,0","8,1",fwdrange,2026-08-30T06:16:17,10.5.0,11a259a5f0,balancing-fwdrange,2,2026-08-30T06:16:17.177367,2026-08-30T06:18:19.153591,37,50.0,50.0,50.0,8.885610219594595,9.189400337837839,9.001610008445946,8.43581081081081,1.0399999999999998,8149.002702702704,4083.4748648648642,4065.5272972972966,1.0,0.060000000000000005,0.9956048296704376,161.2564864864865,0.4940540540540539,2.436216216216216,1.0300000000000002,9.999999999999998e-05,20.328690614442564,39.95011613175676,47.12162162162162,23.594594594594593,56.71312288851351,40.97024519636824,15.742875580658783,20.95399572423986,20.01624920819257,8.33872994087838,7.404146959459459,8.391213185078389,4.081561939136402,4.309651245941987,25.664695945945947,13.548247466216216,12.11644847972973,1.0,7.0,17.0,0.0,75.0
rocksdb,results,376479,30159.2,8GB,0GB,"0,0","0,0",0,0,0,0,"214,0","158,0",248,17367,26473,53938,120,0.0,"6,0","0,0","8,1",fwdrange,2026-08-30T06:18:20,10.5.0,11a259a5f0,balancing-fwdrange,3,2026-08-30T06:18:20.429924,2026-08-30T06:20:22.405459,37,50.0,50.027027027027025,50.0,9.34377639358108,8.484559755067568,8.292414484797296,8.990524704391891,1.031891891891892,8131.34324324324,4082.1308108108115,4049.2121621621623,1.0,0.060000000000000005,0.9919359152917222,161.2083783783784,0.48540540540540544,2.3551351351351353,1.0143243243243245,9.999999999999998e-05,20.234079655827706,39.75716506545607,46.945945945945944,23.89189189189189,56.49295819256757,40.84080104518581,15.652155827702703,21.756945206925675,19.08385663006757,8.264430690456079,7.387725665118244,8.391191121694204,4.349278939736856,4.041912181957348,25.72381756756757,12.891047297297296,12.83277027027027,1.0,7.0,17.0,0.0,75.0
rocksdb,results,376122,30130.5,8GB,0GB,"0,0","0,0",0,0,0,0,"215,0","158,0",249,17448,26931,57786,120,0.0,"6,0","0,0","8,1",fwdrange,2026-08-30T06:20:24,10.5.0,11a259a5f0,balancing-fwdrange,4,2026-08-30T06:20:23.678586,2026-08-30T06:22:25.676505,37,50.0,50.0,50.0,9.093169341216216,9.503536739864865,9.355283994932432,8.704391891891891,1.0340540540540542,8131.023783783784,4081.2083783783783,4049.815675675676,1.0,0.05972972972972973,0.9923079882740083,161.06702702702705,0.4870270270270271,2.3343243243243244,1.0054054054054054,9.999999999999998e-05,20.250875739020273,39.81416305954392,47.020270270270274,23.62837837837838,56.6110375316723,40.92391047297297,15.687125739020269,20.883774809966216,20.040137246621622,7.847944995777027,7.839181535050675,8.391243702656514,4.234646565205342,4.156597137451172,25.7191722972973,15.574324324324325,10.144847972972974,0.972972972972973,7.054054054054054,16.972972972972972,0.0,75.0
rocksdb,results,269639,21600.3,8GB,0GB,"0,0","0,0",0,0,0,0,"298,0","213,0",374,18910,28535,56099,120,0.0,"6,1","0,0","8,1",revrange,2026-08-30T06:23:57,10.5.0,11a259a5f0,balancing-revrange,0,2026-08-30T06:23:56.926075,2026-08-30T06:25:59.002418,37,50.0,50.0,50.0,6.611961570945946,6.348236908783784,6.216955236486487,6.281038851351352,1.0399999999999998,8172.387297297296,4097.852432432433,4074.533783783783,1.0,0.060000000000000005,0.9943095440762838,157.66,0.5216216216216215,1.6272972972972972,0.6354054054054055,9.999999999999998e-05,14.708080130912162,31.192928103885134,36.722972972972975,17.0,41.9925929054054,29.79018422719594,12.202408150337838,14.91173221072635,14.878452016469595,6.222600295608108,5.97980811866554,8.39327755489865,4.276912379909206,4.1163651749894425,25.67652027027027,10.744721283783784,14.931798986486486,0.0,5.0,19.0,0.0,75.0
rocksdb,results,267614,21438.1,8GB,0GB,"0,0","0,0",0,0,0,0,"301,0","214,0",375,18931,28632,53195,120,0.0,"6,1","0,0","8,1",revrange,2026-08-30T06:26:00,10.5.0,11a259a5f0,balancing-revrange,1,2026-08-30T06:26:00.297805,2026-08-30T06:28:02.346764,37,50.0,50.0,50.0,7.199904983108108,6.31199852195946,6.211755701013513,6.904692778716216,1.0300000000000002,8109.88918918919,4063.0872972972966,4046.802972972973,1.0,0.060000000000000005,0.9959921303351873,157.62621621621622,0.5327027027027029,1.6394594594594594,0.6283783783783786,9.999999999999998e-05,14.645296663851354,31.069594594594594,36.5,17.0,41.685413059543926,29.574542071368242,12.110869140624999,15.099843486064186,14.47469911317568,6.188755542652027,5.922113334037162,8.393384675721865,4.123847342826225,4.26953733289564,25.663006756756758,14.87035472972973,10.792652027027026,0.0,5.0,19.0,0.0,75.0
