label,dataset,phase,overlap,run_id,threads,gb,secs,read_gb_s,cpus,start_time,end_time,samples,local_pct,local_pct_skt0,local_pct_skt1,lmb_gb_skt0,lmb_gb_skt1,rmb_gb_skt0,rmb_gb_skt1,ipc,inst,exec,inst_skt0,inst_skt1,exec_skt0,exec_skt1,cpu_balance,llc_rd_miss_lat_ns,l3hit,l2miss,l3miss,l3mpi,l2mpi,upi_to_mc,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_write_gb_skt0,mem_write_gb_skt1,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,warmup_s
sharing,results,shared025,25.0,2,16,8,30,86.98,0 2 4 6 8 10 12 14 1 3 5 7 9 11 13 15,2026-08-13T20:54:06.746944,2026-08-13T20:54:36.747131,30,45.9,45.9,53.6,25.454622395833333,0.005078125,0.002506510416666667,28.908854166666668,0.3486666666666668,11533.862666666666,0.08500000000000002,7640.476,3893.387,0.11333333333333333,0.05866666666666667,0.5095738799519821,292.6063333333334,0.17199999999999996,833.4573333333334,571.5140000000002,0.050383333333333336,0.07201,0.47400000000000014,30.34491764322917,53.378286132812505,63.016666666666666,35.71666666666667,64.08279720052083,56.919349609375004,7.163447591145834,56.894757812499996,0.024590169270833337,7.152909830729167,0.0105390625,8.29411112467448,8.091501108805339,0.20261001586914062,26.209244791666666,19.677994791666666,6.53125,0.0
sharing,results,shared050,50.0,2,16,8,30,81.05,0 2 4 6 8 10 12 14 1 3 5 7 9 11 13 15,2026-08-13T20:54:47.394393,2026-08-13T20:55:17.394548,30,35.266666666666666,35.266666666666666,69.26666666666667,17.2244140625,0.011295572916666666,0.0027994791666666667,29.248209635416668,0.32566666666666666,10924.520666666667,0.08066666666666665,6985.205333333334,3939.316,0.10500000000000001,0.05966666666666667,0.5639513531837956,334.06199999999995,0.2746666666666666,778.1866666666666,483.15866666666665,0.04542666666666664,0.07136666666666666,0.5236666666666666,30.77905729166667,54.673554036458334,64.58333333333333,36.21666666666667,60.76103678385417,49.09851334635417,11.662521158854165,49.07247428385417,0.026040364583333333,11.651862630208333,0.010658528645833332,8.294114303588866,8.091504287719726,0.20261001586914062,26.199869791666668,19.668619791666668,6.53125,0.0
sharing,results,shared075,75.0,2,16,8,30,78.58,0 2 4 6 8 10 12 14 1 3 5 7 9 11 13 15,2026-08-13T20:55:28.038433,2026-08-13T20:55:58.038577,30,31.066666666666666,31.0,74.76666666666667,13.677115885416667,0.03229166666666667,0.0026041666666666665,28.407747395833333,0.31533333333333324,10409.293999999998,0.07833333333333332,6581.136333333332,3828.1573333333336,0.09733333333333334,0.05766666666666667,0.5816863744250045,354.88266666666664,0.3126666666666667,731.633,433.8446666666667,0.04346666666666666,0.07006333333333334,0.5373333333333333,29.848010416666668,53.57153580729168,63.133333333333326,35.11666666666667,60.04793743265086,46.071006869612056,13.976929889547417,46.03578226023707,0.03522595635775862,13.963909280711206,0.013019935344827586,8.294127400716146,8.091517384847005,0.20261001586914062,26.21015625,19.67890625,6.53125,0.0
sharing,results,shared100,100.0,2,16,8,30,77.7,0 2 4 6 8 10 12 14 1 3 5 7 9 11 13 15,2026-08-13T20:56:08.680722,2026-08-13T20:56:38.680867,30,28.5,28.466666666666665,78.0,12.417740885416666,0.04388020833333333,0.0022786458333333335,28.849609375,0.3106666666666666,10434.152999999998,0.07766666666666665,6553.1686666666665,3880.9843333333333,0.09799999999999999,0.05866666666666667,0.5922301913384802,360.0276666666666,0.3320000000000001,729.5760000000002,424.75499999999994,0.04230666666666665,0.07011333333333335,0.5559999999999999,30.6609326171875,54.68538248697917,64.575,36.18333333333334,57.71408593750001,43.755746744791665,13.958339192708333,43.717693684895835,0.038052734375,13.944549153645832,0.013789062500000003,8.294119389851888,8.091509373982747,0.20261001586914062,26.202864583333334,19.671614583333334,6.53125,0.0
sharing,results,local,,3,16,8,30,101.18,0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30,2026-08-13T20:56:49.340205,2026-08-13T20:57:19.340375,30,99.0,99.03333333333333,7.7,82.51930338541666,0.00042317708333333335,0.004361979166666667,0.0008463541666666667,0.4066666666666667,13324.603000000001,0.09766666666666667,13300.053999999998,24.549000000000003,0.1996666666666667,0.0,0.001845781979531813,148.79366666666664,0.11200000000000002,1095.0723333333333,929.5003333333333,0.07069666666666666,0.08130666666666667,0.0,0.0117353515625,0.06662695312500001,0.03333333333333333,0.0,89.10318089978449,89.07007374730604,0.03310883620689656,89.05368534482758,0.016387392241379313,0.025999461206896553,0.007109038254310344,8.29412841796875,8.09151840209961,0.20261001586914062,26.20703125,19.67578125,6.53125,0.0
sharing,results,remote,,3,16,8,30,29.58,1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31,2026-08-13T20:57:29.902048,2026-08-13T20:57:59.902169,30,0.06666666666666667,0.06666666666666667,94.16666666666667,0.030533854166666666,0.025130208333333334,0.00126953125,29.36025390625,0.12066666666666669,4007.6823333333327,0.030000000000000006,45.84433333333333,3961.839333333333,0.0003333333333333333,0.05933333333333334,0.011571477153961654,477.8243333333333,0.0,227.6923333333333,227.23000000000005,0.056659999999999995,0.05676333333333332,0.9513333333333336,30.797818359375004,53.08428710937499,62.95,36.666666666666664,32.192755859375,31.855951497395832,0.3368056640625,31.822606119791665,0.033346679687500005,0.3229228515625,0.013882486979166666,8.29412841796875,8.09151840209961,0.20261001586914062,26.2109375,19.6796875,6.53125,0.0
sharing,results,shared000,0.0,3,16,8,30,97.07,0 2 4 6 8 10 12 14 1 3 5 7 9 11 13 15,2026-08-13T20:58:10.640289,2026-08-13T20:58:40.640437,29,36.58620689655172,36.58620689655172,45.62068965517241,23.107219827586206,0.003771551724137931,0.0028623383620689654,29.555630387931036,0.38862068965517244,13119.417931034483,0.09724137931034485,9125.020689655172,3994.3975862068964,0.13379310344827589,0.060000000000000005,0.43774120871147765,291.99206896551726,0.3662068965517241,975.8044827586208,582.2062068965517,0.04564137931034483,0.07475172413793102,0.6041379310344829,31.013602505387933,53.62975619612068,63.310344827586206,36.48275862068966,56.05202473958334,55.87398209635417,0.17804427083333335,55.850276367187504,0.023704101562500003,0.16751529947916668,0.010529622395833334,8.294124094645182,8.091514078776042,0.20261001586914062,26.2109375,19.6796875,6.53125,0.0
sharing,results,shared025,25.0,3,16,8,30,84.66,0 2 4 6 8 10 12 14 1 3 5 7 9 11 13 15,2026-08-13T20:58:51.286358,2026-08-13T20:59:21.286507,30,51.7,51.7,60.5,31.965169270833332,0.004296875,0.0026692708333333334,28.963444010416666,0.3389999999999999,11273.609,0.08366666666666664,7372.410333333333,3901.1983333333337,0.11066666666666669,0.05900000000000001,0.5291618557494834,278.981,0.087,838.4386666666667,646.7090000000001,0.05747999999999998,0.07404999999999999,0.4313333333333333,30.40339485677083,53.41851692708333,63.1,35.833333333333336,69.79433723958333,63.20596061197918,6.588375325520832,63.18342252604168,0.022539388020833332,6.5785992838541665,0.009777994791666666,8.294122950236003,8.091512934366863,0.20261001586914062,26.20703125,19.67578125,6.53125,0.0
sharing,results,shared050,50.0,3,16,8,30,82.59,0 2 4 6 8 10 12 14 1 3 5 7 9 11 13 15,2026-08-13T20:59:31.930359,2026-08-13T21:00:01.930511,29,34.3448275862069,34.3448275862069,71.20689655172414,16.822164601293103,0.016803609913793104,0.0024582435344827585,29.298120959051722,0.33034482758620676,11121.622758620688,0.08241379310344825,7173.876206896551,3947.7479310344825,0.10551724137931036,0.05965517241379311,0.5502949614936685,330.4786206896552,0.2906896551724138,778.1648275862067,478.6331034482759,0.04436551724137931,0.07018275862068966,0.5406896551724137,30.793950363685347,54.61570009428879,64.49137931034483,36.22413793103448,59.076785156250004,48.74620345052083,10.330581705729166,48.717678710937484,0.028524088541666666,10.319286783854166,0.011295247395833331,8.294120407104492,8.091510391235351,0.20261001586914062,26.203515625,19.672265625,6.53125,0.0
sharing,results,shared075,75.0,3,16,8,30,70.98,0 2 4 6 8 10 12 14 1 3 5 7 9 11 13 15,2026-08-13T21:00:12.574499,2026-08-13T21:00:42.574652,30,39.7,39.7,72.4,18.96103515625,0.03414713541666667,0.0022786458333333335,27.943782552083334,0.2853333333333333,9422.166,0.06933333333333334,5654.974666666666,3767.1916666666666,0.08433333333333333,0.05633333333333334,0.6661730403272069,371.7543333333333,0.17266666666666666,705.3113333333333,482.5026666666667,0.053086666666666664,0.07435,0.42466666666666664,29.488792643229164,54.239585286458336,64.05,34.699999999999996,71.09985611979167,48.89148014322918,22.2083759765625,48.86194401041667,0.029535481770833334,22.196620768229163,0.011756835937499998,8.29412587483724,8.0915158589681,0.20261001586914062,26.209244791666666,19.677994791666666,6.53125,0.0
sharing,results,shared100,100.0,3,16,8,30,73.32,0 2 4 6 8 10 12 14 1 3 5 7 9 11 13 15,2026-08-13T21:00:54.641858,2026-08-13T21:01:24.642037,30,37.56666666666667,37.5,77.7,16.995442708333332,0.0328125,0.0026041666666666665,27.276692708333332,0.29200000000000004,9726.274666666664,0.07166666666666668,5486.399666666667,4239.875333333333,0.08066666666666666,0.06433333333333334,0.7727973882568647,359.09433333333345,0.17999999999999997,695.7810000000001,473.4423333333333,0.05155999999999999,0.07156,0.4396666666666666,29.726779296874998,54.411041666666684,64.2,34.9,69.50055501302084,46.177184244791675,23.32337076822917,46.14288378906249,0.03430208333333333,23.31024576822917,0.013125,8.294128290812175,8.091518274943034,0.20261001586914062,26.2109375,19.6796875,6.53125,0.0
