,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,System,System,System
2026-08-27,15:28:48.251,  289.94,  262.13,  289.51,  262.12,  289.76,  262.22,  274.48,  249.77,  275.83,  250.66,  276.73,  251.51, 1696.25, 1538.40,8002112722, 3234.65,  294.48,  261.69,  295.92,  263.24,  295.62,  262.79,  280.39,  249.93,  280.53,  250.27,  280.56,  250.21, 1727.50, 1538.14,8004258400, 3265.64,  331.10,  291.65,  334.96,  293.85,  338.82,  298.36,  316.21,  279.05,  312.34,  276.53,  324.91,  291.31, 1958.35, 1730.74,8004260923, 3689.10,  240.60,  216.42,  242.06,  217.97,  241.39,  217.20,  228.27,  205.78,  227.39,  204.83,  228.07,  205.42, 1407.78, 1267.62,8003957764, 2675.40,   6789.88,   6074.90,  12864.78
2026-08-27,15:28:49.251,  521.91,  444.77,  525.85,  446.50,  517.93,  438.67,  487.27,  410.96,  488.45,  412.14,  492.39,  415.11, 3033.80, 2568.16,8004795353, 5601.96,  532.07,  453.62,  536.38,  459.12,  536.76,  459.57,  507.26,  432.52,  507.33,  433.28,  507.60,  433.91, 3127.41, 2672.02,8002751866, 5799.42,  669.93,  585.71,  691.68,  602.87,  684.72,  600.18,  649.86,  567.75,  641.31,  563.58,  653.91,  575.18, 3991.41, 3495.28,8004634049, 7486.69,  435.79,  373.77,  437.02,  375.17,  435.89,  375.95,  411.34,  352.17,  410.40,  348.72,  409.80,  348.20, 2540.23, 2173.98,8005460493, 4714.21,  12692.85,  10909.44,  23602.29
2026-08-27,15:28:50.251,  392.91,  350.32,  398.30,  357.56,  394.22,  351.74,  376.60,  339.21,  377.81,  340.02,  377.82,  340.40, 2317.67, 2079.23,7998578254, 4396.90,  469.93,  444.51,  465.20,  438.85,  468.77,  442.27,  446.26,  424.89,  444.32,  423.28,  444.00,  423.68, 2738.47, 2597.48,7999150416, 5335.95,  469.60,  422.24,  486.17,  440.33,  467.43,  419.83,  458.99,  418.59,  449.30,  407.82,  450.09,  407.90, 2781.57, 2516.70,7997365558, 5298.27,  401.53,  379.17,  403.02,  380.55,  401.51,  379.02,  382.31,  364.25,  382.77,  364.70,  383.40,  365.55, 2354.54, 2233.25,7998473929, 4587.79,  10192.25,   9426.66,  19618.91
2026-08-27,15:28:51.251,  572.97,  506.93,  573.95,  507.78,  572.13,  506.62,  545.17,  482.76,  551.36,  489.82,  548.64,  485.47, 3364.21, 2979.38,8000645169, 6343.59,  534.46,  477.92,  535.57,  479.34,  539.96,  484.76,  508.69,  454.93,  512.42,  457.74,  510.87,  456.52, 3141.97, 2811.20,8000911722, 5953.18,  733.95,  621.33,  741.51,  626.41,  734.13,  622.76,  707.42,  601.34,  705.46,  598.60,  705.75,  597.80, 4328.23, 3668.24,7999841779, 7996.47,  766.42,  662.10,  768.43,  664.00,  767.86,  663.33,  737.30,  636.74,  737.87,  637.74,  739.01,  638.86, 4516.90, 3902.77,7997874046, 8419.67,  15351.31,  13361.59,  28712.90
2026-08-27,15:28:52.252,  294.15,  207.53,  295.89,  209.24,  299.53,  213.13,  283.62,  199.65,  283.57,  199.63,  284.53,  199.86, 1741.29, 1229.03,7993645199, 2970.32,  303.21,  223.79,  303.62,  224.89,  308.51,  232.09,  290.70,  214.42,  292.12,  215.14,  298.94,  224.04, 1797.09, 1334.37,7992937815, 3131.47,  382.07,  264.49,  392.26,  272.14,  381.95,  266.20,  378.45,  266.08,  375.22,  260.99,  380.93,  269.35, 2290.87, 1599.26,7995631187, 3890.13,  436.48,  350.95,  437.94,  352.32,  437.68,  351.68,  422.79,  339.45,  421.23,  338.02,  422.93,  339.95, 2579.06, 2072.38,7998907727, 4651.44,   8408.31,   6235.04,  14643.36
2026-08-27,15:28:53.251,  454.97,  411.34,  456.85,  413.13,  455.98,  411.95,  434.62,  396.56,  439.58,  402.89,  437.13,  398.51, 2679.12, 2434.39,8001127827, 5113.51,  510.15,  470.51,  513.93,  474.62,  512.90,  476.52,  494.86,  462.04,  490.83,  456.62,  493.88,  460.43, 3016.56, 2800.74,8000995002, 5817.30,  516.15,  449.29,  524.59,  454.60,  517.77,  450.04,  500.09,  437.65,  494.74,  433.70,  499.04,  437.60, 3052.38, 2662.88,7998653772, 5715.26,  499.19,  449.10,  499.61,  449.05,  497.31,  447.86,  474.08,  429.63,  479.13,  435.79,  477.65,  432.99, 2926.96, 2644.42,7995722744, 5571.39,  11675.02,  10542.44,  22217.46
2026-08-27,15:28:54.252,  544.65,  468.31,  547.92,  471.91,  545.07,  468.88,  526.34,  454.04,  525.28,  452.28,  526.48,  454.25, 3215.73, 2769.67,8003096727, 5985.40,  652.66,  546.99,  652.99,  547.69,  654.44,  548.67,  632.66,  530.03,  631.28,  528.67,  631.60,  529.36, 3855.64, 3231.41,8002996285, 7087.06,  587.71,  494.09,  602.51,  503.74,  592.07,  498.09,  571.44,  480.72,  571.20,  480.58,  581.83,  494.84, 3506.75, 2952.05,8003477019, 6458.80,  578.89,  511.08,  580.81,  513.13,  583.02,  518.77,  555.01,  491.13,  556.84,  492.70,  558.99,  494.74, 3413.56, 3021.55,8003518002, 6435.11,  13991.69,  11974.68,  25966.38
2026-08-27,15:28:55.252,  359.33,  263.51,  356.67,  261.76,  355.16,  259.26,  343.17,  250.24,  344.64,  251.63,  343.89,  251.02, 2102.87, 1537.43,8002085851, 3640.30,  386.14,  290.73,  391.76,  296.49,  386.11,  290.41,  373.72,  280.97,  375.62,  282.56,  373.83,  280.04, 2287.17, 1721.21,8002114780, 4008.37,  435.93,  337.18,  445.30,  343.55,  435.66,  336.60,  431.10,  336.55,  428.90,  338.79,  426.84,  333.36, 2603.73, 2026.05,8004016334, 4629.78,  324.84,  237.57,  328.93,  243.60,  324.75,  237.73,  311.48,  226.77,  313.20,  228.33,  312.26,  227.78, 1915.46, 1401.78,8006857962, 3317.24,   8909.23,   6686.46,  15595.69
2026-08-27,15:28:56.252,  453.72,  443.48,  453.66,  444.27,  453.49,  444.15,  430.76,  427.62,  431.41,  427.90,  432.54,  429.41, 2655.58, 2616.83,7999330848, 5272.41,  448.88,  447.46,  451.80,  449.99,  453.54,  454.81,  430.82,  433.72,  430.60,  434.09,  433.05,  436.36, 2648.70, 2656.45,7999357276, 5305.14,  466.55,  433.75,  472.16,  438.20,  473.71,  442.48,  456.28,  429.81,  450.85,  423.73,  451.79,  424.91, 2771.34, 2592.88,7997674664, 5364.22,  495.17,  481.07,  495.80,  481.27,  495.00,  480.28,  473.44,  465.19,  472.94,  465.11,  472.84,  465.09, 2905.19, 2838.02,7996702781, 5743.21,  10980.81,  10704.18,  21684.99
2026-08-27,15:28:57.256,  553.32,  477.43,  556.73,  482.49,  552.61,  476.92,  535.34,  465.42,  540.64,  470.37,  537.21,  467.11, 3275.84, 2839.73,8001566726, 6115.57,  573.21,  476.60,  572.58,  476.77,  573.29,  476.47,  559.41,  470.35,  556.69,  464.36,  556.55,  465.30, 3391.72, 2829.84,8005377405, 6221.57,  561.14,  464.08,  570.99,  473.97,  562.88,  466.46,  549.11,  456.62,  550.61,  458.95,  555.18,  463.74, 3349.91, 2783.83,8004308650, 6133.74,  631.68,  552.34,  635.76,  556.81,  631.93,  552.90,  618.21,  545.36,  614.01,  538.80,  617.32,  541.18, 3748.92, 3287.39,8001711219, 7036.31,  13766.40,  11740.79,  25507.20
2026-08-27,15:28:58.265,  291.86,  218.74,  296.22,  225.63,  291.02,  218.15,  276.37,  207.80,  280.13,  209.18,  278.28,  209.26, 1713.88, 1288.76,7997161223, 3002.64,  305.35,  235.71,  306.00,  236.51,  306.26,  236.77,  293.37,  226.57,  293.71,  226.94,  295.67,  229.14, 1800.35, 1391.64,7993368240, 3191.98,  423.36,  373.69,  441.84,  393.51,  426.56,  375.35,  414.88,  369.27,  409.06,  363.40,  407.93,  363.46, 2523.64, 2238.68,8022753424, 4762.32,  327.01,  286.39,  328.16,  288.80,  327.21,  287.05,  315.10,  279.39,  310.18,  274.38,  314.01,  278.15, 1921.67, 1694.16,8022962977, 3615.84,   7959.54,   6613.24,  14572.78
2026-08-27,15:28:59.256,  543.46,  504.83,  545.17,  507.05,  547.66,  510.34,  521.50,  487.71,  521.46,  487.45,  522.42,  488.27, 3201.66, 2985.65,8002489494, 6187.32,  527.94,  487.07,  526.99,  486.18,  527.23,  486.10,  510.60,  475.44,  506.74,  469.62,  506.08,  469.32, 3105.58, 2873.74,8002639715, 5979.31,  524.06,  446.41,  532.73,  452.91,  531.16,  456.53,  511.68,  436.52,  509.34,  434.68,  512.71,  437.67, 3121.68, 2664.73,7973890263, 5786.41,  627.92,  519.17,  625.31,  516.83,  625.80,  516.33,  600.80,  496.14,  600.71,  495.97,  601.77,  497.05, 3682.30, 3041.48,7984419920, 6723.78,  13111.22,  11565.59,  24676.82
2026-08-27,15:29:00.260,  472.12,  388.06,  472.68,  389.66,  473.58,  389.97,  454.65,  375.20,  457.27,  376.38,  461.28,  385.50, 2791.59, 2304.76,8000095994, 5096.35,  492.35,  427.81,  491.95,  427.81,  492.90,  428.54,  476.70,  418.57,  475.67,  414.42,  477.06,  416.05, 2906.63, 2533.20,8000468926, 5439.83,  593.05,  477.72,  604.23,  485.37,  598.06,  486.58,  581.99,  473.29,  586.97,  477.54,  581.61,  470.88, 3545.91, 2871.37,8000820730, 6417.28,  564.29,  459.77,  564.94,  461.28,  566.10,  462.05,  545.14,  444.42,  545.53,  445.80,  543.59,  443.36, 3329.58, 2716.68,7991095674, 6046.26,  12573.71,  10426.01,  22999.72
2026-08-27,15:29:01.260,  463.65,  411.38,  464.65,  412.57,  466.52,  414.61,  447.50,  400.49,  447.21,  400.28,  451.28,  405.66, 2740.82, 2445.00,7996776243, 5185.82,  452.74,  413.92,  450.86,  413.10,  455.97,  417.27,  440.32,  408.47,  439.84,  406.81,  435.67,  402.92, 2675.40, 2462.49,7998169904, 5137.89,  480.10,  433.33,  492.68,  442.38,  477.99,  430.68,  466.65,  424.27,  462.95,  422.02,  469.45,  430.02, 2849.83, 2582.70,7999884577, 5432.53,  411.24,  376.83,  408.56,  374.49,  408.59,  374.67,  391.94,  362.83,  392.06,  362.67,  393.15,  364.13, 2405.54, 2215.62,8000118066, 4621.17,  10671.59,   9705.81,  20377.41
2026-08-27,15:29:02.264,  416.56,  345.14,  414.14,  344.12,  412.77,  342.85,  396.81,  329.42,  403.93,  336.28,  397.01,  329.14, 2441.23, 2026.94,7999827879, 4468.17,  435.34,  373.27,  436.13,  374.13,  434.95,  373.30,  417.07,  358.40,  422.33,  364.46,  418.40,  358.82, 2564.22, 2202.38,7998247379, 4766.60,  601.98,  472.28,  608.61,  475.76,  611.66,  482.43,  584.16,  457.37,  580.03,  455.34,  588.66,  464.90, 3575.10, 2808.08,7996372662, 6383.18,  451.92,  385.64,  454.21,  387.48,  452.28,  385.64,  433.66,  370.36,  433.00,  369.90,  434.51,  371.86, 2659.58, 2270.87,7996090848, 4930.45,  11240.13,   9308.28,  20548.40
2026-08-27,15:29:03.270,  383.79,  309.81,  388.56,  318.68,  384.13,  310.34,  365.91,  294.97,  369.09,  297.32,  369.03,  298.22, 2260.50, 1829.34,8004328824, 4089.85,  449.24,  382.42,  450.39,  384.22,  450.94,  384.51,  432.02,  367.22,  431.14,  366.42,  431.35,  366.89, 2645.08, 2251.69,8003884797, 4896.77,  504.43,  427.48,  522.94,  443.73,  509.30,  432.77,  495.00,  422.78,  490.08,  420.48,  490.70,  417.06, 3012.45, 2564.30,8006567044, 5576.75,  544.17,  469.17,  546.14,  470.96,  546.21,  471.29,  525.01,  452.59,  523.42,  450.51,  526.61,  454.74, 3211.56, 2769.26,8054788376, 5980.83,  11129.60,   9414.59,  20544.19
2026-08-27,15:29:04.265,  442.96,  397.19,  442.79,  392.83,  444.33,  393.99,  427.70,  382.97,  424.03,  379.34,  428.91,  384.95, 2610.73, 2331.28,7993231695, 4942.00,  436.81,  388.49,  440.86,  394.60,  438.03,  389.28,  419.61,  375.69,  423.31,  379.59,  417.88,  374.38, 2576.51, 2302.03,7993244414, 4878.54,  503.10,  443.18,  512.11,  450.72,  505.96,  446.32,  490.80,  436.76,  486.09,  432.79,  489.28,  436.20, 2987.33, 2645.97,7990373396, 5633.30,  598.34,  514.88,  602.79,  519.57,  599.58,  516.25,  574.34,  497.10,  575.46,  498.07,  574.14,  496.49, 3524.65, 3042.36,7941729315, 6567.01,  11699.22,  10321.64,  22020.86
2026-08-27,15:29:05.270,  563.87,  495.21,  564.46,  496.52,  563.84,  495.34,  543.79,  478.67,  544.62,  478.90,  545.87,  480.10, 3326.47, 2924.73,8002466313, 6251.20,  530.36,  471.76,  532.05,  473.60,  530.09,  471.88,  510.11,  454.85,  510.16,  455.02,  511.43,  456.20, 3124.21, 2783.31,8013785118, 5907.51,  591.36,  521.01,  600.13,  527.44,  597.63,  525.10,  578.56,  510.36,  571.72,  507.25,  579.92,  511.98, 3519.33, 3103.13,8013952828, 6622.46,  676.85,  549.54,  678.83,  551.98,  677.72,  550.47,  654.90,  531.25,  653.81,  530.02,  655.21,  530.88, 3997.32, 3244.13,8036864117, 7241.44,  13967.32,  12055.30,  26022.62
2026-08-27,15:29:06.266,  354.43,  251.48,  355.37,  252.19,  348.16,  246.81,  341.09,  245.13,  341.32,  241.11,  342.23,  242.24, 2082.60, 1478.96,7996690240, 3561.56,  338.44,  251.08,  337.46,  251.62,  334.81,  245.66,  322.83,  236.29,  324.13,  236.98,  321.76,  235.92, 1979.44, 1457.54,7985417387, 3436.98,  429.06,  334.25,  430.22,  326.71,  420.85,  320.91,  412.70,  315.28,  410.94,  317.57,  411.89,  315.57, 2515.65, 1930.29,7987317286, 4445.94,  358.00,  258.79,  357.57,  258.23,  356.21,  256.29,  344.66,  248.01,  343.99,  246.48,  344.75,  247.61, 2105.19, 1515.41,7968055002, 3620.60,   8682.87,   6382.20,  15065.07
2026-08-27,15:29:07.270,  479.51,  436.75,  481.56,  438.37,  482.51,  440.62,  460.13,  422.99,  464.44,  429.92,  463.74,  426.75, 2831.90, 2595.40,8003298381, 5427.30,  480.27,  447.52,  481.13,  448.19,  481.06,  448.12,  461.53,  433.92,  460.62,  433.35,  461.40,  433.96, 2826.02, 2645.05,8003799220, 5471.07,  543.32,  490.74,  553.04,  497.59,  549.85,  496.62,  529.06,  480.99,  526.86,  480.59,  525.81,  479.23, 3227.94, 2925.75,8001945490, 6153.69,  536.82,  495.44,  537.81,  496.34,  536.49,  495.21,  515.09,  483.50,  517.40,  483.50,  514.48,  478.98, 3158.10, 2932.96,8018448926, 6091.06,  12043.96,  11099.16,  23143.12
2026-08-27,15:29:08.270,  696.65,  576.75,  696.68,  576.97,  696.59,  576.81,  672.43,  556.76,  675.61,  561.42,  673.70,  558.02, 4111.66, 3406.73,7998809848, 7518.38,  508.05,  443.81,  511.08,  446.97,  510.42,  446.07,  489.69,  427.27,  490.79,  431.67,  489.40,  426.97, 2999.43, 2622.75,7999716689, 5622.18,  580.96,  496.50,  588.85,  503.48,  585.04,  500.56,  559.58,  476.92,  554.66,  473.76,  560.31,  479.07, 3429.40, 2930.29,8000453131, 6359.68,  663.92,  549.80,  665.61,  552.14,  671.10,  557.91,  643.85,  533.58,  636.28,  525.18,  636.10,  525.51, 3916.85, 3244.12,7997871313, 7160.97,  14457.33,  12203.88,  26661.21
2026-08-27,15:29:09.268,  333.16,  235.11,  334.65,  237.20,  332.57,  234.98,  323.05,  228.76,  328.24,  237.51,  321.98,  227.30, 1973.65, 1400.86,7998851475, 3374.52,  358.80,  283.32,  358.81,  283.87,  363.91,  290.11,  342.65,  270.00,  343.73,  270.75,  342.62,  269.98, 2110.52, 1668.04,7997421722, 3778.56,  407.21,  324.92,  414.68,  328.79,  404.95,  321.68,  393.89,  313.25,  391.61,  312.50,  390.01,  310.53, 2402.35, 1911.67,7998358178, 4314.02,  354.11,  276.03,  354.76,  277.53,  351.09,  273.46,  336.80,  262.44,  337.68,  264.04,  342.00,  268.14, 2076.42, 1621.64,7980793798, 3698.06,   8562.94,   6602.21,  15165.15
2026-08-27,15:29:10.268,  546.89,  472.55,  545.83,  471.36,  545.86,  471.84,  524.49,  456.89,  525.07,  456.69,  525.25,  456.73, 3213.40, 2786.05,8005245472, 5999.46,  416.57,  405.10,  417.03,  406.24,  415.81,  404.45,  404.10,  396.69,  399.64,  392.02,  398.07,  390.90, 2451.21, 2395.41,8005236173, 4846.62,  507.85,  475.18,  514.13,  479.16,  511.17,  477.94,  492.76,  464.89,  493.63,  467.10,  493.18,  466.59, 3012.72, 2830.86,8005427138, 5843.58,  426.93,  419.39,  428.77,  421.82,  427.04,  419.48,  410.13,  407.17,  410.21,  407.08,  410.55,  407.20, 2513.63, 2482.15,8007059179, 4995.78,  11190.96,  10494.47,  21685.43
2026-08-27,15:29:11.268,  575.49,  473.77,  576.68,  475.23,  573.12,  471.54,  555.65,  459.07,  557.40,  459.79,  557.66,  460.50, 3396.00, 2799.90,7997945274, 6195.89,  557.31,  471.50,  555.04,  469.00,  554.80,  468.99,  540.09,  461.81,  536.56,  454.25,  537.10,  453.76, 3280.90, 2779.31,7998044288, 6060.21,  637.33,  537.10,  651.20,  545.87,  663.57,  566.50,  629.64,  534.76,  620.40,  525.56,  633.03,  535.35, 3835.17, 3245.13,7995734526, 7080.30,  504.62,  418.68,  504.59,  419.00,  507.10,  421.93,  485.51,  403.99,  487.82,  405.31,  486.57,  404.28, 2976.21, 2473.19,7997367631, 5449.40,  13488.29,  11297.52,  24785.80
2026-08-27,15:29:12.270,  356.24,  304.32,  355.52,  303.69,  355.02,  303.26,  340.50,  293.37,  340.63,  292.39,  341.61,  293.53, 2089.53, 1790.56,8002097452, 3880.09,  352.08,  320.50,  351.28,  318.60,  350.91,  317.35,  337.58,  307.54,  336.56,  307.45,  333.78,  304.07, 2062.19, 1875.51,8002673822, 3937.71,  400.23,  341.59,  418.86,  357.99,  395.55,  339.23,  389.75,  338.09,  387.64,  336.15,  390.07,  337.44, 2382.11, 2050.49,8002958794, 4432.59,  343.53,  301.34,  344.62,  302.21,  343.92,  301.71,  327.46,  288.51,  327.37,  288.67,  326.78,  287.88, 2013.68, 1770.32,8018677551, 3784.00,   8547.51,   7486.88,  16034.38
2026-08-27,15:29:13.268,  552.58,  483.44,  552.65,  483.50,  553.90,  487.56,  528.26,  464.64,  530.17,  466.05,  532.64,  468.53, 3250.19, 2853.71,7997485185, 6103.91,  471.87,  422.44,  467.98,  415.51,  469.75,  416.50,  455.35,  407.77,  451.65,  402.04,  450.47,  401.43, 2767.07, 2465.69,7996861283, 5232.77,  530.26,  440.83,  538.19,  446.55,  534.07,  444.64,  520.42,  435.77,  515.24,  430.11,  518.43,  432.79, 3156.61, 2630.69,7996582265, 5787.29,  542.73,  462.01,  543.87,  463.09,  541.99,  460.69,  521.99,  444.68,  522.26,  444.94,  521.74,  444.72, 3194.58, 2720.14,7982548464, 5914.72,  12368.45,  10670.23,  23038.68
