time,total,free,available,dirty,anon,mapped,pageTable,vmallocTotal,vmallocUsed,own_VmRSS,own_RssAnon,own_RssFile,own_VmPTE,Node0_total,Node0_free,Node0_used,Node0_dirty,Node0_anon,Node0_mapped,Node0_pageTable,Node1_total,Node1_free,Node1_used,Node1_dirty,Node1_anon,Node1_mapped,Node1_pageTable,Node2_total,Node2_free,Node2_used,Node2_dirty,Node2_anon,Node2_mapped,Node2_pageTable,Node3_total,Node3_free,Node3_used,Node3_dirty,Node3_anon,Node3_mapped,Node3_pageTable
2026-08-29T14:19:50.258023,787867104,780614712,780772376,768,2497876,2071652,31412,34359738367,493724,16016,6888,9128,112,195746820,194106868,1639952,620,855336,34832,8888,197386256,196099504,1286752,4,527720,2940,5300,197354244,196000760,1353484,32,705940,98172,7252,197379784,194407580,2972204,112,408880,1935708,9972
2026-08-29T14:19:51.259047,787867104,780389136,780815036,768,2610904,2224104,32332,34359738367,492908,16016,6888,9128,112,195746820,194052904,1693916,620,909592,34832,9348,197386256,196093072,1293184,4,559132,2940,5492,197354244,195978196,1376048,32,733736,98172,7492,197379784,194264964,3114820,112,408444,2088160,10000
2026-08-29T14:19:52.260334,787867104,780029976,780769928,772,2749780,2400580,33996,34359738367,493468,16016,6888,9128,112,195746820,193990620,1756200,620,966492,34832,9908,197386256,196043444,1342812,4,600744,2940,5784,197354244,195924584,1429660,32,772916,98172,7868,197379784,194070824,3308960,116,409628,2264636,10436
2026-08-29T14:19:53.261720,787867104,779607092,780563580,772,3048540,2519856,34452,34359738367,493420,16016,6888,9128,112,195746820,193884784,1862036,620,1068748,34832,9956,197386256,195968756,1417500,4,680924,2940,6120,197354244,195847520,1506724,32,842640,98172,7772,197379784,193906032,3473752,116,456228,2383912,10604
2026-08-29T14:19:54.262778,787867104,779565408,780790104,772,2962440,2673696,35628,34359738367,493516,16016,6888,9128,112,195746820,193899848,1846972,620,1050672,34832,10064,197386256,196003576,1382680,4,656176,2940,6368,197354244,195860508,1493736,32,846140,98172,8212,197379784,193801476,3578308,116,409452,2537752,10984
2026-08-29T14:19:55.263988,787867104,779192936,780717632,788,3091428,2845688,37004,34359738367,493644,16016,6888,9128,112,195746820,193849852,1896968,632,1103540,34832,10356,197386256,195948544,1437712,4,695556,2940,6580,197354244,195798296,1555948,32,883268,98172,8832,197379784,193596244,3783540,120,409064,2709744,11236
2026-08-29T14:19:56.264982,787867104,779035036,780782304,788,3187588,2968532,37368,34359738367,493404,16016,6888,9128,112,195746820,193810124,1936696,632,1139544,34832,10616,197386256,195956016,1430240,4,720576,2940,6672,197354244,195775332,1578912,32,918920,98172,8564,197379784,193493564,3886220,120,409052,2832588,11516
2026-08-29T14:19:57.265945,787867104,778768500,780785796,788,3298992,3125440,39008,34359738367,493484,16016,6888,9128,112,195746820,193746524,2000296,632,1190756,34832,10824,197386256,195930808,1455448,4,750884,2940,7140,197354244,195756832,1597412,32,948840,98172,9048,197379784,193333832,4045952,120,408512,2989496,11996
2026-08-29T14:19:58.267183,787867104,778375448,780674780,792,3423664,3285932,39184,34359738367,493532,16016,6888,9128,112,195746820,193669232,2077588,632,1248548,34832,10856,197386256,195870856,1515400,4,780420,2940,7280,197354244,195699436,1654808,32,986316,98172,9096,197379784,193135924,4243860,124,408380,3149988,11952
2026-08-29T14:19:59.268625,787867104,778206528,780729684,796,3521048,3413108,41464,34359738367,493324,16016,6888,9128,112,195746820,193645344,2101476,632,1291472,34832,11772,197386256,195839052,1547204,4,813608,2940,7656,197354244,195689296,1664948,36,1006836,98172,9640,197379784,193032836,4346948,124,409132,3277164,12396
2026-08-29T14:20:00.269580,787867104,777925668,780736960,808,3641276,3577612,42544,34359738367,492460,16016,6888,9128,112,195746820,193590076,2156744,632,1346540,34832,11532,197386256,195808268,1577988,4,847188,2940,8032,197354244,195665516,1688728,36,1038648,98172,9952,197379784,192861808,4517976,136,408900,3441668,13028
2026-08-29T14:20:01.270826,787867104,777613476,780684876,812,3746980,3732304,43812,34359738367,493036,16016,6888,9128,112,195746820,193522124,2224696,632,1399952,34832,12028,197386256,195779688,1606568,4,876224,2940,8488,197354244,195623348,1730896,36,1062792,98172,10056,197379784,192687812,4691972,140,408516,3596360,13240
2026-08-29T14:20:02.271870,787867104,777424796,780712444,820,3843196,3857756,46464,34359738367,493548,16016,6888,9128,112,195746820,193483240,2263580,640,1442496,34832,12800,197386256,195775852,1610404,4,897744,2940,9036,197354244,195588584,1765660,36,1093948,98172,11204,197379784,192577120,4802664,140,409008,3721812,13424
2026-08-29T14:20:03.273249,787867104,777075956,780656652,820,3965748,4024036,45304,34359738367,492428,16016,6888,9128,112,195746820,193394432,2352388,640,1503704,34832,12332,197386256,195726468,1659788,4,929752,2940,8788,197354244,195573140,1781104,36,1123856,98172,10604,197379784,192381916,4997868,140,408436,3888092,13580
2026-08-29T14:20:04.274568,787867104,776750116,780601856,824,4085404,4176016,46892,34359738367,492268,16016,6888,9128,112,195746820,193334940,2411880,640,1558732,34832,13240,197386256,195683968,1702288,4,962140,2940,9088,197354244,195532984,1821260,36,1155228,98172,10676,197379784,192198224,5181560,144,409304,4040072,13888
2026-08-29T14:20:05.275789,787867104,776589924,780652952,688,4176560,4294772,47480,34359738367,493836,16016,6888,9128,112,195746820,193293616,2453204,620,1600352,34832,13116,197386256,195678016,1708240,4,986336,2940,9236,197354244,195524356,1829888,4,1179428,98172,11020,197379784,192093936,5285848,60,410444,4159332,14108
2026-08-29T14:20:06.277690,787867104,776304744,780672924,100,4300300,4477644,49492,34359738367,492396,16016,6888,9128,112,195746820,193262344,2484476,36,1648064,34832,13644,197386256,195651432,1734824,0,1015952,2940,9784,197354244,195465128,1889116,4,1228020,98172,11708,197379784,191925840,5453944,60,408264,4341700,14356
2026-08-29T14:20:07.278987,787867104,775981148,780599072,104,4398360,4625392,50132,34359738367,492316,16016,6888,9128,112,195746820,193207892,2538928,36,1697616,34832,13632,197386256,195594056,1792200,0,1044676,2940,10212,197354244,195433876,1920368,4,1247348,98172,11708,197379784,191745324,5634460,64,408720,4489448,14580
2026-08-29T14:20:08.280207,787867104,775811868,780636240,128,4492156,4738228,52840,34359738367,493228,16016,6888,9128,112,195746820,193170840,2575980,44,1738332,34832,14928,197386256,195564236,1822020,4,1080860,2940,10828,197354244,195440936,1913308,8,1263792,98172,11964,197379784,191635352,5744432,72,409172,4602284,15120
2026-08-29T14:20:09.281265,787867104,775498888,780652580,128,4636468,4925696,52224,34359738367,492460,16016,6888,9128,112,195746820,193106132,2640688,44,1803872,34832,14332,197386256,195558592,1827664,4,1116448,2940,10336,197354244,195381828,1972416,8,1307464,98172,12236,197379784,191452336,5927448,72,408684,4789752,15320
2026-08-29T14:20:10.283068,787867104,775203680,780610512,132,4744312,5073244,52884,34359738367,492124,16016,6888,9128,112,195746820,193077420,2669400,44,1841360,34832,14404,197386256,195503872,1882384,4,1158388,2940,10612,197354244,195338104,2016140,8,1335804,98172,12336,197379784,191284284,6095500,76,408760,4937300,15532
2026-08-29T14:20:11.284344,787867104,775068708,780687836,28,4838932,5187556,53892,34359738367,492412,16016,6888,9128,112,195746820,193038712,2708108,0,1882792,34832,14628,197386256,195488144,1898112,4,1190464,2940,10852,197354244,195345832,2008412,12,1356740,98172,12640,197379784,191195516,6184268,12,408936,5051612,15772
2026-08-29T14:20:12.285603,787867104,774730064,780679172,28,4986700,5373108,54608,34359738367,492940,16016,6888,9128,112,195746820,192983836,2762984,0,1942268,34832,15032,197386256,195452284,1933972,4,1230120,2940,10776,197354244,195287036,2067208,12,1406140,98172,12780,197379784,191006908,6372876,12,408676,5237164,16020
2026-08-29T14:20:13.286637,787867104,774471604,780677824,52,5093104,5520176,56392,34359738367,493324,16016,6888,9128,112,195746820,192949976,2796844,4,1979116,34832,15372,197386256,195415756,1970500,8,1260904,2940,11096,197354244,195251064,2103180,12,1443372,98172,13372,197379784,190854808,6524976,28,409712,5384232,16552
2026-08-29T14:20:14.287622,787867104,774270776,780678928,52,5177208,5636708,57980,34359738367,492124,16016,6888,9128,112,195746820,192889228,2857592,4,2021348,34832,15840,197386256,195397068,1989188,8,1283184,2940,11560,197354244,195237980,2116264,12,1463764,98172,13612,197379784,190745996,6633788,28,408912,5500764,16968
2026-08-29T14:20:15.288871,787867104,773966648,780686956,64,5308904,5818380,59684,34359738367,492188,16016,6888,9128,112,195746820,192856404,2890416,16,2083924,34832,15972,197386256,195348732,2037524,8,1323956,2940,12184,197354244,195209552,2144692,12,1491940,98172,13976,197379784,190551960,6827824,28,409084,5682436,17552
2026-08-29T14:20:16.290107,787867104,773691684,780652944,68,5413668,5958592,59548,34359738367,493724,16016,6888,9128,112,195746820,192795812,2951008,16,2128580,34832,16108,197386256,195326584,2059672,8,1350468,2940,12264,197354244,195169068,2185176,12,1526508,98172,13936,197379784,190399716,6980068,32,408616,5822648,17240
2026-08-29T14:20:17.291248,787867104,773504736,780689076,68,5507660,6084240,61812,34359738367,493276,16016,6888,9128,112,195746820,192769392,2977428,16,2170232,34832,16804,197386256,195310496,2075760,8,1375724,2940,12816,197354244,195147996,2206248,12,1552268,98172,14396,197379784,190276852,7102932,32,409436,5948296,17796
2026-08-29T14:20:18.292314,787867104,773206896,780712880,68,5647432,6267596,62064,34359738367,492172,16016,6888,9128,112,195746820,192726424,3020396,16,2219316,34832,16784,197386256,195263488,2122768,8,1414112,2940,12804,197354244,195126608,2227636,12,1605320,98172,14620,197379784,190090376,7289408,32,408684,6131652,17856
2026-08-29T14:20:19.293627,787867104,772924260,780657128,72,5748400,6394148,63948,34359738367,493740,16016,6888,9128,112,195746820,192701756,3045064,16,2259712,34832,17368,197386256,195210420,2175836,8,1438112,2940,13160,197354244,195065164,2289080,12,1641596,98172,14948,197379784,189946920,7432864,36,408740,6258580,18244
2026-08-29T14:20:20.295201,787867104,772780156,780745804,72,5843128,6528076,64116,34359738367,492284,16016,6888,9128,112,195746820,192663852,3082968,16,2299412,34832,17492,197386256,195231092,2155164,8,1461712,2940,13236,197354244,195039160,2315084,12,1673148,98172,14924,197379784,189846052,7533732,36,408856,6392132,18464
2026-08-29T14:20:21.296388,787867104,772166096,780452820,72,6238316,6714596,65336,34359738367,493404,16016,6888,9128,112,195746820,192523980,3222840,16,2431420,34832,17716,197386256,195117648,2268608,8,1557576,2940,13628,197354244,194958980,2395264,12,1766928,98172,15284,197379784,189565488,7814296,36,482392,6578652,18708
2026-08-29T14:20:22.298475,787867104,772168312,780676220,80,6078600,6839152,66344,34359738367,493276,16016,6888,9128,112,195746820,192544460,3202360,24,2412980,34832,17656,197386256,195151120,2235136,8,1526300,2940,14116,197354244,194971208,2383036,12,1731800,98172,15792,197379784,189501524,7878260,36,408024,6703208,18780
2026-08-29T14:20:23.299717,787867104,771985524,780745896,84,6180388,6982484,67672,34359738367,492172,16016,6888,9128,112,195746820,192509092,3237728,24,2465580,34832,18600,197386256,195135116,2251140,8,1549744,2940,13920,197354244,194966560,2387684,12,1756468,98172,15844,197379784,189374756,8005028,40,408596,6846540,19308
2026-08-29T14:20:24.300907,787867104,771546036,780621356,88,6317500,7165600,68352,34359738367,493276,16016,6888,9128,112,195746820,192440472,3306348,24,2519076,34832,18416,197386256,195063104,2323152,8,1593676,2940,14352,197354244,194900368,2453876,16,1796196,98172,16048,197379784,189142092,8237692,40,408552,7030160,19536
2026-08-29T14:20:25.301838,787867104,771373600,780688248,88,6418756,7303704,70176,34359738367,491980,16016,6888,9128,112,195746820,192416796,3330024,24,2557520,34832,18824,197386256,195032848,2353408,8,1628136,2940,14916,197354244,194882040,2472204,16,1825116,98172,16440,197379784,189041412,8338372,40,408488,7167760,19996
2026-08-29T14:20:26.302940,787867104,771011572,780713844,100,6583992,7522628,72008,34359738367,491980,16016,6888,9128,112,195746820,192365072,3381748,24,2612240,34832,19224,197386256,194986376,2399880,8,1682040,2984,15072,197354244,194834660,2519584,16,1880780,98188,16868,197379784,188825464,8554320,52,408932,7386624,20844
2026-08-29T14:20:27.304277,787867104,770528836,780728540,100,6797424,7808732,72924,34359738367,491980,16016,6888,9128,112,195746820,192298808,3448012,24,2684064,34832,19380,197386256,194918576,2467680,8,1750944,2984,15212,197354244,194769432,2584812,16,1953484,98188,17024,197379784,188541516,8838268,52,408932,7672728,21308
2026-08-29T14:20:28.305237,787867104,770179056,780665592,100,6934448,7960792,74584,34359738367,493964,16016,6888,9128,112,195746820,192229948,3516872,24,2736628,34832,20208,197386256,194861312,2524944,8,1795320,2984,15448,197354244,194730516,2623728,16,1993472,98188,17484,197379784,188356776,9023008,52,409028,7824788,21444
2026-08-29T14:20:29.306519,787867104,769928788,780555136,112,7091696,7969124,76104,34359738367,494108,16016,6888,9128,112,195746820,192058652,3688168,32,2858252,34832,21000,197386256,194856016,2530240,8,1804668,2984,15680,197354244,194692200,2662044,16,2017500,98188,17544,197379784,188292996,9086788,56,434108,7833120,21880
2026-08-29T14:20:30.308649,787867104,769850108,780630040,112,7211684,7969124,75008,34359738367,493996,16016,6888,9128,112,195746820,191939160,3807660,32,2985564,34832,20420,197386256,194863848,2522408,8,1809048,2984,15688,197354244,194711340,2642904,16,2008264,98188,17500,197379784,188335760,9044024,56,408808,7833120,21400
2026-08-29T14:20:31.309856,787867104,769604140,780555116,112,7383628,7969124,75636,34359738367,493388,16016,6888,9128,112,195746820,191758200,3988620,32,3136968,34832,20364,197386256,194833240,2553016,8,1819632,2984,15880,197354244,194672124,2682120,16,2018152,98188,17752,197379784,188340576,9039208,56,408876,7833120,21640
2026-08-29T14:20:32.311090,787867104,769435152,780523700,116,7523508,7969124,74200,34359738367,494284,16016,6888,9128,112,195746820,191604868,4141952,32,3260292,34832,19620,197386256,194824248,2562008,8,1828056,2984,15536,197354244,194647868,2706376,16,2027924,98188,17380,197379784,188358168,9021616,60,407740,7833120,21664
2026-08-29T14:20:33.312332,787867104,769350344,780577420,116,7659516,7969124,74976,34359738367,493788,16016,6888,9128,112,195746820,191485592,4261228,32,3375708,34832,20660,197386256,194827180,2559076,8,1837284,2984,15532,197354244,194672392,2681852,16,2037464,98188,17404,197379784,188365180,9014604,60,409060,7833120,21380
2026-08-29T14:20:34.314106,787867104,769197336,780591680,116,7831316,7969124,73972,34359738367,494140,16016,6888,9128,112,195746820,191363216,4383604,32,3510872,34832,19940,197386256,194799324,2586932,8,1847044,2984,15376,197354244,194652536,2701708,16,2064944,98188,17332,197379784,188382260,8997524,60,408456,7833120,21324
2026-08-29T14:20:35.315344,787867104,769002272,780551968,120,7981696,7969124,76292,34359738367,494172,16016,6888,9128,112,195746820,191206844,4539976,32,3641932,34832,20896,197386256,194783260,2602996,8,1856252,2984,15772,197354244,194613108,2741136,16,2075692,98188,17932,197379784,188399060,8980724,64,407820,7833120,21692
2026-08-29T14:20:36.316546,787867104,768879636,780561228,116,8116660,7969124,75128,34359738367,495052,16016,6888,9128,112,195746820,191055808,4691012,40,3755744,34832,20056,197386256,194797676,2588580,8,1865780,2984,15824,197354244,194616776,2737468,4,2085060,98188,17544,197379784,188409376,8970408,64,410076,7833120,21704
2026-08-29T14:20:37.317743,787867104,768642172,780505372,124,8296572,7969124,73908,34359738367,493452,16016,6888,9128,112,195746820,190870484,4876336,40,3910504,34832,19936,197386256,194761908,2624348,8,1882288,2984,15536,197354244,194592636,2761608,12,2094072,98188,17368,197379784,188417144,8962640,64,408700,7833120,21068
2026-08-29T14:20:38.319646,787867104,768538244,780525044,128,8422588,7969124,75580,34359738367,493628,16016,6888,9128,112,195746820,190799548,4947272,40,4020016,34832,20304,197386256,194764372,2621884,8,1888848,2984,15936,197354244,194574680,2779564,12,2104252,98188,17648,197379784,188399644,8980140,68,409976,7833120,21692
