,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2026-09-09,18:06:30.033,   10.37,    4.82,   10.57,    5.01,   10.59,    5.11,    9.84,    4.75,    9.64,    4.45,    9.67,    4.38,   60.68,   28.51,7996090191,   89.19,    7.31,    1.53,    7.26,    1.54,    7.36,    1.60,    6.93,    1.15,    6.86,    1.22,    7.22,    1.17,   42.93,    8.22,7996315306,   51.15,  365.74,  307.60,  540.86,  473.69,  581.88,  524.57,  530.16,  468.93,  372.45,  303.54,  583.23,  512.35, 2974.31, 2590.67,7996315668, 5564.98, 5842.00,  152.51, 5835.96,  143.49, 5836.89,  142.74, 5808.42,  109.38, 5809.25,  109.22, 5808.23,  109.57,34940.75,  766.91,7996631906,35707.66,  38018.67,   3394.32,  41412.99
2026-09-09,18:06:31.038,   10.04,    4.74,   10.10,    4.91,   10.02,    4.91,    9.18,    4.64,    9.06,    4.41,    9.08,    4.32,   57.48,   27.93,8004124229,   85.41,    7.27,    1.45,    7.29,    1.52,    7.34,    1.60,    6.91,    1.14,    6.93,    1.21,    7.25,    1.17,   42.98,    8.09,8040114533,   51.07,  368.95,  314.19,  544.87,  482.33,  586.75,  534.02,  533.92,  477.27,  375.82,  310.78,  588.41,  521.36, 2998.73, 2639.95,8040132421, 5638.68, 5833.65,  123.94, 5827.58,  114.76, 5828.78,  113.94, 5799.45,   79.32, 5800.46,   79.05, 5799.83,   79.64,34889.75,  590.65,8039678245,35480.39,  37988.95,   3266.61,  41255.56
2026-09-09,18:06:32.035,    9.93,    4.65,   10.15,    4.84,   10.19,    4.89,    9.44,    4.59,    9.29,    4.40,    9.35,    4.27,   58.36,   27.65,8000359241,   86.01,    7.02,    1.38,    7.15,    1.41,    7.21,    1.49,    6.96,    1.11,    6.72,    1.08,    7.06,    1.13,   42.13,    7.59,7964497868,   49.72,  363.22,  305.08,  536.65,  470.98,  578.49,  521.34,  525.65,  465.81,  369.83,  302.34,  579.16,  509.35, 2953.00, 2574.90,7964583170, 5527.90, 5843.24,  141.90, 5837.80,  132.85, 5838.60,  132.02, 5810.01,   98.41, 5811.31,   98.19, 5811.51,   98.90,34952.47,  702.28,7964613984,35654.75,  38005.96,   3312.42,  41318.38
2026-09-09,18:06:33.036,   10.18,    4.78,   10.45,    5.05,   10.21,    4.96,    9.63,    4.77,    9.43,    4.41,    9.64,    4.48,   59.54,   28.45,7999056731,   87.99,    7.17,    1.48,    7.46,    1.61,    7.43,    1.64,    6.81,    1.12,    6.77,    1.17,    7.04,    1.23,   42.68,    8.25,7998845154,   50.93,  363.45,  305.69,  535.24,  469.67,  576.37,  520.24,  523.91,  464.35,  370.03,  302.64,  577.40,  508.11, 2946.39, 2570.69,7998707627, 5517.08, 5889.41,  142.92, 5883.28,  133.83, 5884.48,  133.13, 5855.26,   99.03, 5856.39,   98.69, 5856.57,   99.29,35225.38,  706.88,8001371581,35932.26,  38273.98,   3314.27,  41588.26
2026-09-09,18:06:34.035,   10.38,    4.82,   10.74,    5.04,   10.50,    5.13,    9.88,    4.83,    9.54,    4.46,    9.75,    4.42,   60.79,   28.70,7998432315,   89.49,    7.20,    1.42,    7.28,    1.44,    7.44,    1.54,    6.95,    1.13,    6.87,    1.12,    7.14,    1.16,   42.88,    7.82,7998238820,   50.70,  362.01,  306.84,  534.10,  471.32,  575.68,  521.91,  523.50,  466.44,  368.76,  303.44,  576.71,  509.99, 2940.75, 2579.93,7998251549, 5520.68, 5887.42,  142.77, 5880.83,  133.64, 5882.33,  133.01, 5854.12,   98.77, 5854.79,   98.59, 5854.21,   99.15,35213.69,  705.93,7997758188,35919.62,  38258.11,   3322.37,  41580.48
2026-09-09,18:06:35.035,   10.18,    4.75,   10.44,    4.97,   10.36,    4.97,    9.69,    4.76,    9.45,    4.52,    9.49,    4.40,   59.61,   28.37,7997055008,   87.98,    7.13,    1.42,    7.46,    1.51,    7.48,    1.57,    6.81,    1.11,    6.79,    1.18,    7.30,    1.13,   42.96,    7.92,7997031407,   50.88,  366.10,  307.12,  539.45,  471.75,  580.41,  522.29,  528.44,  466.94,  373.20,  303.97,  581.03,  510.12, 2968.63, 2582.19,7996923108, 5550.82, 5839.77,  121.30, 5833.90,  112.07, 5834.71,  111.44, 5805.79,   76.64, 5806.77,   76.35, 5806.74,   76.91,34927.68,  574.70,7996957495,35502.38,  37998.87,   3193.18,  41192.05
2026-09-09,18:06:36.036,   10.09,    4.71,   10.17,    4.90,   10.15,    4.94,    9.51,    4.66,    9.33,    4.44,    9.45,    4.32,   58.69,   27.97,8006624195,   86.66,    7.18,    1.53,    7.67,    1.67,    7.71,    1.76,    7.08,    1.17,    7.21,    1.26,    7.42,    1.20,   44.27,    8.59,8006764774,   52.86,  367.28,  308.22,  542.32,  475.84,  584.69,  527.09,  532.01,  470.77,  374.11,  304.93,  585.18,  514.33, 2985.60, 2601.19,8006862813, 5586.78, 5820.92,  145.85, 5815.39,  136.94, 5816.15,  136.18, 5787.67,  102.86, 5788.79,  102.45, 5788.75,  103.25,34817.68,  727.54,8004869996,35545.21,  37906.23,   3365.28,  41271.52
2026-09-09,18:06:37.036,   10.48,    4.80,   10.55,    5.00,   10.40,    4.97,    9.77,    4.73,    9.43,    4.42,    9.70,    4.36,   60.31,   28.29,7999723739,   88.60,    7.24,    1.53,    7.53,    1.59,    7.41,    1.64,    6.84,    1.22,    6.87,    1.20,    7.21,    1.21,   43.10,    8.38,7999738130,   51.48,  366.66,  308.77,  539.37,  474.44,  580.25,  523.94,  529.16,  469.17,  372.81,  304.88,  581.38,  511.99, 2969.63, 2593.18,7999694580, 5562.81, 5862.47,  146.87, 5856.44,  137.79, 5857.49,  137.08, 5829.07,  103.55, 5829.43,  103.28, 5829.66,  103.90,35064.55,  732.47,7999633764,35797.03,  38137.59,   3362.32,  41499.91
2026-09-09,18:06:38.039,   10.42,    4.90,   10.50,    5.10,   10.46,    5.09,    9.79,    4.80,    9.63,    4.48,    9.92,    4.43,   60.70,   28.80,7996760883,   89.50,    6.89,    1.47,    7.06,    1.47,    7.22,    1.59,    6.87,    1.17,    6.73,    1.18,    6.94,    1.18,   41.71,    8.05,7996856427,   49.77,  369.83,  311.14,  545.32,  478.88,  587.12,  529.91,  534.20,  473.85,  376.27,  308.26,  588.24,  517.45, 3000.98, 2619.49,8013104002, 5620.47, 5803.54,  119.57, 5798.16,  110.49, 5799.09,  109.70, 5770.23,   75.22, 5771.59,   75.31, 5770.46,   75.73,34713.07,  566.02,8013396818,35279.09,  37816.47,   3222.36,  41038.84
2026-09-09,18:06:39.042,   10.38,    4.77,   10.62,    5.02,   10.51,    5.03,    9.85,    4.74,    9.64,    4.41,    9.69,    4.38,   60.69,   28.35,8004618515,   89.04,    7.59,    1.64,    7.89,    1.69,    7.78,    1.73,    7.42,    1.33,    7.24,    1.30,    7.67,    1.27,   45.60,    8.97,8011829824,   54.57,  367.48,  309.17,  542.37,  476.52,  583.20,  526.76,  530.78,  471.72,  373.88,  306.22,  584.05,  515.07, 2981.76, 2605.47,8027783771, 5587.23, 5869.48,  145.55, 5863.75,  136.53, 5864.29,  135.92, 5836.10,  102.62, 5836.80,  102.45, 5837.25,  103.18,35107.66,  726.24,8027401863,35833.90,  38195.71,   3369.02,  41564.74
2026-09-09,18:06:40.045,   10.49,    4.87,   10.51,    5.08,   10.45,    5.09,    9.77,    4.74,    9.64,    4.58,    9.58,    4.45,   60.44,   28.80,7995597865,   89.24,    7.48,    1.49,    7.67,    1.59,    7.83,    1.71,    7.31,    1.23,    6.90,    1.17,    7.33,    1.20,   44.52,    8.39,7995057711,   52.91,  366.74,  309.34,  539.04,  474.31,  580.23,  523.93,  528.05,  468.92,  372.75,  306.52,  580.65,  512.32, 2967.45, 2595.33,7963327980, 5562.78, 5905.44,  139.70, 5899.85,  130.50, 5901.21,  129.97, 5872.92,   96.00, 5873.85,   95.69, 5873.26,   96.20,35326.53,  688.06,8024782233,36014.58,  38398.93,   3320.58,  41719.51
2026-09-09,18:06:41.037,   10.49,    4.85,   10.60,    5.03,   10.52,    5.02,    9.82,    4.68,    9.61,    4.46,    9.73,    4.42,   60.75,   28.46,8001627355,   89.21,    7.02,    1.44,    7.34,    1.53,    7.45,    1.69,    7.00,    1.19,    6.86,    1.15,    7.22,    1.21,   42.88,    8.21,7994870854,   51.09,  370.68,  311.14,  544.08,  476.57,  585.17,  525.77,  533.32,  471.51,  376.40,  307.74,  586.06,  514.98, 2995.70, 2607.72,7994679177, 5603.42, 5820.81,  136.00, 5814.02,  127.00, 5815.01,  126.34, 5785.74,   92.88, 5787.10,   92.66, 5786.76,   93.33,34809.45,  668.22,7933346224,35477.66,  37908.79,   3312.59,  41221.38
2026-09-09,18:06:42.039,   10.19,    4.75,   10.27,    5.01,   10.14,    4.95,    9.48,    4.63,    9.35,    4.40,    9.37,    4.38,   58.81,   28.12,8001374932,   86.93,    7.19,    1.40,    7.44,    1.57,    7.46,    1.62,    7.06,    1.18,    6.99,    1.20,    7.38,    1.25,   43.52,    8.22,8001748758,   51.74,  373.72,  314.03,  548.92,  481.18,  590.14,  531.66,  538.00,  476.35,  379.84,  311.07,  591.46,  520.88, 3022.08, 2635.18,8001803377, 5657.26, 5824.23,  121.84, 5818.27,  112.79, 5819.65,  112.21, 5791.32,   77.58, 5792.22,   77.54, 5792.03,   78.09,34837.71,  580.04,8011482525,35417.75,  37962.13,   3251.56,  41213.69
2026-09-09,18:06:43.042,   10.28,    4.83,   10.50,    5.04,   10.30,    4.95,    9.78,    4.74,    9.52,    4.42,    9.61,    4.43,   59.98,   28.41,7999138761,   88.39,    7.04,    1.44,    7.51,    1.61,    7.51,    1.73,    7.04,    1.23,    6.89,    1.24,    7.19,    1.28,   43.18,    8.54,7999187588,   51.72,  369.33,  310.47,  541.96,  475.20,  583.09,  524.36,  531.21,  470.22,  375.94,  307.39,  583.70,  513.39, 2985.23, 2601.04,8029880414, 5586.27, 5857.63,  156.25, 5850.90,  147.32, 5851.66,  146.69, 5824.02,  113.81, 5825.34,  113.58, 5824.27,  114.10,35033.82,  791.75,8020157868,35825.57,  38122.21,   3429.73,  41551.95
2026-09-09,18:06:44.038,   10.27,    4.86,   10.68,    5.14,   10.24,    4.95,    9.84,    4.67,    9.57,    4.50,    9.51,    4.42,   60.11,   28.54,7995556946,   88.65,    7.06,    1.49,    7.34,    1.59,    7.26,    1.64,    6.85,    1.23,    6.69,    1.20,    6.97,    1.26,   42.17,    8.40,7995355070,   50.57,  369.11,  308.27,  541.80,  472.15,  582.13,  522.31,  530.14,  467.63,  375.35,  305.03,  583.25,  511.35, 2981.78, 2586.74,7964810000, 5568.51, 5842.21,  139.51, 5836.08,  130.63, 5837.34,  130.06, 5809.13,   96.46, 5809.71,   96.40, 5810.05,   96.89,34944.52,  689.95,7964749421,35634.46,  38028.58,   3313.62,  41342.21
2026-09-09,18:06:45.039,   10.28,    4.79,   10.64,    5.04,   10.29,    5.02,    9.76,    4.81,    9.60,    4.55,    9.68,    4.44,   60.25,   28.65,7999423440,   88.90,    7.32,    1.47,    7.33,    1.62,    7.56,    1.69,    7.03,    1.18,    6.82,    1.22,    7.19,    1.25,   43.25,    8.43,7999543065,   51.69,  374.32,  311.27,  549.63,  478.76,  590.84,  529.62,  538.45,  474.36,  380.12,  308.63,  591.70,  517.69, 3025.05, 2620.33,7999133934, 5645.38, 5792.73,  119.42, 5786.78,  110.30, 5787.66,  109.79, 5760.02,   75.65, 5760.50,   75.49, 5760.33,   76.02,34648.02,  566.67,7999092385,35214.70,  37776.58,   3224.08,  41000.66
2026-09-09,18:06:46.041,   10.30,    4.78,   10.37,    4.99,   10.21,    5.00,    9.54,    4.70,    9.44,    4.47,    9.44,    4.35,   59.29,   28.30,8008775808,   87.59,    6.95,    1.53,    7.50,    1.76,    7.52,    1.74,    6.85,    1.20,    6.77,    1.25,    7.29,    1.34,   42.88,    8.83,8008657184,   51.71,  374.42,  315.57,  548.25,  480.67,  589.27,  529.93,  536.62,  475.62,  380.87,  312.46,  590.44,  519.61, 3019.87, 2633.86,8008996839, 5653.73, 5886.13,  141.14, 5880.13,  132.31, 5881.25,  131.71, 5853.62,   98.09, 5854.60,   97.88, 5854.13,   98.30,35209.87,  699.42,8023175229,35909.29,  38331.92,   3370.41,  41702.33
2026-09-09,18:06:47.041,   10.36,    4.81,   10.64,    5.11,   10.43,    5.01,    9.82,    4.77,    9.55,    4.47,    9.66,    4.39,   60.45,   28.56,7998081460,   89.01,    7.15,    1.56,    7.60,    1.65,    7.63,    1.74,    6.87,    1.20,    6.95,    1.23,    7.28,    1.26,   43.49,    8.63,7997695335,   52.12,  373.26,  312.24,  547.09,  477.83,  588.38,  527.46,  535.98,  473.32,  379.24,  309.21,  589.17,  516.58, 3013.12, 2616.63,7997376910, 5629.75, 5837.74,  137.28, 5832.26,  128.41, 5833.10,  127.74, 5805.14,   94.53, 5805.56,   94.38, 5805.44,   94.86,34919.23,  677.20,7995184318,35596.43,  38036.30,   3331.02,  41367.31
2026-09-09,18:06:48.043,   10.48,    4.91,   10.77,    5.15,   10.28,    4.98,    9.72,    4.70,    9.64,    4.53,    9.65,    4.43,   60.53,   28.71,7994690338,   89.24,    7.25,    1.47,    7.55,    1.55,    7.60,    1.67,    7.42,    1.23,    7.01,    1.26,    7.30,    1.15,   44.12,    8.32,8020186670,   52.44,  376.46,  314.90,  552.76,  482.69,  593.43,  532.46,  541.12,  477.92,  381.95,  312.18,  594.17,  521.37, 3039.89, 2641.52,8020162502, 5681.41, 5826.74,  141.34, 5821.20,  132.45, 5822.25,  131.92, 5793.94,   98.87, 5795.23,   98.68, 5794.71,   99.17,34854.08,  702.43,8008132328,35556.50,  37998.61,   3380.97,  41379.59
2026-09-09,18:06:49.040,   10.33,    4.88,   10.51,    5.06,   10.37,    4.99,    9.75,    4.78,    9.57,    4.52,    9.60,    4.41,   60.14,   28.63,8003484309,   88.77,    7.32,    1.54,    7.39,    1.57,    7.85,    1.78,    7.38,    1.25,    6.89,    1.21,    7.37,    1.27,   44.21,    8.63,7977985825,   52.84,  379.33,  316.72,  554.34,  483.15,  595.87,  533.37,  543.43,  478.88,  384.91,  313.62,  596.41,  522.73, 3054.29, 2648.46,7978112431, 5702.76, 5767.38,  140.87, 5761.52,  131.71, 5762.97,  131.21, 5734.99,   98.16, 5736.39,   97.94, 5735.69,   98.39,34498.94,  698.29,7978221459,35197.23,  37657.58,   3384.01,  41041.59
2026-09-09,18:06:50.041,    9.99,    4.77,   10.43,    5.11,   10.19,    5.03,    9.65,    4.77,    9.34,    4.49,    9.44,    4.39,   59.05,   28.56,7995049966,   87.61,    7.07,    1.47,    7.36,    1.51,    7.54,    1.68,    7.13,    1.21,    6.96,    1.17,    7.34,    1.22,   43.40,    8.26,7995108602,   51.66,  374.11,  315.33,  547.18,  481.12,  588.32,  530.64,  536.34,  476.67,  379.04,  312.33,  589.08,  519.80, 3014.08, 2635.90,8001573104, 5649.98, 5878.46,  142.21, 5873.41,  133.51, 5874.43,  132.83, 5846.50,   99.37, 5847.04,   99.21, 5846.67,   99.63,35166.52,  706.76,8002033173,35873.28,  38283.04,   3379.48,  41662.52
2026-09-09,18:06:51.042,   10.12,    4.86,   10.41,    5.07,   10.28,    5.07,    9.59,    4.77,    9.41,    4.59,    9.39,    4.45,   59.19,   28.80,8007382931,   87.99,    7.25,    1.46,    7.22,    1.52,    7.56,    1.70,    7.01,    1.18,    6.73,    1.12,    7.20,    1.25,   42.96,    8.23,8007562885,   51.19,  375.53,  314.03,  547.42,  477.28,  588.39,  527.17,  536.24,  473.32,  380.86,  311.47,  588.41,  516.07, 3016.84, 2619.34,8001200718, 5636.18, 5888.43,  144.57, 5882.44,  135.60, 5884.15,  134.91, 5855.92,  101.47, 5857.23,  101.46, 5856.54,  101.98,35224.71,  719.98,8001192098,35944.69,  38343.70,   3376.35,  41720.05
2026-09-09,18:06:52.042,   10.35,    4.91,   10.44,    5.02,   10.31,    5.04,    9.76,    4.76,    9.56,    4.53,    9.63,    4.46,   60.04,   28.72,7997115941,   88.76,    7.18,    1.48,    7.27,    1.48,    7.61,    1.63,    7.03,    1.22,    6.86,    1.17,    7.21,    1.25,   43.16,    8.24,7997089761,   51.40,  379.22,  315.75,  553.55,  481.21,  594.11,  531.57,  541.83,  477.52,  384.98,  312.81,  594.72,  520.37, 3048.41, 2639.24,7996962419, 5687.64, 5837.85,  134.71, 5831.83,  125.70, 5832.69,  124.92, 5805.06,   90.89, 5806.33,   90.81, 5805.69,   91.30,34919.44,  658.33,7996854667,35577.77,  38071.05,   3334.52,  41405.57
2026-09-09,18:06:53.045,   10.21,    4.82,   10.64,    5.11,   10.36,    5.07,    9.78,    4.86,    9.52,    4.47,    9.66,    4.48,   60.18,   28.80,7996060229,   88.98,    7.09,    1.44,    7.46,    1.58,    7.43,    1.65,    7.08,    1.22,    6.87,    1.20,    7.28,    1.25,   43.21,    8.33,7996300963,   51.54,  377.65,  315.67,  550.26,  480.00,  590.83,  529.61,  538.68,  476.40,  383.03,  312.47,  591.19,  519.33, 3031.65, 2633.48,7996200506, 5665.13, 5882.26,  152.68, 5876.30,  143.60, 5877.97,  143.26, 5849.68,  110.06, 5851.16,  110.05, 5850.71,  110.52,35188.08,  770.17,8019285915,35958.25,  38323.11,   3440.79,  41763.89
2026-09-09,18:06:54.043,   10.40,    4.88,   10.58,    5.06,   10.50,    5.00,    9.93,    4.77,    9.78,    4.52,    9.82,    4.43,   61.01,   28.64,8003022246,   89.65,    7.21,    1.57,    7.51,    1.66,    7.70,    1.68,    7.22,    1.26,    6.99,    1.27,    7.34,    1.29,   43.97,    8.73,8002551294,   52.69,  371.13,  311.53,  545.12,  477.59,  586.47,  527.56,  534.27,  472.66,  376.73,  308.06,  587.01,  516.37, 3000.74, 2613.77,8002518972, 5614.50, 5798.31,  136.82, 5792.77,  128.01, 5793.12,  127.43, 5766.00,   94.22, 5766.76,   94.03, 5766.97,   94.60,34683.93,  675.11,7981643208,35359.04,  37789.64,   3326.25,  41115.89
2026-09-09,18:06:55.043,   10.04,    4.76,   10.18,    4.96,   10.25,    5.01,    9.55,    4.69,    9.35,    4.49,    9.32,    4.39,   58.69,   28.30,7998243380,   86.99,    6.86,    1.41,    6.94,    1.53,    7.13,    1.55,    6.72,    1.18,    6.53,    1.19,    6.96,    1.12,   41.15,    7.98,7998338553,   49.13,  360.65,  301.49,  536.05,  467.24,  577.41,  518.00,  524.78,  461.73,  368.05,  297.05,  578.81,  504.99, 2945.75, 2550.50,7998314695, 5496.25, 5880.28,  149.85, 5875.08,  140.81, 5876.11,  140.10, 5847.46,  106.27, 5848.25,  105.88, 5848.43,  106.58,35175.59,  749.49,7995735719,35925.09,  38221.20,   3336.27,  41557.47
2026-09-09,18:06:56.047,   10.13,    4.87,   10.47,    5.08,   10.27,    5.03,    9.51,    4.71,    9.42,    4.47,    9.48,    4.44,   59.29,   28.60,8004194733,   87.88,    7.09,    1.43,    7.34,    1.55,    7.49,    1.69,    6.96,    1.20,    6.80,    1.19,    7.38,    1.18,   43.06,    8.23,8032412719,   51.29,  360.22,  304.32,  536.65,  471.79,  577.88,  523.61,  525.31,  466.39,  367.68,  300.58,  579.89,  510.75, 2947.62, 2577.43,8032433269, 5525.05, 5872.02,  132.67, 5866.47,  123.41, 5867.00,  122.62, 5838.55,   87.54, 5838.71,   87.06, 5839.00,   87.79,35121.76,  641.09,8032578456,35762.84,  38171.73,   3255.34,  41427.07
2026-09-09,18:06:57.046,   10.49,    4.84,   10.70,    5.08,   10.49,    5.00,    9.88,    4.75,    9.60,    4.47,    9.82,    4.46,   60.97,   28.59,7996361925,   89.56,    7.16,    1.47,    7.48,    1.55,    7.55,    1.62,    7.13,    1.18,    6.81,    1.15,    7.15,    1.13,   43.27,    8.10,7970711872,   51.38,  356.81,  301.74,  531.70,  468.02,  572.06,  518.93,  520.98,  462.64,  363.73,  297.49,  574.24,  506.75, 2919.51, 2555.57,7970870838, 5475.08, 5874.37,  136.84, 5868.20,  127.61, 5869.86,  126.93, 5841.46,   92.59, 5842.44,   92.44, 5842.39,   92.79,35138.71,  669.20,7985212234,35807.91,  38162.47,   3261.46,  41423.93
2026-09-09,18:06:58.044,   11.11,    6.27,   11.24,    6.40,   11.43,    6.61,   10.61,    6.12,   10.35,    5.83,   10.45,    5.71,   65.19,   36.93,7998847814,  102.12,    8.21,    2.71,    8.39,    2.75,    8.43,    2.83,    8.00,    2.36,    7.71,    2.31,    8.14,    2.31,   48.87,   15.27,7996253854,   64.14,  357.95,  302.73,  532.34,  469.28,  573.79,  519.98,  521.75,  463.38,  365.20,  299.27,  575.24,  507.19, 2926.28, 2561.83,7996067504, 5488.11, 5806.38,  134.45, 5800.68,  125.55, 5801.19,  124.62, 5772.97,   91.18, 5773.76,   90.96, 5773.85,   91.55,34728.82,  658.31,7981564455,35387.13,  37769.17,   3272.34,  41041.50
2026-09-09,18:06:59.044,   10.03,    4.78,   10.20,    4.94,   10.28,    5.07,    9.60,    4.68,    9.35,    4.43,    9.35,    4.35,   58.80,   28.24,7997666234,   87.04,    7.49,    1.54,    7.63,    1.64,    7.55,    1.66,    7.04,    1.20,    7.11,    1.24,    7.45,    1.15,   44.26,    8.43,7997743009,   52.69,  362.54,  307.68,  539.78,  478.17,  581.75,  529.68,  529.63,  472.49,  369.72,  303.98,  582.68,  516.37, 2966.09, 2608.37,7997733426, 5574.47, 5789.12,  141.21, 5783.47,  132.19, 5784.60,  131.48, 5756.25,   97.56, 5757.37,   97.45, 5757.12,   97.98,34627.93,  697.87,7997710133,35325.81,  37697.09,   3342.92,  41040.01
2026-09-09,18:07:00.045,   10.45,    4.86,   10.64,    5.07,   10.45,    5.00,    9.73,    4.71,    9.65,    4.56,    9.76,    4.41,   60.68,   28.62,8007450407,   89.29,    7.11,    1.43,    7.35,    1.49,    7.53,    1.61,    6.93,    1.23,    6.84,    1.22,    7.24,    1.21,   43.00,    8.18,8007380039,   51.19,  362.24,  306.74,  536.79,  473.76,  578.07,  523.44,  525.94,  467.64,  368.96,  303.08,  579.72,  511.69, 2951.72, 2586.35,8007615781, 5538.07, 5857.49,  144.10, 5851.48,  135.23, 5853.00,  134.59, 5823.82,  101.00, 5824.40,  100.74, 5824.68,  101.25,35034.86,  716.92,8007987341,35751.79,  38090.26,   3340.08,  41430.34
2026-09-09,18:07:01.045,   10.29,    4.86,   10.57,    5.04,   10.23,    5.07,    9.68,    4.74,    9.40,    4.48,    9.55,    4.49,   59.71,   28.68,7998726149,   88.40,    7.03,    1.48,    6.86,    1.47,    7.27,    1.66,    6.73,    1.16,    6.59,    1.16,    6.74,    1.13,   41.22,    8.06,7998638487,   49.28,  362.28,  304.28,  535.97,  468.81,  577.48,  520.26,  525.02,  464.36,  369.04,  300.78,  578.69,  507.13, 2948.49, 2565.61,7998472900, 5514.10, 5883.19,  146.59, 5877.21,  137.33, 5878.23,  136.70, 5849.33,  102.57, 5850.47,  102.43, 5850.17,  103.03,35188.59,  728.65,7998398176,35917.24,  38238.02,   3331.01,  41569.02
2026-09-09,18:07:02.045,   10.45,    4.70,   10.73,    4.98,   10.71,    5.11,   10.08,    4.81,    9.63,    4.41,    9.83,    4.36,   61.43,   28.38,7998126857,   89.80,    7.00,    1.51,    7.03,    1.49,    7.20,    1.64,    6.64,    1.16,    6.64,    1.13,    6.82,    1.21,   41.33,    8.14,7998246156,   49.47,  360.03,  304.69,  534.06,  470.25,  576.30,  521.64,  523.44,  464.95,  366.70,  300.81,  577.24,  508.89, 2937.77, 2571.23,7998532866, 5509.01, 5792.08,  121.60, 5786.07,  112.32, 5787.09,  111.60, 5758.77,   76.89, 5759.97,   76.94, 5759.42,   77.40,34643.41,  576.77,7998077565,35220.17,  37683.93,   3184.52,  40868.45
2026-09-09,18:07:03.047,   10.24,    4.65,   10.42,    4.92,   10.32,    4.97,    9.51,    4.63,    9.44,    4.44,    9.48,    4.23,   59.41,   27.84,8002254451,   87.25,    6.83,    1.35,    6.88,    1.43,    7.22,    1.56,    6.67,    1.15,    6.50,    1.09,    6.85,    1.10,   40.95,    7.69,8013553078,   48.64,  366.18,  310.36,  542.47,  479.23,  584.54,  530.09,  532.07,  473.25,  373.32,  306.60,  586.12,  517.89, 2984.71, 2617.42,8013296334, 5602.13, 5878.85,  134.22, 5873.26,  125.15, 5874.20,  124.34, 5845.00,   90.22, 5846.19,   89.87, 5845.52,   90.57,35163.02,  654.38,8013432445,35817.40,  38248.09,   3307.33,  41555.42
2026-09-09,18:07:04.045,   10.27,    4.83,   10.38,    4.97,   10.35,    5.11,    9.71,    4.73,    9.42,    4.45,    9.44,    4.39,   59.57,   28.47,7998134263,   88.04,    6.96,    1.50,    7.15,    1.61,    7.18,    1.66,    6.73,    1.22,    6.52,    1.21,    6.90,    1.19,   41.44,    8.39,7986801873,   49.84,  366.41,  308.83,  544.17,  478.09,  585.07,  529.49,  533.00,  473.46,  372.91,  304.98,  586.71,  517.50, 2988.26, 2612.35,7986808879, 5600.61, 5804.57,  141.88, 5798.27,  132.82, 5799.38,  132.23, 5770.92,   98.83, 5772.09,   98.76, 5772.43,   99.22,34717.66,  703.74,7987340669,35421.40,  37806.94,   3352.95,  41159.88
2026-09-09,18:07:05.045,   10.46,    4.87,   10.62,    5.03,   10.52,    5.11,    9.78,    4.83,    9.33,    4.51,    9.54,    4.44,   60.24,   28.80,7998354089,   89.04,    7.02,    1.42,    7.32,    1.52,    7.52,    1.67,    6.94,    1.15,    6.82,    1.18,    7.18,    1.17,   42.80,    8.11,7998391209,   50.92,  360.26,  305.66,  533.79,  470.78,  575.14,  521.32,  523.25,  465.94,  366.71,  302.97,  576.19,  508.69, 2935.34, 2575.35,7998374334, 5510.70, 5885.95,  144.25, 5880.01,  135.11, 5880.99,  134.49, 5852.25,  100.64, 5853.28,  100.44, 5853.29,  100.80,35205.76,  715.73,7997956027,35921.49,  38244.15,   3328.00,  41572.15
