,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,System,System,System
2026-08-27,14:52:25.651,  710.81,  624.87,  704.32,  636.48,  734.36,  665.84,  602.98,  528.50,  633.93,  553.41,  608.16,  537.29, 3994.55, 3546.40,7981675597, 7540.95,  410.69,  470.79,  415.71,  477.14,  417.89,  480.04,  289.03,  327.32,  288.14,  326.43,  291.65,  330.87, 2113.12, 2412.58,7982097100, 4525.70,  445.07,  519.70,  433.03,  515.69,  445.46,  523.71,  303.25,  357.45,  300.41,  354.22,  302.87,  357.51, 2230.11, 2628.27,8008518061, 4858.38,  414.38,  489.20,  416.90,  494.48,  411.42,  486.99,  288.43,  338.99,  285.42,  335.50,  288.28,  340.25, 2104.82, 2485.40,8008795226, 4590.23,  10442.60,  11072.65,  21515.25
2026-08-27,14:52:26.648,  692.05,  673.35,  692.90,  685.70,  707.42,  700.58,  579.35,  575.44,  601.60,  596.35,  576.62,  577.43, 3849.95, 3808.84,8001106009, 7658.79,  488.95,  614.14,  500.56,  629.91,  496.53,  624.19,  380.90,  494.29,  383.14,  497.37,  384.21,  498.18, 2634.28, 3358.07,8002474395, 5992.35,  487.78,  587.61,  481.14,  585.67,  488.88,  591.35,  372.83,  458.80,  371.05,  457.33,  375.11,  461.64, 2576.81, 3142.40,7974499799, 5719.21,  460.21,  576.22,  467.34,  586.66,  459.80,  575.51,  363.79,  467.84,  364.43,  468.48,  359.42,  464.68, 2474.98, 3139.39,7974751450, 5614.37,  11536.02,  13448.70,  24984.72
2026-08-27,14:52:27.648,  596.55,  587.06,  590.07,  591.17,  615.40,  616.36,  499.78,  499.33,  532.11,  526.94,  499.70,  500.93, 3333.60, 3321.79,7999997912, 6655.39,  398.54,  426.61,  406.58,  436.88,  402.61,  430.99,  313.36,  332.01,  312.83,  331.01,  312.06,  330.12, 2145.98, 2287.62,7997665637, 4433.60,  369.99,  407.90,  367.71,  411.80,  377.77,  419.84,  279.28,  311.83,  280.60,  313.63,  279.55,  312.67, 1954.91, 2177.66,7997307546, 4132.58,  360.90,  398.05,  362.68,  402.26,  370.21,  410.78,  271.75,  301.29,  268.19,  296.55,  268.64,  298.72, 1902.38, 2107.65,7997390460, 4010.04,   9336.88,   9894.73,  19231.61
2026-08-27,14:52:28.648, 1046.91,  886.69, 1036.21,  890.80, 1048.16,  900.44,  902.17,  750.25,  929.90,  775.35,  901.93,  753.82, 5865.28, 4957.36,8004638500,10822.64,  671.98,  729.73,  677.66,  737.44,  677.43,  738.19,  533.94,  571.67,  534.10,  572.13,  535.96,  573.83, 3631.06, 3922.99,8005227150, 7554.05,  714.46,  775.38,  709.24,  776.73,  714.50,  781.24,  566.59,  610.68,  563.52,  607.45,  563.94,  608.80, 3832.25, 4160.28,8005587087, 7992.53,  650.48,  727.89,  659.72,  740.09,  654.30,  734.13,  517.01,  575.33,  512.33,  571.27,  514.55,  573.60, 3508.39, 3922.32,8003584796, 7430.70,  16836.98,  16962.94,  33799.92
2026-08-27,14:52:29.652,  786.62,  631.80,  781.28,  638.67,  792.81,  648.81,  658.09,  514.84,  682.47,  535.97,  651.33,  510.54, 4352.60, 3480.61,7992663003, 7833.21,  502.40,  533.94,  509.37,  542.68,  510.01,  543.16,  375.66,  389.43,  377.62,  395.02,  375.70,  389.79, 2650.77, 2794.02,7992808956, 5444.79,  469.08,  521.29,  464.56,  520.98,  468.88,  525.07,  331.85,  367.45,  330.00,  365.27,  334.33,  370.50, 2398.70, 2670.56,7993590031, 5069.25,  529.37,  563.81,  539.51,  576.55,  530.06,  564.95,  409.46,  426.60,  401.53,  418.67,  399.92,  417.37, 2809.85, 2967.95,7995168170, 5777.81,  12211.92,  11913.15,  24125.06
2026-08-27,14:52:30.653,  655.55,  554.87,  650.16,  555.55,  652.98,  557.13,  574.81,  490.96,  592.04,  507.87,  579.61,  498.15, 3705.14, 3164.52,8005565172, 6869.66,  525.82,  511.21,  528.33,  512.48,  526.35,  510.92,  452.35,  434.68,  453.43,  436.92,  453.82,  436.86, 2940.10, 2843.06,8005067644, 5783.16,  499.71,  485.12,  503.51,  491.95,  503.71,  490.56,  434.78,  422.95,  434.33,  422.98,  434.14,  422.42, 2810.17, 2735.98,8005063820, 5546.15,  509.85,  506.70,  509.93,  506.34,  505.94,  502.73,  438.94,  433.25,  429.59,  423.83,  430.20,  425.13, 2824.45, 2797.99,8003733025, 5622.44,  12279.86,  11541.55,  23821.41
2026-08-27,14:52:31.653,  702.32,  538.88,  691.86,  536.57,  705.51,  548.41,  617.29,  469.18,  637.39,  487.16,  617.69,  471.39, 3972.06, 3051.59,7995254028, 7023.65,  478.69,  476.75,  487.91,  488.11,  476.38,  473.41,  397.60,  389.10,  397.99,  388.59,  400.49,  391.75, 2639.06, 2607.72,7995209928, 5246.78,  564.30,  568.96,  568.42,  576.50,  563.59,  568.69,  470.57,  466.55,  467.87,  464.42,  472.20,  469.12, 3106.95, 3114.24,7996645250, 6221.18,  498.32,  490.94,  501.38,  493.69,  498.59,  491.51,  428.99,  418.07,  420.44,  407.84,  421.31,  409.38, 2769.02, 2711.42,7999175418, 5480.45,  12487.09,  11484.97,  23972.06
2026-08-27,14:52:32.653,  748.46,  601.89,  734.21,  590.99,  740.16,  596.09,  649.11,  514.00,  663.75,  528.59,  649.24,  517.69, 4184.92, 3349.25,8000710705, 7534.17,  597.33,  509.10,  606.15,  521.39,  596.02,  510.45,  513.47,  422.25,  516.95,  423.92,  515.70,  423.41, 3345.63, 2810.51,8003657892, 6156.14,  565.25,  502.83,  569.26,  509.76,  569.79,  508.89,  488.45,  424.05,  490.69,  425.73,  488.58,  424.38, 3172.02, 2795.63,8001345848, 5967.64,  602.44,  528.04,  608.23,  535.16,  606.88,  533.28,  545.07,  473.25,  527.13,  452.69,  531.83,  458.29, 3421.58, 2980.71,7999988295, 6402.29,  14124.15,  11936.08,  26060.24
2026-08-27,14:52:33.654,  462.51,  398.56,  456.11,  393.49,  457.69,  394.65,  422.52,  365.82,  425.50,  368.21,  422.17,  365.39, 2646.50, 2286.13,8004037318, 4932.63,  377.92,  341.63,  380.70,  344.95,  379.42,  343.57,  347.89,  313.38,  347.18,  312.38,  348.36,  313.34, 2181.48, 1969.25,8001151834, 4150.73,  381.76,  344.54,  372.84,  335.62,  373.36,  335.96,  348.60,  312.85,  344.90,  310.73,  348.71,  313.81, 2170.17, 1953.50,8001725737, 4123.68,  416.87,  399.07,  416.54,  396.64,  412.35,  391.98,  384.75,  367.41,  386.59,  370.23,  378.96,  361.78, 2396.05, 2287.11,8001544168, 4683.17,   9394.21,   8495.99,  17890.20
2026-08-27,14:52:34.654,  542.74,  396.84,  537.66,  396.74,  543.03,  400.34,  484.45,  350.77,  497.72,  361.60,  485.54,  352.75, 3091.14, 2259.04,7995869320, 5350.18,  441.34,  382.80,  440.27,  381.17,  442.48,  384.00,  381.75,  321.18,  379.83,  319.43,  380.87,  320.36, 2466.55, 2108.94,7995824549, 4575.49,  481.17,  413.90,  481.30,  415.16,  482.37,  419.70,  427.29,  362.59,  421.67,  355.74,  424.44,  358.66, 2718.25, 2325.75,7997660968, 5044.00,  571.21,  490.64,  572.84,  491.31,  568.91,  486.67,  513.31,  434.00,  510.22,  432.41,  506.18,  427.92, 3242.68, 2762.96,7996923467, 6005.64,  11518.62,   9456.69,  20975.31
2026-08-27,14:52:35.656,  598.38,  447.95,  594.14,  445.26,  595.46,  446.31,  547.92,  404.10,  555.09,  411.65,  552.16,  409.73, 3443.15, 2565.01,8006150534, 6008.16,  543.94,  434.59,  549.55,  440.35,  542.93,  435.08,  502.57,  395.44,  500.95,  392.24,  500.79,  392.73, 3140.73, 2490.43,8006483557, 5631.15,  529.97,  423.79,  532.98,  428.13,  532.27,  426.85,  488.27,  383.74,  489.58,  385.05,  490.93,  386.36, 3064.00, 2433.92,8004479683, 5497.92,  633.40,  523.59,  628.43,  517.82,  625.53,  515.07,  595.88,  492.17,  580.02,  471.58,  582.57,  477.27, 3645.83, 2997.50,8004620332, 6643.33,  13293.70,  10486.86,  23780.56
2026-08-27,14:52:36.661,  449.05,  353.13,  441.49,  347.17,  446.56,  351.67,  424.81,  336.79,  424.55,  336.17,  425.34,  337.48, 2611.81, 2062.42,7998541231, 4674.22,  384.21,  317.39,  386.58,  320.02,  386.55,  319.74,  366.13,  302.75,  365.09,  301.76,  364.98,  301.92, 2253.54, 1863.59,7998755145, 4117.13,  430.63,  380.58,  434.24,  384.18,  435.43,  384.29,  413.00,  366.25,  414.16,  369.45,  412.64,  365.60, 2540.11, 2250.36,8000730176, 4790.47,  452.47,  393.91,  459.81,  402.23,  458.97,  400.48,  440.08,  389.53,  434.87,  383.16,  427.22,  375.70, 2673.42, 2345.01,8001797483, 5018.44,  10078.88,   8521.38,  18600.26
2026-08-27,14:52:37.655,  556.15,  402.15,  547.89,  398.17,  556.08,  406.34,  510.32,  369.23,  517.38,  372.43,  511.02,  366.96, 3198.84, 2315.29,8001350613, 5514.13,  487.71,  404.19,  489.52,  406.14,  486.19,  402.09,  444.37,  363.14,  445.50,  364.73,  448.75,  368.84, 2802.05, 2309.12,8001091371, 5111.17,  489.14,  383.78,  490.85,  386.89,  489.99,  385.07,  444.78,  340.32,  444.47,  339.97,  445.60,  341.56, 2804.83, 2177.60,7998657830, 4982.43,  592.29,  481.32,  591.01,  476.64,  590.27,  477.39,  539.99,  426.73,  534.45,  421.74,  535.01,  422.89, 3383.03, 2706.71,7998046161, 6089.74,  12188.75,   9508.72,  21697.47
2026-08-27,14:52:38.659,  551.08,  405.67,  540.74,  396.04,  539.39,  395.88,  514.74,  380.89,  512.36,  372.04,  514.03,  373.98, 3172.33, 2324.50,7995595152, 5496.83,  553.74,  427.48,  558.73,  434.62,  555.16,  429.07,  522.72,  399.87,  522.51,  400.14,  520.11,  398.00, 3232.97, 2489.17,8028559368, 5722.14,  475.92,  352.76,  476.87,  354.42,  477.83,  355.17,  442.92,  321.83,  444.49,  323.16,  444.40,  322.92, 2762.44, 2030.25,8028338340, 4792.69,  611.87,  472.68,  616.05,  476.51,  616.59,  478.43,  588.60,  457.26,  572.16,  437.38,  575.78,  441.91, 3581.07, 2764.18,8027237776, 6345.25,  12748.81,   9608.11,  22356.92
2026-08-27,14:52:39.656,  454.33,  341.64,  449.57,  338.40,  449.38,  337.39,  431.63,  325.47,  435.48,  329.45,  434.59,  328.21, 2654.98, 2000.56,8002233923, 4655.54,  449.16,  363.45,  444.17,  358.51,  448.73,  363.74,  426.30,  345.37,  426.80,  345.49,  426.88,  345.58, 2622.04, 2122.15,7968683307, 4744.19,  420.86,  336.91,  421.02,  337.47,  419.94,  336.98,  403.24,  325.10,  401.35,  323.78,  401.64,  323.22, 2468.06, 1983.47,7968887592, 4451.53,  488.09,  396.31,  485.04,  394.38,  478.74,  385.43,  467.27,  378.47,  461.55,  372.01,  463.21,  374.28, 2843.89, 2300.88,7970152497, 5144.77,  10588.97,   8407.06,  18996.03
2026-08-27,14:52:40.655,  525.23,  371.50,  521.23,  370.72,  523.33,  371.34,  486.71,  341.70,  494.65,  348.50,  487.11,  343.22, 3038.27, 2146.98,7994632803, 5185.25,  476.23,  396.79,  479.35,  400.89,  478.75,  399.54,  440.03,  362.49,  438.13,  360.82,  438.54,  362.62, 2751.03, 2283.16,7995786550, 5034.19,  401.61,  315.84,  401.73,  316.74,  403.38,  318.35,  373.43,  291.08,  373.19,  290.88,  374.59,  292.68, 2327.93, 1825.57,7995933306, 4153.49,  485.82,  394.92,  480.12,  390.96,  483.68,  393.76,  471.42,  389.37,  450.10,  361.95,  441.89,  356.14, 2813.03, 2287.09,7994252197, 5100.12,  10930.25,   8542.79,  19473.05
2026-08-27,14:52:41.656,  669.40,  522.07,  659.55,  513.63,  659.57,  513.24,  626.65,  486.94,  630.79,  491.02,  632.71,  494.67, 3878.67, 3021.57,8002914020, 6900.25,  462.73,  359.90,  463.32,  361.06,  466.81,  365.10,  438.68,  338.62,  437.60,  337.00,  440.17,  339.58, 2709.32, 2101.26,8002052826, 4810.58,  504.85,  398.52,  510.70,  407.39,  504.82,  399.00,  473.46,  371.43,  475.85,  373.54,  476.97,  374.42, 2946.65, 2324.31,8002723749, 5270.96,  477.56,  366.06,  482.12,  370.22,  475.67,  364.19,  459.47,  353.73,  448.82,  342.08,  450.34,  344.27, 2793.98, 2140.56,8005440693, 4934.54,  12328.62,   9587.70,  21916.32
2026-08-27,14:52:42.657,  432.63,  348.46,  429.69,  347.17,  427.15,  344.64,  408.73,  332.19,  411.76,  334.78,  414.09,  336.94, 2524.06, 2044.18,7997980039, 4568.24,  379.18,  305.33,  380.53,  307.33,  380.49,  306.44,  364.84,  295.89,  364.94,  296.15,  364.63,  296.44, 2234.60, 1807.58,7998059952, 4042.18,  385.85,  308.40,  386.60,  308.87,  387.63,  309.25,  373.23,  299.15,  373.76,  300.44,  375.22,  302.88, 2282.29, 1828.98,7999649720, 4111.27,  511.44,  421.46,  514.88,  426.15,  519.74,  433.18,  495.36,  417.90,  488.44,  406.60,  489.20,  408.17, 3019.06, 2513.46,7999799433, 5532.52,  10060.01,   8194.21,  18254.21
2026-08-27,14:52:43.657,  680.24,  542.26,  670.60,  531.52,  668.92,  529.71,  627.85,  492.72,  638.03,  503.13,  631.09,  496.55, 3916.74, 3095.88,8004045302, 7012.63,  585.48,  487.29,  587.49,  490.45,  586.04,  488.01,  546.25,  447.58,  545.63,  446.63,  547.18,  448.46, 3398.07, 2808.42,8003935026, 6206.49,  550.82,  465.62,  551.77,  466.62,  552.16,  467.11,  517.33,  434.77,  517.71,  435.01,  518.49,  436.00, 3208.27, 2705.12,8003932286, 5913.39,  807.06,  618.95,  818.44,  628.30,  813.16,  624.24,  775.69,  587.64,  775.43,  592.95,  768.88,  579.87, 4758.66, 3631.95,8003571765, 8390.61,  15281.75,  12241.38,  27523.12
2026-08-27,14:52:44.660,  377.45,  237.03,  371.13,  229.37,  371.26,  229.15,  353.12,  213.95,  359.40,  223.59,  357.90,  219.27, 2190.26, 1352.36,8001837208, 3542.62,  303.36,  197.02,  304.69,  198.17,  304.78,  197.85,  287.06,  182.68,  287.18,  182.85,  288.60,  185.29, 1775.68, 1143.85,8002490029, 2919.53,  353.71,  242.98,  352.55,  241.86,  354.79,  246.47,  332.47,  224.37,  332.53,  224.73,  332.72,  224.92, 2058.76, 1405.32,8000722833, 3464.09,  427.39,  300.38,  434.96,  311.50,  423.53,  297.88,  412.20,  292.00,  405.62,  282.36,  405.31,  282.04, 2509.01, 1766.16,7999285600, 4275.16,   8533.71,   5667.69,  14201.40
2026-08-27,14:52:45.660,  543.58,  426.48,  537.26,  420.27,  538.14,  420.85,  515.31,  404.93,  518.05,  407.92,  518.37,  407.50, 3170.71, 2487.96,7998430991, 5658.67,  511.22,  410.67,  509.98,  406.76,  508.89,  406.09,  487.62,  390.01,  487.32,  390.22,  490.60,  394.62, 2995.63, 2398.37,7997819022, 5394.00,  464.35,  363.11,  464.69,  367.25,  462.33,  360.93,  442.78,  346.73,  440.05,  343.80,  441.04,  345.35, 2715.23, 2127.18,7999643628, 4842.41,  533.76,  441.87,  533.37,  439.31,  530.54,  437.30,  512.25,  427.13,  513.68,  429.48,  505.20,  420.44, 3128.81, 2595.52,7999903353, 5724.33,  12010.38,   9609.03,  21619.40
2026-08-27,14:52:46.660,  608.90,  484.20,  601.37,  478.29,  603.28,  479.48,  567.30,  448.42,  574.31,  454.41,  571.03,  453.09, 3526.19, 2797.88,7999206009, 6324.07,  547.38,  465.53,  548.28,  466.93,  548.56,  466.99,  517.56,  438.31,  518.85,  439.98,  517.75,  438.64, 3198.38, 2716.37,7999237452, 5914.75,  513.68,  423.17,  518.21,  430.04,  513.44,  423.00,  478.87,  390.35,  479.56,  391.39,  479.64,  391.18, 2983.39, 2449.13,7996801671, 5432.52,  607.11,  526.75,  606.43,  526.01,  614.16,  536.63,  573.45,  497.56,  569.54,  493.70,  571.56,  494.18, 3542.25, 3074.84,7998327362, 6617.09,  13250.21,  11038.22,  24288.43
2026-08-27,14:52:47.660,  441.91,  261.62,  438.66,  260.92,  437.33,  258.46,  417.29,  241.60,  425.96,  251.50,  420.88,  246.22, 2582.03, 1520.33,7999005717, 4102.36,  398.19,  264.35,  400.91,  266.96,  397.39,  263.96,  380.31,  250.40,  385.65,  259.72,  381.47,  251.09, 2343.92, 1556.49,7999233844, 3900.41,  375.97,  219.90,  377.98,  223.04,  377.58,  221.99,  360.37,  207.90,  361.15,  208.07,  359.80,  207.24, 2212.85, 1288.13,8000424009, 3500.98,  430.21,  278.53,  437.58,  283.92,  440.42,  287.97,  426.32,  278.38,  429.05,  284.60,  413.94,  265.68, 2577.52, 1679.08,8000385294, 4256.59,   9716.33,   6044.02,  15760.35
2026-08-27,14:52:48.661,  492.28,  410.86,  486.96,  405.91,  487.15,  406.15,  460.38,  385.98,  464.19,  389.36,  463.93,  389.62, 2854.89, 2387.88,7998285535, 5242.77,  481.53,  430.29,  486.51,  437.41,  482.93,  431.22,  450.55,  404.70,  452.36,  405.75,  450.09,  404.37, 2803.97, 2513.73,8000351473, 5317.70,  460.07,  409.00,  460.82,  409.83,  462.47,  411.48,  435.80,  389.88,  436.06,  390.78,  438.42,  392.79, 2693.64, 2403.76,8000665464, 5097.40,  586.64,  500.22,  591.40,  503.95,  583.02,  495.58,  561.57,  480.62,  558.97,  477.34,  556.88,  475.26, 3438.48, 2932.97,8000700707, 6371.45,  11790.99,  10238.34,  22029.32
2026-08-27,14:52:49.661,  624.28,  450.38,  620.43,  450.97,  616.42,  443.85,  590.38,  422.35,  598.25,  429.74,  597.97,  430.09, 3647.73, 2627.38,8003903535, 6275.11,  589.38,  449.97,  594.56,  456.45,  589.69,  450.22,  568.14,  431.35,  566.37,  430.33,  567.42,  431.75, 3475.57, 2650.07,8001395469, 6125.64,  490.34,  371.57,  492.81,  374.57,  493.34,  379.35,  467.32,  352.73,  469.83,  355.10,  472.02,  356.84, 2885.65, 2190.16,7999955898, 5075.81,  712.78,  539.58,  718.89,  544.82,  709.16,  537.55,  695.18,  531.04,  690.14,  528.38,  686.58,  520.40, 4212.73, 3201.77,7997232188, 7414.50,  14221.69,  10669.38,  24891.07
2026-08-27,14:52:50.664,  338.40,  198.02,  333.14,  194.00,  332.96,  193.81,  317.37,  181.26,  321.74,  186.58,  322.92,  186.71, 1966.53, 1140.39,8000830464, 3106.92,  297.97,  179.29,  298.57,  176.52,  292.52,  171.35,  281.29,  161.52,  283.57,  165.72,  282.23,  162.96, 1736.14, 1017.36,8001532601, 2753.50,  301.25,  182.74,  302.33,  184.15,  302.20,  183.77,  285.92,  169.65,  286.37,  170.72,  286.51,  170.13, 1764.57, 1061.18,8002011177, 2825.75,  378.97,  265.27,  385.20,  272.88,  374.20,  261.83,  362.71,  254.84,  362.52,  253.43,  358.07,  247.60, 2221.67, 1555.85,8002956267, 3777.52,   7688.91,   4774.77,  12463.68
