,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2026-08-31,22:43:43.131, 8600.69, 1141.50, 8548.11, 1075.49, 8590.68, 1146.49, 8582.11, 1110.57, 8603.95, 1150.33, 8551.02, 1081.13,51476.56, 6705.49,7994447645,58182.05, 5041.47,  398.87, 5045.00,  399.47, 5042.76,  398.97, 4994.04,  393.53, 4993.22,  393.96, 4996.88,  393.98,30113.37, 2378.79,8026579612,32492.15, 7162.51,  612.11, 7159.33,  612.13, 7159.81,  610.44, 7110.17,  605.14, 7112.21,  605.47, 7110.99,  606.24,42815.02, 3651.52,8032054965,46466.55, 1868.17,  154.22, 1872.26,  155.58, 1869.07,  154.17, 1850.84,  149.56, 1851.21,  150.06, 1852.88,  150.03,11164.43,  913.61,8038747633,12078.05, 135569.39,  13649.41, 149218.80
2026-08-31,22:43:44.127, 9065.56,  791.49, 8985.69,  682.36, 9055.61,  792.58, 9079.91,  759.61, 9101.26,  815.79, 9017.59,  703.09,54305.62, 4544.93,8000048216,58850.54, 5116.17,  142.32, 5119.22,  142.80, 5116.96,  142.94, 5064.45,  137.34, 5064.01,  137.29, 5067.26,  137.76,30548.07,  840.44,7972469450,31388.52, 7267.53,  192.74, 7264.17,  193.05, 7264.68,  192.40, 7211.52,  186.73, 7213.72,  186.68, 7212.13,  187.24,43433.74, 1138.84,7972637318,44572.58, 1891.32,   70.79, 1894.34,   71.88, 1891.41,   70.76, 1872.92,   65.97, 1874.45,   66.74, 1874.63,   66.62,11299.07,  412.76,7977341472,11711.83, 139586.50,   6936.96, 146523.47
2026-08-31,22:43:45.131, 9101.32,  900.04, 8997.44,  753.99, 9080.36,  886.43, 9100.22,  836.61, 9130.91,  908.40, 9027.79,  763.27,54438.04, 5048.75,8005811232,59486.79, 5122.63,  141.49, 5126.54,  142.01, 5124.79,  142.00, 5071.38,  136.47, 5070.34,  136.28, 5073.64,  136.74,30589.32,  834.98,8021938903,31424.31, 7272.54,  191.30, 7270.41,  191.42, 7270.13,  191.02, 7214.81,  185.29, 7216.18,  185.22, 7216.29,  185.53,43460.37, 1129.79,8022016826,44590.15, 1896.07,   71.25, 1898.77,   71.88, 1896.17,   70.82, 1877.00,   65.43, 1878.87,   66.73, 1879.06,   66.55,11325.94,  412.66,8029241402,11738.59, 139813.67,   7426.18, 147239.84
2026-08-31,22:43:46.128, 9102.83,  940.95, 8988.27,  776.75, 9082.90,  933.76, 9102.05,  882.30, 9129.83,  952.47, 9019.67,  800.14,54425.54, 5286.37,7998384222,59711.91, 5082.48,  139.74, 5085.69,  140.22, 5082.96,  140.28, 5029.95,  134.91, 5029.90,  134.54, 5032.70,  135.10,30343.68,  824.80,7982323808,31168.47, 7217.49,  190.24, 7214.82,  190.70, 7214.30,  190.05, 7158.97,  184.41, 7161.10,  184.29, 7160.49,  184.96,43127.16, 1124.65,7988744854,44251.82, 1877.83,   68.74, 1880.72,   69.68, 1878.52,   68.63, 1859.38,   63.47, 1860.99,   64.52, 1860.55,   64.20,11217.98,  399.25,7997260831,11617.23, 139114.36,   7635.07, 146749.42
2026-08-31,22:43:47.128, 9106.56,  983.17, 8995.11,  813.45, 9089.35,  975.39, 9108.84,  922.59, 9134.59,  992.70, 9021.72,  840.18,54456.18, 5527.46,8002100882,59983.64, 5080.38,  140.04, 5082.78,  140.64, 5081.01,  140.78, 5027.38,  135.38, 5027.35,  134.82, 5029.86,  135.53,30328.76,  827.19,8001980699,31155.95, 7211.44,  189.88, 7207.81,  190.22, 7208.01,  189.74, 7151.05,  184.09, 7153.61,  183.88, 7151.83,  184.48,43083.76, 1122.30,8005243382,44206.06, 1873.71,   68.07, 1876.67,   68.81, 1873.33,   67.76, 1853.82,   62.66, 1856.10,   63.60, 1856.67,   63.27,11190.31,  394.16,8005169548,11584.47, 139059.02,   7871.11, 146930.12
2026-08-31,22:43:48.128, 9099.35,  982.81, 8988.93,  813.96, 9083.20,  976.32, 9101.12,  923.10, 9127.01,  993.25, 9015.55,  840.55,54415.17, 5529.99,7997236747,59945.16, 5078.43,  140.52, 5081.20,  140.70, 5078.51,  140.80, 5024.93,  135.40, 5025.26,  135.39, 5028.08,  135.51,30316.41,  828.32,7997341374,31144.73, 7206.35,  189.90, 7203.49,  190.46, 7204.13,  189.79, 7146.93,  184.22, 7148.58,  184.00, 7147.70,  184.75,43057.18, 1123.13,7997284121,44180.30, 1874.31,   67.68, 1877.00,   68.57, 1873.57,   67.42, 1854.04,   62.19, 1856.69,   63.15, 1857.01,   63.00,11192.63,  392.01,7997563548,11584.64, 138981.39,   7873.45, 146854.84
2026-08-31,22:43:49.128, 9100.02,  981.41, 8990.54,  813.83, 9083.92,  975.70, 9103.35,  922.44, 9128.93,  992.03, 9017.95,  840.41,54424.71, 5525.82,7997266049,59950.54, 5079.30,  139.74, 5084.10,  140.30, 5081.23,  140.38, 5027.68,  135.02, 5026.69,  134.64, 5031.03,  135.20,30330.03,  825.28,7997391938,31155.31, 7203.02,  189.42, 7201.50,  189.50, 7201.14,  189.12, 7144.78,  183.48, 7145.95,  183.50, 7146.31,  183.73,43042.70, 1118.74,7997305985,44161.45, 1874.48,   67.52, 1877.42,   68.35, 1874.18,   67.30, 1854.94,   62.14, 1857.01,   63.10, 1857.40,   62.80,11195.43,  391.21,7997240422,11586.64, 138992.88,   7861.06, 146853.94
2026-08-31,22:43:50.129, 9109.36,  985.40, 8998.34,  815.67, 9093.28,  978.56, 9111.24,  925.32, 9138.67,  996.50, 9025.16,  843.68,54476.05, 5545.13,8005628616,60021.17, 5080.16,  140.16, 5084.48,  140.63, 5080.62,  140.71, 5027.12,  135.36, 5026.91,  134.98, 5030.95,  135.53,30330.25,  827.37,8005576350,31157.61, 7232.28,  189.84, 7228.95,  190.04, 7228.74,  189.79, 7171.46,  184.10, 7174.51,  183.79, 7173.06,  184.30,43209.00, 1121.86,8029183997,44330.86, 1878.61,   68.51, 1881.14,   69.25, 1878.06,   68.26, 1858.43,   63.07, 1861.03,   64.03, 1861.00,   63.80,11218.26,  396.92,8008223218,11615.17, 139233.56,   7891.27, 147124.83
2026-08-31,22:43:51.127, 9098.88,  985.25, 8988.62,  815.09, 9082.89,  978.12, 9102.02,  924.91, 9127.62,  995.30, 9014.10,  841.92,54414.13, 5540.60,7997122801,59954.73, 5072.58,  140.05, 5075.42,  140.42, 5072.51,  140.49, 5018.78,  135.17, 5019.39,  134.85, 5021.78,  135.21,30280.46,  826.19,7997013921,31106.66, 7179.23,  189.05, 7176.20,  189.26, 7175.84,  188.80, 7120.00,  183.23, 7122.32,  183.09, 7120.94,  183.50,42894.53, 1116.93,7964916271,44011.46, 1865.81,   66.99, 1868.10,   67.79, 1865.65,   66.77, 1845.99,   61.54, 1848.57,   62.50, 1848.07,   62.27,11142.18,  387.88,7964719138,11530.06, 138731.31,   7871.60, 146602.92
2026-08-31,22:43:52.128, 9099.75,  985.66, 8987.53,  815.59, 9083.07,  978.52, 9102.16,  924.89, 9127.07,  995.29, 9013.67,  842.72,54413.25, 5542.66,7997175525,59955.90, 5078.23,  139.90, 5081.79,  140.18, 5078.47,  140.12, 5025.18,  134.85, 5025.18,  134.70, 5028.23,  135.08,30317.09,  824.82,7997277772,31141.91, 7206.41,  189.84, 7204.36,  190.21, 7204.76,  189.79, 7148.51,  184.19, 7148.77,  183.81, 7148.88,  184.50,43061.67, 1122.34,7997543816,44184.01, 1878.67,   67.93, 1881.10,   68.69, 1877.65,   67.73, 1858.08,   62.53, 1861.01,   63.54, 1860.87,   63.15,11217.38,  393.58,8018573107,11610.96, 139009.39,   7883.39, 146892.78
