# start 2026-09-04T20:30:19.631934
     1.001011709,0,,sched:sched_move_numa,131319816476,100.00,,
     1.001011709,0,,sched:sched_swap_numa,131319615506,100.00,,
     1.001011709,0,,sched:sched_stick_numa,131319483327,100.00,,
     1.001011709,1550621952,,CYCLE_ACTIVITY.STALLS_L2_MISS,25270339414,19.00,1.9,%  tma_l3_bound
     1.001011709,,,,,0.3,%  tma_l2_bound
     1.001011709,,,,,34.6,%  tma_dram_bound
     1.001011709,1786437970,,CYCLE_ACTIVITY.STALLS_L1D_MISS,33323838067,25.00,,
     1.001011709,10986675,,MEM_LOAD_RETIRED.FB_HIT,40286631898,30.00,,
     1.001011709,769303867,,cpu/L1D_PEND_MISS.FB_FULL,cmask=1/,44267074890,33.00,,
     1.001011709,1457534298,,CYCLE_ACTIVITY.STALLS_L3_MISS,46268644252,35.00,,
     1.001011709,4854626750,,CPU_CLK_UNHALTED.THREAD,56578583856,43.00,,
     1.001011709,119967849,,MEM_LOAD_RETIRED.L1_MISS,58207593631,44.00,,
     1.001011709,46864063,,MEM_LOAD_RETIRED.L2_HIT,58623720947,44.00,,
     1.001011709,820353565,,CYCLE_ACTIVITY.STALLS_L1D_MISS,30829837298,23.00,13.7,%  tma_l1_bound
     1.001011709,3659596272,,CPU_CLK_UNHALTED.THREAD,30829837298,23.00,,
     1.001011709,1321219044,,CYCLE_ACTIVITY.STALLS_MEM_ANY,30829837298,23.00,,
     1.001011709,472277701,,EXE_ACTIVITY.BOUND_ON_STORES,20881636604,15.00,8.8,%  tma_store_bound
     1.001011709,5381529047,,CPU_CLK_UNHALTED.THREAD,20881636604,15.00,,
     2.022763916,0,,sched:sched_move_numa,130752852062,100.00,,
     2.022763916,0,,sched:sched_swap_numa,130752865785,100.00,,
     2.022763916,0,,sched:sched_stick_numa,130752817279,100.00,,
     2.022763916,132801261,,CYCLE_ACTIVITY.STALLS_L2_MISS,24128070914,18.00,6.8,%  tma_l3_bound
     2.022763916,,,,,0.7,%  tma_l2_bound
     2.022763916,,,,,1.7,%  tma_dram_bound
