,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2026-08-19,14:05:41.808,  387.03,  666.50,  387.24,  666.92,  387.11,  666.79,  384.16,  662.25,  383.97,  661.85,  384.11,  662.09, 2313.61, 3986.40,6801611139, 6300.01,  384.51,  689.56,  384.48,  689.57,  384.22,  689.11,  415.79,  731.65,  379.20,  684.11,  379.05,  683.96, 2327.26, 4167.97,6800437892, 6495.23,  382.74,  656.63,  382.45,  656.56,  382.88,  656.68,  381.48,  652.77,  381.53,  652.91,  381.33,  652.67, 2292.40, 3928.21,6800147489, 6220.62,    2.99,    4.33,    2.92,    4.31,    3.05,    4.39,    2.77,    4.22,    2.72,    4.11,    2.71,    4.13,   17.17,   25.48,6803258871,   42.65,   6950.44,  12108.06,  19058.50
2026-08-19,14:05:42.808,    1.48,    1.33,    1.50,    1.37,    1.44,    1.30,    1.32,    1.18,    1.29,    1.14,    1.30,    1.16,    8.32,    7.48,7997606925,   15.80,   37.12,  116.12,   37.25,  116.28,   37.20,  116.17,   26.49,  115.77,   26.51,  115.88,   26.45,  115.77,  191.02,  695.98,7999080213,  887.00,    1.61,    1.43,    1.59,    1.42,    1.76,    1.58,    1.55,    1.30,    1.55,    1.33,    1.53,    1.28,    9.57,    8.34,8000313953,   17.92,    0.84,    0.88,    0.87,    0.94,    0.87,    0.91,    0.73,    0.75,    0.70,    0.73,    0.72,    0.74,    4.73,    4.95,8000354073,    9.68,    213.65,    716.76,    930.40
2026-08-19,14:05:43.807,    1.30,    1.20,    1.33,    1.25,    1.29,    1.20,    1.13,    1.02,    1.11,    1.00,    1.12,    0.99,    7.28,    6.67,7914448232,   13.95,   76.45,    4.94,   76.61,    5.07,   76.49,    4.95,   75.77,    4.66,   75.88,    4.80,   75.73,    4.65,  456.94,   29.07,7911629765,  486.01,    1.01,    1.06,    0.97,    1.04,    1.13,    1.17,    0.84,    0.85,    0.91,    0.94,    0.82,    0.84,    5.68,    5.89,7902668846,   11.57,    1.07,    0.96,    1.10,    1.01,    1.12,    1.02,    0.90,    0.78,    0.89,    0.77,    0.92,    0.79,    6.01,    5.33,7910524990,   11.33,    475.91,     46.96,    522.87
2026-08-19,14:05:44.807,    2.91,    2.91,    2.62,    2.73,    2.73,    2.81,    2.37,    2.40,    2.39,    2.40,    2.22,    2.26,   15.24,   15.50,7380460983,   30.74,   69.06,   24.87,   68.75,   24.52,   68.69,   24.48,   66.98,   23.03,   68.17,   24.51,   66.94,   23.00,  408.59,  144.42,7379632906,  553.01,    1.89,    2.07,    1.76,    1.99,    2.02,    2.19,    1.49,    1.64,    1.62,    1.79,    1.51,    1.67,   10.30,   11.35,7360487753,   21.65,    1.33,    1.27,    1.32,    1.31,    1.25,    1.23,    1.05,    1.03,    1.02,    0.98,    1.02,    1.00,    6.99,    6.81,7376413940,   13.80,    441.12,    178.08,    619.20
2026-08-19,14:05:45.807,  162.77,  160.79,  105.71,  105.27,  129.40,  131.36,  122.04,  119.36,  124.19,  122.64,   99.74,   98.60,  743.85,  738.02,8005869530, 1481.87,  160.43,  215.84,  158.23,  218.65,  136.89,  196.02,  113.62,  177.23,  129.32,  189.08,  140.83,  210.00,  839.33, 1206.81,8009187669, 2046.14,   38.72,   58.62,   40.85,   60.87,   53.17,   70.72,   24.54,   44.81,   27.59,   48.07,   25.00,   45.43,  209.87,  328.53,8009398346,  538.40,    3.65,    3.29,    3.90,    3.62,    4.00,    3.74,    2.32,    2.30,    2.02,    2.14,    2.01,    2.10,   17.90,   17.18,8007723815,   35.08,   1810.96,   2290.54,   4101.50
2026-08-19,14:05:46.807,  192.86,  203.25,  135.10,  144.44,  160.60,  173.08,  146.30,  156.27,  147.54,  158.07,  122.32,  132.01,  904.72,  967.13,7997075225, 1871.85,  210.53,  241.91,  213.44,  249.15,  180.26,  218.27,  151.43,  195.33,  171.42,  209.40,  185.25,  233.82, 1112.33, 1347.87,7994354867, 2460.20,   59.37,   78.08,   59.38,   78.32,   81.53,   96.04,   38.07,   57.55,   42.44,   62.18,   38.21,   58.10,  319.00,  430.27,7994345949,  749.27,   15.92,   19.84,   15.19,   19.27,   15.23,   19.20,    8.39,   12.87,    7.79,   12.28,    8.07,   12.55,   70.60,   96.00,7994343330,  166.60,   2406.64,   2841.28,   5247.92
2026-08-19,14:05:47.812,  593.47,  588.37,  543.04,  544.29,  568.99,  570.37,  411.78,  381.24,  415.68,  386.01,  392.89,  364.68, 2925.85, 2834.95,8001902451, 5760.81, 3268.64,  886.77, 3280.26,  905.24, 3210.82,  826.24, 3071.86,  701.91, 3145.90,  757.75, 3118.80,  757.26,19096.27, 4835.18,8009772459,23931.45,  432.37,  490.80,  408.85,  456.73,  483.97,  517.99,  258.31,  277.10,  263.51,  282.51,  258.20,  276.55, 2105.22, 2301.68,8036802464, 4406.90,  255.04,  345.08,  244.48,  331.88,  262.44,  357.45,  150.85,  227.74,  149.17,  225.06,  148.60,  224.46, 1210.58, 1711.67,8037777539, 2922.24,  25337.92,  11683.48,  37021.41
2026-08-19,14:05:48.814,12137.57,  612.16,12138.17,  614.10,12135.36,  605.50,11848.97,  421.25,11851.18,  422.18,11849.94,  420.99,71961.19, 3096.19,8000421741,75057.38,12950.99,  993.99,12951.40, 1009.62,12925.47,  946.41,12668.68,  802.56,12709.69,  833.24,12684.58,  822.03,76890.82, 5407.84,7993890174,82298.66,10276.03,  569.53,10262.24,  545.80,10283.79,  570.26, 9986.84,  356.47, 9993.46,  361.21, 9990.90,  355.81,60793.26, 2759.08,7997417881,63552.34,  347.42,  315.75,  334.81,  300.26,  356.35,  329.10,  270.22,  230.90,  279.65,  239.48,  271.91,  231.38, 1860.37, 1646.86,7997773849, 3507.22, 211505.61,  12909.97, 224415.58
2026-08-19,14:05:49.812,15032.47,   89.00,15034.77,   89.66,15034.96,   88.15,14820.99,   62.14,14820.06,   62.87,14818.83,   62.20,89562.09,  454.02,7999156505,90016.10,12873.78,  932.53,12884.07,  969.90,12784.22,  806.24,12599.61,  781.65,12681.16,  887.11,12711.87,  913.56,76534.71, 5291.00,7999348820,81825.71,14995.93,   85.90,15000.05,   89.16,14996.19,   85.77,14782.55,   60.08,14789.09,   64.23,14788.49,   61.00,89352.30,  446.14,7997735511,89798.45,10767.06,   26.09,10768.84,   26.26,10768.09,   26.60,10620.55,   27.53,10626.81,   33.15,10623.77,   29.33,64175.12,  168.97,7997886040,64344.09, 319624.22,   6360.13, 325984.34
2026-08-19,14:05:50.814,15216.87,    8.41,15217.46,    7.80,15218.91,    7.81,15020.91,    4.36,15020.12,    4.61,15018.09,    4.64,90712.38,   37.62,8002752160,90750.00,12583.49,  986.30,12616.66, 1068.28,12497.45,  886.26,12331.80,  872.32,12425.83,  975.43,12473.56, 1020.45,74928.79, 5809.04,8002121280,80737.83,15236.43,   10.58,15239.31,   10.07,15235.90,   10.02,15036.46,    6.26,15042.38,    8.04,15042.72,    6.62,90833.20,   51.58,7997068179,90884.78,13308.31,    5.70,13309.31,    6.18,13307.70,    5.62,13130.91,    3.22,13133.90,    3.24,13131.69,    3.13,79321.81,   27.09,7996987699,79348.91, 335796.16,   5925.34, 341721.50
2026-08-19,14:05:51.811,15177.81,    7.99,15176.73,    7.40,15177.31,    7.41,14979.44,    4.00,14981.84,    4.36,14978.91,    4.42,90472.04,   35.58,8000786223,90507.62,12491.14, 1022.87,12535.83, 1152.46,12412.38,  959.36,12245.97,  949.19,12336.60, 1017.29,12390.59, 1098.69,74412.52, 6199.86,8001213752,80612.38,15125.03,   10.47,15129.62,    9.94,15127.48,    9.90,14930.18,    6.18,14933.26,    7.86,14935.76,    6.50,90181.32,   50.84,7979118607,90232.16,13516.81,    6.07,13516.59,    6.34,13516.06,    5.91,13339.17,    3.33,13341.69,    3.39,13340.19,    3.23,80570.51,   28.27,7998894524,80598.78, 335636.38,   6314.55, 341950.94
2026-08-19,14:05:52.812,15072.46,    8.96,15073.80,    8.36,15072.77,    8.32,14878.42,    4.88,14878.83,    5.19,14877.11,    5.17,89853.38,   40.88,7995071040,89894.26,12398.21, 1106.33,12439.23, 1238.71,12294.65, 1022.01,12124.64, 1012.41,12248.88, 1119.13,12284.97, 1170.83,73790.59, 6669.43,7995186220,80460.02,15105.27,   10.65,15106.58,   10.12,15106.91,   10.05,14911.43,    6.28,14914.07,    8.00,14914.25,    6.64,90058.50,   51.75,8023461994,90110.25,13938.79,    6.29,13940.02,    6.63,13937.85,    6.38,13760.12,    3.42,13762.83,    3.46,13761.20,    3.35,83100.82,   29.53,8003580097,83130.35, 336803.28,   6791.59, 343594.88
2026-08-19,14:05:53.812,15012.41,    7.97,15011.58,    7.38,15011.89,    7.32,14819.33,    3.93,14820.39,    4.27,14817.40,    4.22,89493.02,   35.09,7997753004,89528.10,12256.81, 1224.07,12296.18, 1357.98,12135.58, 1135.78,11978.50, 1156.89,12105.84, 1259.34,12143.44, 1297.86,72916.34, 7431.93,7997773843,80348.27,14916.67,   10.50,14919.66,    9.96,14916.13,    9.84,14724.69,    6.20,14729.56,    7.88,14731.62,    6.53,88938.33,   50.91,7997181916,88989.24,14159.08,    6.37,14161.50,    6.82,14158.69,    6.64,13978.97,    3.50,13981.74,    3.53,13982.00,    3.34,84421.98,   30.20,7997135395,84452.18, 335769.69,   7548.12, 343317.81
2026-08-19,14:05:54.811,14953.26,    7.95,14950.56,    7.31,14952.65,    7.28,14761.67,    3.89,14763.17,    4.26,14758.84,    4.22,89140.15,   34.91,8002893733,89175.06,12104.45, 1338.21,12167.40, 1506.03,12006.82, 1282.73,11848.38, 1290.14,11961.40, 1371.89,12005.90, 1437.64,72094.34, 8226.64,8002293997,80320.98,14747.00,   10.52,14751.68,    9.88,14747.62,    9.67,14559.13,    5.99,14563.72,    8.09,14566.62,    6.54,87935.77,   50.68,7974740598,87986.45,14458.68,    6.69,14458.50,    7.02,14456.17,    6.83,14274.43,    3.61,14278.28,    3.64,14275.92,    3.42,86201.98,   31.22,7990969113,86233.20, 335372.25,   8343.45, 343715.69
2026-08-19,14:05:55.812,14865.91,    7.75,14866.05,    7.08,14866.57,    6.99,14677.51,    3.74,14677.33,    4.19,14675.99,    4.11,88629.38,   33.85,8000068900,88663.23,12016.07, 1373.99,12102.96, 1585.41,11912.93, 1292.55,11768.49, 1316.21,11875.98, 1409.27,11938.02, 1511.46,71614.45, 8488.89,7999988254,80103.34,14739.35,   10.56,14743.24,    9.89,14742.59,    9.67,14554.51,    6.16,14556.81,    8.16,14558.55,    6.66,87895.05,   51.10,8019779983,87946.16,14764.13,    6.64,14764.45,    6.91,14763.79,    6.84,14576.67,    3.48,14578.43,    3.53,14577.39,    3.39,88024.86,   30.78,8003413295,88055.64, 336163.75,   8604.63, 344768.38
2026-08-19,14:05:56.815,14857.08,    7.71,14855.73,    7.05,14857.81,    6.95,14669.06,    3.79,14669.07,    4.19,14666.60,    4.11,88575.35,   33.80,8003096020,88609.15,12036.24, 1391.68,12125.34, 1604.62,11927.47, 1297.52,11787.42, 1324.28,11893.95, 1422.90,11959.93, 1531.73,71730.34, 8572.72,8022537616,80303.07,14688.12,   10.33,14691.71,    9.63,14690.15,    9.38,14502.71,    5.96,14506.35,    7.81,14507.79,    6.43,87586.84,   49.54,8002771521,87636.38,14797.39,    6.50,14798.24,    6.75,14796.62,    6.63,14609.40,    3.38,14611.51,    3.43,14611.46,    3.27,88224.62,   29.96,8003051782,88254.59, 336117.16,   8686.02, 344803.19
2026-08-19,14:05:57.812,14837.00,    8.72,14836.88,    8.06,14836.69,    7.97,14647.94,    4.82,14649.01,    5.15,14646.91,    5.12,88454.45,   39.83,7993655788,88494.28,11965.20, 1377.81,12056.46, 1587.94,11860.13, 1282.95,11719.09, 1308.67,11823.69, 1407.78,11892.05, 1515.64,71316.61, 8480.79,7974336467,79797.41,14667.80,   10.57,14669.22,    9.94,14668.41,    9.74,14481.35,    6.14,14485.96,    8.02,14485.84,    6.62,87458.58,   51.03,7991956990,87509.61,14730.58,    6.75,14729.90,    7.05,14729.35,    6.88,14542.94,    3.50,14546.08,    3.54,14543.78,    3.40,87822.64,   31.13,7991895696,87853.77, 335052.28,   8602.79, 343655.06
2026-08-19,14:05:58.813,14862.60,    7.79,14862.44,    7.15,14863.77,    7.09,14675.04,    3.76,14675.10,    4.17,14672.28,    4.13,88611.23,   34.09,8007078457,88645.32,12019.34, 1380.40,12110.65, 1594.12,11914.87, 1287.23,11773.39, 1313.89,11877.92, 1411.87,11944.61, 1520.26,71640.78, 8507.76,8007126859,80148.54,14667.39,   10.35,14669.17,    9.73,14666.47,    9.45,14479.28,    5.95,14484.69,    7.82,14485.75,    6.43,87452.74,   49.73,7989631255,87502.48,14728.82,    6.58,14728.35,    6.88,14727.50,    6.74,14541.55,    3.42,14545.05,    3.46,14541.67,    3.29,87812.95,   30.36,7989701060,87843.30, 335517.69,   8621.94, 344139.62
2026-08-19,14:05:59.816,14850.25,    7.74,14849.27,    7.08,14850.42,    7.06,14660.98,    3.71,14662.67,    4.15,14659.72,    4.13,88533.31,   33.87,8000262717,88567.19,12010.02, 1380.43,12099.64, 1594.62,11904.29, 1286.43,11763.55, 1314.47,11869.03, 1412.08,11934.75, 1520.66,71581.28, 8508.69,8000690892,80089.97,14734.49,   10.51,14738.15,    9.96,14734.71,    9.60,14547.60,    6.15,14551.43,    8.03,14553.45,    6.61,87859.84,   50.85,8028660007,87910.69,14797.07,    6.67,14798.47,    6.96,14796.83,    6.87,14609.97,    3.50,14612.16,    3.58,14611.18,    3.39,88225.66,   30.98,8028607594,88256.64, 336200.09,   8624.39, 344824.50
2026-08-19,14:06:00.816,14842.53,    7.73,14841.33,    7.09,14843.57,    7.02,14654.62,    3.70,14654.36,    4.10,14651.19,    4.07,88487.59,   33.71,7996836319,88521.30,12007.05, 1379.74,12097.63, 1592.71,11901.75, 1286.00,11760.54, 1312.77,11865.94, 1411.37,11931.71, 1518.80,71564.62, 8501.40,7996814061,80066.02,14679.96,   10.58,14682.19,    9.93,14678.73,    9.54,14491.90,    6.10,14496.94,    8.09,14498.57,    6.65,87528.28,   50.90,7997317652,87579.18,14735.03,    6.63,14736.55,    6.91,14733.15,    6.80,14546.82,    3.47,14550.57,    3.54,14549.77,    3.36,87851.89,   30.71,7997351291,87882.60, 335432.38,   8616.72, 344049.09
2026-08-19,14:06:01.816,14846.23,    7.64,14845.43,    7.05,14847.19,    6.94,14658.76,    3.66,14657.94,    4.08,14655.25,    4.03,88510.79,   33.41,7997233525,88544.20,12011.77, 1377.32,12101.22, 1588.87,11907.08, 1282.53,11766.23, 1309.26,11870.44, 1407.70,11935.63, 1516.22,71592.37, 8481.90,7997230382,80074.27,14679.08,   10.34,14682.39,    9.82,14680.57,    9.39,14494.02,    6.02,14496.70,    7.93,14498.08,    6.52,87530.84,   50.02,7997210281,87580.85,14727.06,    6.64,14726.32,    6.87,14727.74,    6.79,14541.64,    3.47,14542.85,    3.55,14540.54,    3.36,87806.16,   30.69,7997262083,87836.84, 335440.16,   8596.02, 344036.19
2026-08-19,14:06:02.815,14860.68,    7.75,14861.38,    7.13,14862.33,    7.02,14673.38,    3.72,14673.08,    4.14,14671.62,    4.10,88602.48,   33.86,8005157207,88636.34,12027.54, 1378.61,12118.18, 1591.41,11924.25, 1284.73,11782.44, 1311.68,11885.00, 1408.90,11952.34, 1518.19,71689.75, 8493.53,8004621259,80183.28,14637.86,   10.14,14642.85,    9.61,14638.97,    9.23,14453.04,    5.74,14456.00,    7.70,14459.93,    6.29,87288.66,   48.71,7976150036,87337.37,14719.06,    6.65,14719.40,    6.93,14719.90,    6.81,14534.05,    3.49,14534.56,    3.55,14532.78,    3.39,87759.74,   30.83,7990619162,87790.57, 335340.62,   8606.92, 343947.56
2026-08-19,14:06:03.817,14838.24,    8.54,14838.24,    7.92,14840.01,    7.83,14651.02,    4.54,14650.02,    4.92,14648.09,    4.88,88465.62,   38.63,7994673675,88504.24,12015.48, 1371.36,12106.12, 1583.68,11911.87, 1278.24,11770.16, 1304.86,11873.11, 1400.85,11941.13, 1509.92,71617.87, 8448.92,7994782134,80066.78,14677.86,   10.35,14682.18,    9.80,14678.43,    9.51,14491.69,    5.93,14495.43,    7.85,14498.10,    6.44,87523.70,   49.87,7994789179,87573.57,14699.30,    6.69,14697.56,    6.99,14698.77,    6.87,14512.81,    3.46,14515.62,    3.54,14511.70,    3.42,87635.77,   30.98,7980330238,87666.75, 335242.94,   8568.40, 343811.34
2026-08-19,14:06:04.821,14804.36,    7.75,14803.79,    7.07,14803.83,    6.97,14615.53,    3.69,14617.22,    4.12,14613.85,    4.05,88258.58,   33.66,8000355771,88292.23,12042.38, 1401.76,12134.01, 1617.92,11936.23, 1306.11,11793.24, 1330.82,11898.87, 1431.58,11965.69, 1540.66,71770.42, 8628.86,8026201388,80399.28,14682.10,   10.34,14684.84,    9.74,14682.32,    9.38,14494.82,    5.88,14499.36,    7.85,14500.24,    6.40,87543.68,   49.59,8026339022,87593.27,14734.72,    6.63,14735.43,    6.94,14734.12,    6.79,14547.97,    3.45,14550.19,    3.48,14548.57,    3.36,87851.00,   30.64,8026313890,87881.64, 335423.69,   8742.74, 344166.44
2026-08-19,14:06:05.822,13853.46,    7.68,13853.93,    7.04,13854.93,    6.95,13675.13,    3.67,13674.57,    4.08,13672.12,    4.01,82584.14,   33.42,8002965310,82617.56,11631.61, 1632.23,11748.03, 1902.18,11505.07, 1527.13,11358.50, 1523.75,11475.68, 1654.50,11556.46, 1784.05,69275.36,10023.85,7997240725,79299.20,13629.42,   10.21,13632.99,    9.68,13629.96,    9.32,13452.03,    5.94,13454.07,    7.71,13457.33,    6.37,81255.80,   49.23,7997145848,81305.03,13729.92,    6.82,13732.08,    6.89,13730.08,    6.82,13551.35,    3.59,13553.61,    3.64,13553.40,    3.71,81850.45,   31.47,7997062076,81881.92, 314965.75,  10137.97, 325103.72
2026-08-19,14:06:06.823,13850.09,    7.69,13849.41,    7.06,13852.57,    6.96,13672.63,    3.69,13671.66,    4.09,13668.32,    4.04,82564.67,   33.53,7999591589,82598.20,11607.23, 1626.82,11723.82, 1896.58,11477.84, 1522.35,11331.99, 1519.11,11451.55, 1648.91,11534.63, 1780.15,69127.06, 9993.92,7979478091,79120.98,13620.99,   10.34,13625.32,    9.82,13622.50,    9.42,13443.78,    6.05,13446.35,    7.91,13449.45,    6.50,81208.40,   50.04,7991687292,81258.44,13716.55,    6.74,13716.98,    6.85,13717.49,    6.77,13539.17,    3.58,13539.88,    3.61,13538.60,    3.70,81768.66,   31.25,7991595331,81799.91, 314668.78,  10108.74, 324777.53
2026-08-19,14:06:07.823,13851.12,    7.70,13853.33,    7.09,13853.82,    6.99,13674.01,    3.77,13673.35,    4.15,13671.35,    4.08,82576.98,   33.79,8000095313,82610.77,11643.76, 1628.73,11760.29, 1900.05,11514.42, 1523.81,11368.42, 1521.73,11487.07, 1651.37,11568.87, 1782.81,69342.81,10008.50,8000028004,79351.31,13618.28,   10.32,13619.67,    9.86,13616.72,    9.47,13438.66,    6.19,13443.39,    7.98,13444.16,    6.57,81180.88,   50.38,7987736521,81231.27,13717.63,    6.81,13717.83,    6.89,13717.41,    6.82,13538.65,    3.62,13541.05,    3.66,13539.29,    3.75,81771.86,   31.55,7990856909,81803.41, 314872.50,  10124.22, 324996.72
2026-08-19,14:06:08.823,13843.49,    8.44,13844.42,    7.75,13845.90,    7.70,13666.13,    4.55,13664.61,    4.93,13663.63,    4.83,82528.18,   38.20,7997331641,82566.38,11639.53, 1626.78,11757.05, 1899.08,11512.69, 1523.55,11366.86, 1521.39,11483.28, 1649.92,11565.60, 1781.28,69325.02,10002.02,7997377973,79327.03,13632.28,   10.30,13632.56,    9.78,13630.95,    9.50,13451.50,    6.07,13457.26,    7.84,13457.37,    6.46,81261.91,   49.95,7997517995,81311.86,13723.59,    6.82,13721.38,    6.88,13721.08,    6.79,13542.31,    3.59,13546.88,    3.62,13543.45,    3.70,81798.69,   31.40,7994980527,81830.09, 314913.78,  10121.57, 325035.34
2026-08-19,14:06:09.822,13857.54,    7.65,13857.60,    7.01,13857.74,    6.89,13677.98,    3.66,13679.02,    4.10,13676.42,    4.01,82606.30,   33.32,8005213466,82639.62,11651.50, 1629.37,11766.94, 1899.88,11522.21, 1523.26,11376.80, 1521.50,11494.54, 1651.11,11575.20, 1782.55,69387.18,10007.67,8005151247,79394.85,13642.68,   10.15,13643.43,    9.59,13643.22,    9.31,13464.52,    5.90,13467.21,    7.69,13467.45,    6.29,81328.52,   48.93,8005004199,81377.45,13727.03,    6.78,13725.83,    6.86,13725.52,    6.78,13546.89,    3.62,13550.37,    3.62,13547.36,    3.70,81823.00,   31.36,8004956081,81854.36, 315145.00,  10121.28, 325266.28
2026-08-19,14:06:10.822,13837.04,    7.75,13838.06,    7.10,13839.35,    7.01,13659.97,    3.74,13658.26,    4.14,13657.02,    4.08,82489.69,   33.81,7994534995,82523.50,11641.01, 1627.32,11757.33, 1899.99,11512.43, 1522.07,11365.87, 1519.63,11484.74, 1650.97,11565.81, 1782.27,69327.19,10002.24,7994525834,79329.43,13620.83,   10.23,13624.01,    9.71,13621.26,    9.36,13442.13,    5.93,13445.95,    7.84,13448.23,    6.41,81202.41,   49.48,7994561554,81251.89,13711.25,    6.74,13711.87,    6.86,13710.70,    6.77,13532.55,    3.58,13534.97,    3.60,13533.66,    3.70,81734.99,   31.24,7994115987,81766.23, 314754.28,  10116.78, 324871.06
2026-08-19,14:06:11.822,13853.46,    7.72,13855.59,    7.11,13855.98,    7.00,13675.95,    3.75,13675.24,    4.18,13673.93,    4.12,82590.15,   33.88,8005205676,82624.03,11651.97, 1631.99,11769.63, 1903.88,11522.93, 1527.05,11377.09, 1524.79,11495.05, 1655.91,11577.81, 1785.70,69394.48,10029.31,8005199610,79423.79,13640.16,   10.26,13642.41,    9.79,13641.10,    9.44,13461.73,    6.06,13465.24,    7.89,13466.54,    6.51,81317.18,   49.95,8005540174,81367.13,13729.43,    6.84,13727.43,    6.91,13727.12,    6.85,13548.22,    3.61,13552.52,    3.66,13549.09,    3.80,81833.80,   31.68,8005563016,81865.48, 315135.62,  10144.83, 325280.47
2026-08-19,14:06:12.823,13838.80,    7.70,13836.84,    7.05,13838.69,    6.95,13659.18,    3.75,13659.70,    4.13,13656.36,    4.13,82489.58,   33.70,7997204560,82523.28,11646.47, 1627.14,11762.00, 1898.25,11516.68, 1521.22,11370.40, 1519.48,11489.88, 1650.32,11570.26, 1781.52,69355.70, 9997.93,7997240120,79353.62,13629.32,   10.19,13631.74,    9.63,13629.63,    9.24,13450.99,    5.94,13454.24,    7.82,13455.89,    6.40,81251.80,   49.22,7997382183,81301.02,13717.79,    6.70,13716.62,    6.80,13717.51,    6.74,13538.63,    3.55,13541.31,    3.59,13538.96,    3.72,81770.82,   31.11,7997350524,81801.93, 314867.91,  10111.96, 324979.88
2026-08-19,14:06:13.823,13845.26,    7.57,13846.00,    6.99,13848.85,    6.87,13669.85,    3.74,13666.74,    4.14,13665.04,    4.14,82541.74,   33.45,7999915719,82575.20,11652.99, 1628.33,11767.66, 1901.00,11523.09, 1523.24,11376.88, 1521.02,11494.80, 1651.78,11574.67, 1782.59,69390.10,10007.97,7999894222,79398.07,13629.58,   10.14,13630.38,    9.62,13628.43,    9.31,13449.73,    5.95,13454.42,    7.78,13454.61,    6.36,81247.16,   49.17,7999715784,81296.33,13724.60,    6.74,13722.55,    6.80,13723.69,    6.73,13544.83,    3.57,13548.13,    3.62,13544.31,    3.70,81808.11,   31.18,7999703194,81839.29, 314987.12,  10121.77, 325108.91
2026-08-19,14:06:14.823,13843.18,    8.41,13843.10,    7.83,13845.13,    7.70,13665.95,    4.48,13665.12,    4.87,13661.77,    4.81,82524.26,   38.10,7997476838,82562.36,11652.81, 1624.70,11767.46, 1895.17,11522.38, 1518.95,11376.35, 1517.51,11494.88, 1647.29,11575.40, 1777.30,69389.27, 9980.91,7997543624,79370.19,13634.94,   10.19,13639.20,    9.74,13636.64,    9.40,13457.87,    5.95,13460.61,    7.76,13463.36,    6.45,81292.61,   49.50,7997532894,81342.10,13760.70,    6.82,13759.39,    6.92,13760.29,    6.85,13581.14,    3.61,13583.80,    3.63,13581.14,    3.72,82026.45,   31.55,8024058233,82058.00, 315232.59,  10100.05, 325332.66
2026-08-19,14:06:15.823,13854.91,    7.69,13854.11,    7.06,13854.16,    6.93,13674.40,    3.71,13675.93,    4.11,13673.04,    4.01,82586.54,   33.51,8002951726,82620.05,11659.89, 1629.23,11776.29, 1901.47,11529.39, 1523.34,11383.92, 1522.13,11502.41, 1651.46,11583.53, 1782.43,69435.42,10010.06,8003209432,79445.48,13637.48,   10.18,13639.38,    9.69,13637.02,    9.34,13457.97,    5.98,13462.55,    7.76,13463.63,    6.42,81298.03,   49.36,8002839628,81347.38,13708.08,    6.77,13707.74,    6.85,13708.53,    6.80,13529.91,    3.60,13531.28,    3.63,13530.09,    3.73,81715.63,   31.38,7997135181,81747.01, 315035.62,  10124.31, 325159.94
2026-08-19,14:06:16.824,13836.39,    7.69,13834.89,    7.04,13836.60,    6.93,13657.64,    3.69,13657.40,    4.12,13654.09,    4.03,82477.00,   33.50,7996983633,82510.50,11654.09, 1627.91,11770.75, 1901.69,11524.74, 1523.68,11378.40, 1521.79,11496.73, 1651.15,11577.85, 1783.81,69402.57,10010.03,7997118418,79412.60,13671.59,   10.23,13675.19,    9.70,13670.48,    9.37,13492.24,    5.96,13495.04,    7.81,13498.26,    6.44,81502.80,   49.52,8024505651,81552.32,13717.20,    6.72,13716.15,    6.82,13715.81,    6.76,13536.65,    3.55,13541.00,    3.57,13538.36,    3.75,81765.16,   31.16,8003802728,81796.32, 315147.53,  10124.22, 325271.75
